"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Human Dimension Approaches to Marine Studies","https://scispace.com/paper/human-dimension-approaches-to-marine-studies-h0dt1wy1","2023","Book Chapter","","","10.4324/9781003058151-3","","This chapter frames the dynamic relationship between people and the sea, with a focus on how we understand “people”. It starts by defining the human dimension as the range of human processes related to the environment, based on a set of theoretical foundations, and associated methodological approaches. Specifically, the chapter introduces key concepts, methods, and intellectual contributions of the basic social sciences, interdisciplinary social sciences, and the humanities, inviting the reader to assess how each field of study contributes to our understanding of marine environmental issues. As a way to prepare the reader for subsequent sections of this book, this chapter includes examples of human dimension questions associated with the “grand challenges” facing marine environments: climate change, fishing, aquaculture, pollution, energy production, and resource use in Areas Beyond National Jurisdiction (ABNJ). ","In this article , the authors define the human dimension as the range of human processes related to the environment, based on a set of theoretical foundations, and associated methodological approaches, and introduce key concepts, methods, and intellectual contributions of the basic social sciences, interdisciplinary social sciences and the humanities."
"Understanding transformations in the marine coastal realm: The explanatory potential of theories of institutional change","https://scispace.com/paper/understanding-transformations-in-the-marine-coastal-realm-439eu37e27","2023","Journal Article","Marine Policy","Hudu Banikoi
Achim Schlüter
Aisa O. Manlosa","10.1016/j.marpol.2023.105791","","Marine and coastal areas currently face an unprecedented level of multiple and interdependent anthropogenic and natural drivers of change. Increasing demand for use of marine and coastal space largely driven by the blue economy paradigm presents a myriad of sustainability challenges that require governance transformations and institutional innovation. Various institutional forms have already emerged in this realm, but recent processes will increase the spate of institutional change taking place. This calls for a comprehensive understanding of institutional change in the marine coastal realm; thus, an overview of the tools available for understanding such changes. In this paper, we assess the analytical potential of seven theories of institutional change in relation to the contextual features of marine and coastal systems. By applying the propositions of the various theories to empirical studies of institutional change in this arena, we aim to provide a repertoire of theories of institutional change to help marine social scientists understand and guide change in the marine coastal arena. The analysis reveals that all the theories have some relevance for understanding institutional change in the marine coastal realm, but the analytical strength of each theory depends on the specific institutional features, resource system, context, and scale of governance. Due to the material and institutional characteristics of the marine coastal area, no single theory is sufficient for understanding institutional change in this realm. The combination of multiple theories or the use of analytical frameworks provides better lens to illuminate institutional change in marine and coastal systems. ","Understanding transformations in the marine coastal realm requires a comprehensive understanding of institutional change and the applicability of various theories of institutional change in this context."
"A maritime turn and ocean ontologies in critical heritage studies","https://scispace.com/paper/a-maritime-turn-and-ocean-ontologies-in-critical-heritage-q9rtg442z4","2023","Journal Article","International Journal of Heritage Studies","Tim Winter","10.1080/13527258.2023.2284736","","ABSTRACT This paper calls for a maritime turn in critical heritage theory. Drawing on recent work on ocean and maritime ontologies, it takes up the idea of the ‘ocean in excess’ to argue for a maritime imagination that overcomes the separation of land from water, culture from nature. The paper begins by sketching out the terracentric norms that have come to underpin critical theory around cultural heritage. From there, recent insights on ocean ontologies are cited to show how they can open up new ways of thinking about existing strands of critical heritage work. The second half of the paper turns to the issue of ocean governance and the complex politics that arise from competing ontologies. This provides the foundation for a discussion of the transoceanic heritage discourses that are now emerging, as countries seek regional, come global influence in world affairs. Understanding these and other developments requires moving beyond the earthly, such that we more robustly engage with a multivalent heritage politics that operates across air, water and land.","A maritime turn in critical heritage studies calls for a maritime imagination that overcomes the separation of land from water and culture from nature. It argues for a transoceanic heritage politics that operates across air, water and land."
"Towards a reflexive, policy-relevant and engaged ocean science for the UN decade: A social science research agenda","https://scispace.com/paper/towards-a-reflexive-policy-relevant-and-engaged-ocean-34i05tu3","2022","Journal Article","Earth system governance","Alice B.M. Vadrot
Silvia C Ruiz Rodríguez
Emmanuelle Brogat
Paul Dunshirn
A. Langlet
Ina Tessnow-von Wysocki
Krystel Wanneau","10.1016/j.esg.2022.100150","","The UN Decade of Ocean Science for Sustainable Development (2021–2030) aims to tackle several challenges on the path towards more sustainable ocean futures. Its central objectives are to close knowledge gaps, increase the usability of scientific knowledge on the ocean, strengthen science-policy interfaces, and make oceanography fit for purpose. The quest for a reflexive turn within ocean science itself echoes many claims for more inclusive, diverse, and equitable research practices in the marine realm and provides an entry point for discussing the contribution of the social sciences to the UN Decade. This article examines different social science research avenues and proposes a research agenda detailing different entry points for unpacking the complex web of science-policy interrelations. First, we identify three research themes - reflexive ocean science, policy-relevant ocean science, and engaged ocean science- and nine research avenues where social science expertise is needed to close knowledge gaps. Second, we use the case of marine biodiversity to illustrate how to combine research into different avenues. Finally, the comprehensive study of ocean science's reflexive, political, and societal dimensions is an emerging field within ocean governance scholarship and deserves to receive increased attention from scholars interested in the conditions of transformative change. ","The UN Decade of Ocean Science for Sustainable Development (2021-2030) aims to close knowledge gaps, increase the usability of scientific knowledge on the ocean, strengthen science-policy interfaces, and make oceanography fit for purpose as mentioned in this paper ."
"Socio-oceanography: an opportunity to integrate marine social and natural sciences","https://scispace.com/paper/socio-oceanography-an-opportunity-to-integrate-marine-social-49fj55ca0s","2023","Journal Article","Frontiers in Marine Science","Ekaterina Popova
Yevgeny Aksenov
Laurent O. Amoudry
Amani Becker
Lucy Bricheno
Jennifer M. Brown
Michael A. Clare
Alan Evans
Claire Evans
Sara E. Fowell
Svetlana Jevrejeva
Zoe Jacobs
Daniel B. Jones
Angela Hibbert
Fran O’Hara
Emma McKinley
Marta Payo-Payo
Christopher R. Pearce
Sarah F. W. Taylor
C. Sams
Andrew Yool","10.3389/fmars.2023.1209356","","Marine natural sciences have been instrumental in helping society understand how ocean systems operate and the threats they face. However, there is a growing realisation that the societal challenges related to the marine environment can only be addressed through more effective integration with all aspects of social sciences. Nevertheless, to date, social sciences remain insufficiently integrated into marine research. Recognising historical weaknesses and drawing on the authors’ own experience of interdisciplinary research, albeit writing primarily from a natural marine science perspective, we propose a series of steps to promote integrated marine research inclusive of strong social science. We suggest that changing the perspectives and attitudes of natural scientists is key. The inherent interconnectivity between the ocean and society ensures that nearly everything we do in the marine natural sciences has the potential to influence and, perhaps address, ongoing and future societal challenges. Consequently, a key challenge for natural scientists is to recognise and communicate this in an accessible manner outside their own disciplines. To attempt to address these issues, we introduce the concept of “Socio-oceanography” which we define as an area of research that takes a “whole system” approach to the marine environment. It focuses on the challenges which require advancement of both natural and social science components, especially on those where the feedbacks between social and natural components are beginning to emerge. Here, we discuss its scope, challenges to its effective application and key steps to catalyse interdisciplinary approaches using this concept. ","This paper proposes ""Socio-oceanography"" as an interdisciplinary approach integrating marine natural and social sciences to address societal challenges, requiring a shift in perspectives and communication among natural scientists to effectively address complex ocean-society interactions."
"La mer, un construit politique. La privatisation des territoires et des ressources maritimes en acte","https://scispace.com/paper/la-mer-un-construit-politique-la-privatisation-des-3s3kx8dc0d","2021","Journal Article","","Tarik Dahou
Camille Mazé","10.4000/VERTIGO.29593","","Introduction L’ocean, du littoral a la haute mer, n’est pas qu’un objet naturel. En tant que construction sociale (Steinberg, 2001) et objet hautement politique (Maze et al., 2015), il se prete particulierement bien aux approches sociologiques (Hannigan, 2017) et anthropologiques (Geistdoerffer, 2007), notamment pour y mener l’etude des relations de pouvoir (Dahou, 2018). Dans le contexte du developpement durable, cette observation se confirme, tant les tensions qui caracterisent l’ocean, en...","In this article, Dinitz et al. observe that l’ocean, du littoral a la haute mer, n’est pas qu’un objet naturel."
"A framework for assessing the blue equity of social-ocean systems in marine governance transformation","https://scispace.com/paper/a-framework-for-assessing-the-blue-equity-of-social-ocean-156cbxjfuf","2024","Journal Article","Frontiers in Marine Science","NULL AUTHOR_ID
NULL AUTHOR_ID
NULL AUTHOR_ID","10.3389/fmars.2024.1403194","","The equitable utilization of marine resources and the maintenance of healthy and sustainable marine ecosystems are essential to advancing the United Nations Sustainable Development Goals (SDGs) and promoting the well-being of all humanity. In this paper, we propose a Blue Equity Assessment Framework, which is based on a systematic literature review approach and takes into account the characteristics of Social-Ocean Systems (SOSs). The framework consists of Distributional Equity, Procedural Equity, Recognitional Equity, and Contextual Equity. The aim of this framework is to conduct equity analyses of policies or behaviors within SOSs in order to assess whether blue equity is explicitly implemented and practiced in these societal norms and policy mechanisms. The assessment framework reveals that blue equity has a positive synergy for the majority of the SDGs. This synergy is analyzed in terms of its influence on the assessment dimensions of distributional justice, procedural justice, recognitional justice, and contextual justice. The findings aim to enhance societal understanding of blue equity issues, thereby guiding policymakers in the prioritization of blue equity in the development and utilization of marine resources and in the transformation of global ocean governance. ","This paper proposes a Blue Equity Assessment Framework to evaluate the equitable utilization of marine resources and promote sustainable marine ecosystems, revealing a positive synergy with 8 out of 17 UN SDGs, particularly in distributional, procedural, recognitional, and contextual justice dimensions."
"Paradigmas de la Antropología en el Estudio de las Sociedades Costeras","https://scispace.com/paper/paradigmas-de-la-antropologia-en-el-estudio-de-las-1dl1myh6f6","2011","Journal Article","Revista Mad","José Luis de la Cruz
Francisco José Argüello","10.5354/RMAD.V0I15.14019","https://scispace.com/pdf/paradigmas-de-la-antropologia-en-el-estudio-de-las-1dl1myh6f6.pdf","Este articulo analiza el desarrollo de los diferentes paradigmas de la antropologia maritima, y se desarrolla en dos partes. En la primera, se discute el status y las aportaciones de la antropologia maritima para el estudio de las sociedades de pescadores. Se identifican los principales retos y dificultades a los que se enfrentan los investigadores en este nuevo campo de estudio. En un segundo momento, se desarrolla un marco analitico que permita rebasar los problemas empiricos y conceptuales identificados en la primera parte del articulo, partiendo de una vision dialectica que ubica a los pescadores como un grupo social diferenciado e inmerso en un sistema economico del cual dependen cada vez mas, lo que provoca una serie de situaciones conflictuales permanentes entre los agentes implicados en la actividad pesquera.","Amarante et al. as mentioned in this paper discuss the status and aportaciones of the antropologia maritima for el estudio de las sociedades de pescadores."
"Ocean justice: Rethinking global justice from the sea","https://scispace.com/paper/ocean-justice-rethinking-global-justice-from-the-sea-2d0x29of","2023","Journal Article","Soundings","Antje Scharenberg
Chris Armstrong","10.3898/soun.83.01.2023","","Abstract:Discussions of global justice urgently need to include the question of the sea, and to foreground the concept of ocean justice. The ocean is discussed here as a site from which to address planetary environmental destruction, issues of global inequality and racialised violence - but also as a political laboratory from which radical alternatives to the current global order may emerge. Discussion focuses on the Blue New Deal; Blue Acceleration - the current, largely unregulated, push for growth from ocean-based industries including fossil fuel extraction, the exploitation of marine genetic resources, and industrial fishing; maritime migration and the racialised sea; the lack of regulation of the high seas; the possibilities this creates for radical sea alternatives - for reimagining the sea and ocean justice from the perspective of maritime civil society. Through a New Blue Deal, the ocean can be a starting point for addressing both the global ecological crisis and issues of global injustice.","In this paper , the ocean is discussed as a site from which to address planetary environmental destruction, issues of global inequality and racialised violence - but also as a political laboratory from which radical alternatives to the current global order may emerge."
"Introduction: theorising heritage for the seas","https://scispace.com/paper/introduction-theorising-heritage-for-the-seas-1gaseqrfwn","2024","Journal Article","International Journal of Heritage Studies","Edyta Roszko
Tim Winter","10.1080/13527258.2024.2323545","","This Introduction makes the case for a more critical engagement with oceans and the maritime within critical heritage theory. We lay out a research agenda that more consciously foregrounds aquatic domains in debates about conservation, sovereignty, governance, state power, and the politics of memory. In laying the ground for the papers that follow, we portray oceanic geographies and maritime heritage as politically and culturally charged arenas in order to argue that oceans are far from neutral or culturally egalitarian spaces and are subject to human-imposed hierarchies and competing ontologies. We scrutinize the dynamic interplay between maritime and marine realms to challenge conventional understandings of space, territory, and ownership, advocating for a reimagined approach to heritage that recognizes the ocean’s pivotal role in shaping human history and culture. ","Introduction: theorising heritage for the seas TLDR - Oceans and the maritime are politically and culturally charged arenas subject to human-imposed hierarchies and competing ontologies."
"Ocean-human relations in the Anthropocene: mapping trends in sustainability-related marine social sciences articles","https://scispace.com/paper/ocean-human-relations-in-the-anthropocene-mapping-trends-in-kf943dj05b","2023","Journal Article","Frontiers in Marine Science","Nane Pelke
Finn Christian Simonn","10.3389/fmars.2023.1210133","https://scispace.compdf/ocean-human-relations-in-the-anthropocene-mapping-trends-in-kf943dj05b.pdf","Research about ocean-human relations has significantly increased in recent years. Compared to other disciplines in the oceanic realm, the marine social sciences, as an umbrella term for diverse disciplines and research streams dealing with ocean-human relations, however only recently gained more attention. In this light, the UN Ocean Decade stresses marine social science’s pivotal role in assessing future trajectories toward more sustainable ocean-human relations. Our study aims to identify research trends in sustainability-related marine social sciences. Therefore, we thoroughly analyzed the metadata of 1,215 peer-reviewed articles published between 1991 and 2023 and retrieved from the Web of Sciences (WoS) database by applying various bibliometric analysis methods. Our study provides insights into (1) the scientific production of sustainability-related marine social sciences and its evolution (2) the main topics and research streams of sustainability-related marine social sciences, and (3) how these topics developed over time. The findings demonstrate a significant increase in annual scientific production as time progressed, with some countries and institutions contributing more than others. We identified, discussed, and visualized six research streams: (1) Perceptions and benefits of marine conservation; (2) Fisheries, aquaculture, and food security; (3) Climate change and climate change responses; (4) Coastal landscape and land use change; (5) Coastal and marine management; and (6) Development and ocean-human health. Based on those discussions, our study points to four future avenues for research and discussions marine social sciences could potentially build on. These include (1) strengthening the capacity of sustainability-related marine social sciences; (2) enhancing cross-country studies and cooperation; (3) fostering dialogue between marine natural and social scientists; and (4) making (more) sense of sustainability-related marine social science’s epistemic features. ","The research on ocean-human relations has significantly increased in recent years, with marine social sciences playing a pivotal role in assessing future trajectories toward more sustainable ocean-human relations. The study identifies research trends in sustainability-related marine social sciences, highlighting the main topics and research streams and pointing to future avenues for research."
"Ocean Sociology:Review, Comparison and Prospect","https://scispace.com/paper/ocean-sociology-review-comparison-and-prospect-yx6w3yj2d4sf","","","","刘勤","10.3969/j.issn.1673-9159.2013.02.004","","Strength of academic, state and population together promote emergence of ocean sociology. So far, there has been a number of influential research team. Research Achievements of those ocean sociology team, formed evolution approach from formalism to realism in core concept definition, presented innovation from transplanted design to cognition creation in architecture idea, expressed local contribution of china position and perspective in paradigm position, and provides direction for deep and expand ocean sociology research.",""
"Empty oceans – humanizing ocean and seascapes for building transdisciplinary knowledge and practice","https://scispace.com/paper/empty-oceans-humanizing-ocean-and-seascapes-for-building-2ow7r2k3","2022","Book Chapter","","","10.4324/9781003311171-3","","The challenges of the contemporary environmental crisis and climatic emergency need for a radical change in the ways we inhabit this planet. A dialogical, diverse knowledge and multi-scalar integrative perspective is necessary to comprehend and to manage the complex socio-ecological problems of our time. It means deep challenges to our scientific practice and epistemology. We propose to analyse oceans and seas as landscapes that have been built through centuries of humans and humans-environment relations and open the space to power relations, asymmetries, discourses, and representations. This chapter provides theoretical and methodological tools to un-discipline the knowledge of the oceans and seas, territories where discourses and practices from earth and natural sciences predominate. ","In this paper , the authors propose to analyse oceans and seas as landscapes that have been built through centuries of humans and humans-environment relations and open the space to power relations, asymmetries, discourses, and representations."
"Shaping Blue Growth: Social Sciences at the Nexus Between Marine Renewables and Energy Policy","https://scispace.com/paper/shaping-blue-growth-social-sciences-at-the-nexus-between-4yh72fvtsr","2018","Book Chapter","Springer International Publishing","Sandy Kerr
Laura Watts
Ruth Brennan
Rhys Howell
Marcello Graziano
Anne Marie O’Hagan
Dan van der Horst
Stephanie Weir
Glen Wright
Brian Wynne","10.1007/978-3-319-99097-2_3","https://scispace.com/pdf/shaping-blue-growth-social-sciences-at-the-nexus-between-4yh72fvtsr.pdf","The development of the Marine Renewable Energy (MRE) industry is part of the EC Blue Growth Strategy. It brings together a range of relationships across people, sea, and energy, from developers to local communities and policymakers. This calls for diverse approaches, moving beyond an oppositional mindset to one that can establish an inclusive community around MRE development. Ownership of the marine environment is a legal issue, but MRE devices operate within a cultural and emotional sense of place. Early, sustained community engagement and advocacy is crucial to developing an industry whose impacts are likely to be felt before its social benefits materialise. Crucially, local communities could be supported by Social Sciences and Humanities (SSH) research in creating new mythologies and imaginaries through which MRE technologies become an integral part of their culture, as well as part of their biophysical environment. A complex physical, political, and legal environment provides the context for these new marine energy technologies, and its development provides opportunities for SSH research to address issues around the sea and to integrate into the design of new marine energy seascapes.","The development of the Marine Renewable Energy (MRE) industry is part of the EC Blue Growth Strategy as mentioned in this paper, which brings together a range of relationships across people, sea, and energy, from developers to local communities and policymakers."
"More than the sea: Review of different approaches to seascapes reveals unique transdisciplinary conceptualizations and contributions of archaeology","https://scispace.com/paper/more-than-the-sea-review-of-different-approaches-to-5f43nj60wnzs","2024","Journal Article","The Journal of Island and Coastal Archaeology","Ian J. McNiven","10.1080/15564894.2024.2411686","","Seascapes mean different things to different people and disciplines. Scholarship over the past 30 years has seen conceptualizations of seascapes move beyond dictionary definitions of seascapes as marine vistas to nuanced understandings of seas variously emphasizing their biological and cultural dimensions. Biological approaches (conservation) focus on marine ecosystems and management aimed at minimizing human impacts with cultural values increasingly acknowledged as critical to the success of marine protected areas. Cultural approaches (heritage, history, anthropology, and archaeology) focus on the symbolic dimensions of seas as culturally constructed and linked to maritime peoples and maritime cultures and identity. Maritime historians have sought to reposition the sea from a backdrop to history to an active and agentive historical actor. Maritime anthropologists have focused on cosmological and cultural underpinnings of customary maritime tenure by small-scale coastal communities. Maritime archaeologists have expanded their research scope from shipwrecks such that seascapes include maritime infrastructure on land. While interdisciplinarity underpins cultural approaches to seascapes, the transdisciplinarity of anthropologically and historically informed archaeologies allows cross-cultural conceptualization of seascapes as extending from the sea (marine seascapes) across adjacent lands (terrestrial seascapes) and ritual engagement with the sea as a sentient and animate realm and cosmologically constructed spiritscape. Ontological notions of sentient seas and agentive seascapes invite future seascape scholarship to further explore more authentic bottom-up, emic, mariners' and sea peoples' epistemological positions centering on ""how seas think"" and ""who is the ocean."" Such notions and positions provide enormous scope for archaeologists to further explore the marine and terrestrial expressions of seascapes given that maritime peoples' social and spiritual relationships with sentient seas are mediated materially by rituals involving sites (e.g., shrines) and objects (e.g., votives) both in the sea and on land. ","This review synthesizes diverse approaches to seascapes, highlighting transdisciplinary conceptualizations that integrate biological, cultural, and ontological perspectives, emphasizing the sea's agency and the importance of emic, mariner-centered epistemologies in understanding seascapes as sentient realms."
"Method and Theory","https://scispace.com/paper/method-and-theory-3yri4vjd8p","2018","Book Chapter","","Nick Osbaldiston","10.1057/978-1-137-48680-6_2","","The purpose of this chapter is to lay the methodological and theoretical foundations for the case studies in this book. Important to the empirical interrogation of the coast here are Weber’s methods and theories. The chapter begins initially by arguing that we need to resist presentism and ensure that we are historically aware when we conduct sociology. It then uses Weber’s work in rationalisation and disenchantment to suggest that throughout modernity different life-spheres rationalise in their own unique ways. Coasts, the chapter argues, have done and continue to follow this trajectory. Finally the chapter concludes by introducing concept formation through the ideal-type, with which the different types of coasts we see today can be aligned.","In this paper, the authors argue that we need to resist presentism and ensure that we are historically aware when we conduct sociology, and use Weber's work in rationalisation and disenchantment to suggest that throughout modernity different life-spheres rationalise in their own unique ways."
"Jusqu’où va la mer ? Une exploration des marges de l’anthropologie maritime","https://scispace.com/paper/jusqu-ou-va-la-mer-une-exploration-des-marges-de-l-220gm0709e","2018","Journal Article","","Alix Levain
Pauline Laval","10.4000/ETHNOECOLOGIE.3449","https://scispace.com/pdf/jusqu-ou-va-la-mer-une-exploration-des-marges-de-l-220gm0709e.pdf","L’anthropologie maritime federe, depuis les annees 1970, de nombreux travaux sur les societes cotieres. Mettant l’accent sur la singularite de l’experience de la vie en mer, elle s’est jusqu’a present particulierement appuyee sur l’ethnographie comparee des populations de pecheurs en milieu oceanique. Dans les societes vivant aupres des estuaires et des fleuves cotiers, l’influence de la mer se fait aussi sentir sous differentes formes, directes – comme l’intimite avec les milieux aquatiques – ou indirectes. Mais le role que peut jouer leur etude dans le developpement du champ de l’anthropologie maritime reste incertain.En prenant appui sur la comparaison de deux terrains d’enquete liminaux, la peche dans l’estuaire amazonien de l’Oyapock et les conflits socio-environnementaux sur le littoral du Finistere, cet article s’attache a montrer la multiplicite et le caractere changeant des formes de presence de la mer dans les societes ripariennes, estuariennes et rurales. Les marges de l’espace maritime constituent de fait un point d’observation privilegie des transformations materielles et immaterielles qui affectent le rapport aux ecosystemes et aux paysages marins, dans le contexte de leur anthropisation acceleree.Il questionne a nouveaux frais le perimetre de l’anthropologie maritime, en mettant l’accent sur le depassement de la dialectique terre-mer et sur la reflexivite de l’observateur. Pour ce faire, il propose d’envisager la mer comme un systeme continu, dynamique et mouvant et de developper l’approche phenomenologique de l’element marin au dela des societes cotieres.","In this paper, a nouveaux frais le perimetre de l’anthropologie maritime, en mettant l'accent sur le depassement de la dialectique terre-mer and sur la reflexivite de l'observateur."
"(Re-)valuing and co-creating cultures of water: a transdisciplinary methodology for weaving a live tapestry of Blue Heritage","https://scispace.com/paper/re-valuing-and-co-creating-cultures-of-water-a-1zk1loud","2023","Journal Article","International Journal of Heritage Studies","Kim Carlotta von Schönfeld
Bruno Filipe Morais Lopes","10.1080/13527258.2023.2234349","","ABSTRACT This article develops a transdisciplinary methodology for valuing and co-creating ‘tapestries’ of Blue Heritage. Given impending threats to the environmental sustainability and maintenance of Cultural Heritage surrounding oceans and freshwaters, it is increasingly urgent to develop a methodology that addresses the significance of the past and its rapport with the continuous future creation and valuing of what we here develop as ‘Cultures of Water’. This idea encompasses water-related practices that occur in various ways across diverse groups and arenas. Therefore, the proposed methodology is informed by several disciplines, notably History, Ethnography, Cultural Heritage, Arts, Design, Planning, and Geography. It emphasises the creation of a continuously evolving and changing tapestry of knowledge, jointly threaded by local populations, governmental and non-governmental institutions at various levels, industries, businesses, and academia. The tapestry is woven by connecting diverse disciplinary methodologies along specific threads, three on content and six on methods and related key questions. This article presents the methodology and reflects on its practicability and potential based on autoethnographic reflections, literature reviews, and first findings from implementing parts of the methodology in northern Portugal.",""
"Framing the Blue Economy: Placelessness, Development and Sustainability","https://scispace.com/paper/framing-the-blue-economy-placelessness-development-and-2j9867ei","2022","Journal Article","Development and Change","Celine Germond-Duret","10.1111/dech.12703","https://scispace.com/pdf/framing-the-blue-economy-placelessness-development-and-2j9867ei.pdf","This article examines the wide acceptance and endorsement of the notion of the blue economy. It places the blue economy at the intersection of three discourses: the placelessness of the sea, development and sustainability. These discourses, originating on land, have spread spatially, narratively and normatively to the marine realm — part of a larger process of the normalization of the sea via its inclusion in the dominant model of economic development. The author uses the concept of horizontal reciprocity to illuminate this process of normalization. The blue economy requires and justifies the governance of maritime space; it creates economic and political opportunities and generates knowledge and interventions, leading to the territorialization of the sea. The article therefore concludes with a call for further research to critically assess the connections between macro discourses and local realities, and to address the current challenges facing the oceans. ","In this article , the authors examine the wide acceptance and endorsement of the notion of the blue economy and place it at the intersection of three discourses: the placelessness of the sea, development and sustainability."
"El CoLaboratorio de oceanografía social: espacio plural para la conservación integral de los mares y las sociedades costeras","https://scispace.com/paper/el-colaboratorio-de-oceanografia-social-espacio-plural-para-3peeesryj9","2018","Journal Article","","Nemer E. Narchi
Micheline Cariño
M. Azahara Mesa-Jurado
Alejandro Espinoza-Tenorio
Aramis Olivos-Ortiz
Michelle María Early Capistrán
Eduardo Morteo
Yurixhi Ochoa
Christine M. Beitl
Teresa E. Martínez
Omar Cervantes
Héctor Nava
Ana K. Spalding
Cynthia A. Grace-McCaskey
Néstor Corona
Gustavo Goulart Moreira Moura","10.31840/SYA.V0I18.1888","https://scispace.com/pdf/el-colaboratorio-de-oceanografia-social-espacio-plural-para-3peeesryj9.pdf","Este ensayo revisa los alcances de la oceanografía social tal como fue presentada y discutida en la Primera Reunión de Oceanografía Social organizada en el Centro de Estudios en Geografía Humana de El Colegio de Michoacán en septiembre de 2017. La oceanografía social es un campo innovador e híbrido de estudio, situado en el umbral entre las ciencias naturales y sociales que abarca el estudio de las relaciones e interacciones de las sociedades humanas, presentes y pasadas, con el ambiente costero/marino. Dividimos el ensayo en dos secciones. Primero, describimos cronológicamente el surgimiento y evolución de la disciplina, así como un panorama contemporáneo del quehacer del oceanógrafo social y la imperante necesidad de expandir esta aproximación a todas las esferas de los estudios marinos. Finalmente, ofrecemos una síntesis de las fortalezas y retos que ofrece la oceanografía social y de cómo nos proponemos enfrentarlos a partir de la formación de un CoLaboratorio.","In this article, a panorama contemporáneo del quehacer del oceanógrafo social and the imperante necesidad de expandir esta aproximación a todas las esferas de los estudios marinos."
"Analysis of ocean ontologies in three frameworks: A study of law of the sea discourse","https://scispace.com/paper/analysis-of-ocean-ontologies-in-three-frameworks-a-study-of-3sbq1t8w","2022","Journal Article","Environment And Planning E: Nature And Space","V. Burns","10.1177/25148486221110436","https://scispace.com/pdf/analysis-of-ocean-ontologies-in-three-frameworks-a-study-of-3sbq1t8w.pdf","Legal frameworks have historically used a colonial territorialist approach to governing ocean space. The United Nations Convention on the Law of the Sea (1982) represents a theoretical departure from colonial territorialism. Instead, UNCLOS employs a functionalist logic approach that is based on principles of sovereignty and consent and uses administrative reasoning as a basis for decision-making. This paper investigates what ontological principles are employed in the development of UNCLOS and asks how these are reproduced in other frameworks. I consider whether ontologies can be extrapolated and studied as latent but agential positions in ocean law and governance frameworks and examine how they might be obstructive to the development of effective regional ocean governance. Lastly, I ask whether ontological principles can be reformed, and through what type of interventions this might be achieved. Results show that tenets of colonial territorialism persist in UNCLOS as terrestrialising practices that are reappropriated towards marine communities. Further, that there are fundamental ways in which ontological principles are obstructive to conservation goals in ocean governance frameworks. Lastly, while the structural reproduction of ontological principles between frameworks resists intervention, evidence suggests that interventionist legal mechanisms that displace anthropocentrisms may offer distinct opportunities for reform.","In this article , the United Nations Convention on the Law of the Sea (UNCLOS) has been investigated as a model for ocean governance and ontologies can be extrapolated and studied as latent but agential positions in ocean law and governance frameworks and examined how they might be obstructive to the development of effective regional ocean governance."
"What representations for the Ocean?","https://scispace.com/paper/what-representations-for-the-ocean-3esymew5qi","2024","Journal Article","Hybrid","Alice Cuvelier","10.4000/hybrid.3937","","The conceptualisation of the Ocean as a resource and as a navigable surface, as old as it is persistent, is based on a utility relationship between humans on the one hand and a space, a territory, on the other. It is debatable if we are trying to account for a living relationship—understood as symbiotic—with the Ocean. It excludes the possibility of empathy with those who inhabit it: animals, plants, minerals, plastics, ecosystems, and so on. By seeking out the conceptualisations that support representations of those who populate the Ocean, the challenge is to identify what in the history of humans has led them to invisibilise entities that are essential to the survival of the biosphere. ","This paper reevaluates the human-Ocean relationship, questioning the utility-based conceptualization and seeking alternative representations that acknowledge the Ocean's inhabitants, including animals, plants, and ecosystems, to promote empathy and understanding of the biosphere's interconnectedness."
"Ocean Thinking: The Work of Ocean Sciences, Scientists, and Technologies in Producing the Sea as Space","https://scispace.com/paper/ocean-thinking-the-work-of-ocean-sciences-scientists-and-322g4p6gmh","2020","Journal Article","","Susannah Crockford","10.3167/ARES.2020.110105","https://biblio.ugent.be/publication/8701414/file/8701418.pdf","How do scientists produce the ocean as space through their work and words? In this article, I examine how the techniques and tools of oceanographers constitute ocean science. Bringing theoretical literature from science and technology studies on how scientists ""do"" science into conversation with fine-grained ethnographic and sociological accounts of scientists in the field, I explore how ocean science is made, produced, and negotiated. Within this central concern, the technologies used to obtain data draw particular focus. Juxtaposed with this literature is a corpus by ocean scientists about their own work as well as interview data from original research. Examining the differences between scientists' self-descriptions and analyses of them by social scientists leads to a productive exploration of how ocean science is constituted and how this work delineates the ocean as a form of striated space. This corpus of literature is placed in the context of climate change in the final section.","In this paper, the authors examine how the techniques and tools of oceanographers constitute ocean science and examine the differences between scientists' self-descriptions and analyses of them by social scientists."
