"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Trade Union Regime Formation Under the Conditions of Globalization in the Transport Sector: Attempts at Transnational Trade Union Regulation of Flag-of-Convenience Shipping","https://scispace.com/paper/trade-union-regime-formation-under-the-conditions-of-58glz31ohe","1998","Journal Article","International Review of Social History","Sigrid Koch-Baumgarten","10.1017/S0020859098000212","https://scispace.com/pdf/trade-union-regime-formation-under-the-conditions-of-58glz31ohe.pdf","The article deals with an outstanding example of transnational trade union cooperation in the transport industry. It analyses the attempts of trade unions organized in the International Transportworkers' Federation (ITF) to establish a system of multinational industrial relations and collective bargaining in the flags-of-convenience shipping, which integrated national trade unions and their politics in international problematic interdependencies. Although based on egoistic national special interests and without formal restrictions on national sovereignty the cooperation leads to an international regime. It regulates the rights to organize and represent crews on ships of convenience in industrial relations, it lays down minimum standards for working conditions and incomes, and procedures for the multinational decision-making process and management of conflicts. The trade unions succeeded in regulating about 29 per cent of flags-of-convenience shipping and in establishing a multinational control of national collective bargaining, which is integrated in a system of international governance in the trade union sphere of activities. It is based on an imbalance of power between trade union organizations of industrialized and developing countries within the ITF and on specific conditions in transport industry, and therefore not transferable to other industries.","In this paper, the authors analyzed the attempts of trade unions organized in the International Transportworkers' Federation (ITF) to establish a system of multinational industrial relations and collective bargaining in the flags-of-convenience shipping, which integrated national trade unions and their politics in international problematic interdependencies."
"Autonomy, bureaucracy, professionalism and accountability: a transaction cost approach to shipboard controls","https://scispace.com/paper/autonomy-bureaucracy-professionalism-and-accountability-a-5ece8i07l4","1998","Journal Article","Maritime Policy & Management","N. Rao Kowtha","10.1080/03088839800000042","","In recent years, shipping industry has encountered severe competition, technological change, and environmental and safety concerns. In order to remain competitive, firms need to review and redesign shipboard work. A crucial aspect of these efforts is shipboard controls that define the extent of autonomy and accountability of officers and crew. This study examines four types of controls on board ships. These are monitoring and autonomy, outcome accountability, formalization and professionalization. The study applied trancsaction cost theory to test eight hypotheses on board 16 ships in two companies. The results largely confirm theoretical predictions. Task visibility, complexity and uncertainty show strong relationships to the four types of controls. However, there are also significant gaps in that accountability for outcomes is low, and situation with regard to crew training and autonomy can be improved. Implications for human resource practice and future research are discussed.","In this article, the authors examined four types of control on board ships: monitoring and autonomy, outcome accountability, formalization and professionalization, and found strong relationships between task visibility, complexity and uncertainty."
"The Maritime Labour Convention, 2006 and the ILO Decent Work Agenda: A Work in Progress","https://scispace.com/paper/the-maritime-labour-convention-2006-and-the-ilo-decent-work-3of8dz4x","2023","Journal Article","Ocean yearbook","Laura Carballo Piñeiro","10.1163/22116001-03701018","","
The Maritime Labour Convention, 2006 came to light to “secure the right of all seafarers to decent employment” as stated in Article I thereof. In line with the ILO Decent Work Agenda, the Convention is meant to contribute to four objectives: employment creation, respect for rights at work, social pro-tection and social dialogue. However, after reviewing each objective, this article contends the Convention’s success is limited because decent work deficits still remain on board ships. The governance model set out in the Convention reinforces public capacity by allocating responsibilities to flag, port and labor supplying States, involving other stakeholders in supporting public governance to ensure compliance and enforcement. However, this research shows that the problem might not be in enforcement, but in the Convention’s standards where there is much room for improvement. To this end, social dialogue is of the essence. While local collective bargaining is impaired by global competition in labor matters, the social dialogue mecha-nisms embedded in the MLC, 2006 itself still provide a way forward as long as the ILO maintains its ability to bring States, capital and labor together in order to promote decent employment in shipping.","The Maritime Labour Convention, 2006 as discussed by the authors is meant to contribute to four objectives: employment creation, respect for rights at work, social pro-tection and social dialogue, however, after reviewing each objective, this article contends the Convention's success is limited because decent work deficits still remain on board ships."
"The Place-based Work of Global Circulation: Maritime Workers, Collaboration, and Labor Agency at the Seaport","https://scispace.com/paper/the-place-based-work-of-global-circulation-maritime-workers-3grtxqhjqz","2023","Journal Article","Economic Geography","Andrew Warren
Chris Gibson","10.1080/00130095.2023.2263127","","How does place influence the work of global circulation, and how might that work enroll hitherto overlooked modes of collaboration, power, and agency? Geographers recentering labor in analyses of global production and circulation emphasize the labor–capital relation and employer control versus employee resistance. This can limit empirical and political prospects. Instead, we foreground two additional relationships: collaborative relationships of trust between workers across roles and organizations who coordinate circulation together; and relations between workers and place that unfold as tasks are completed amid challenging oceanic and climatic forces. Such relationships are forged by the need to collaborate and provide the foundation for transverse exercises of labor agency. To illustrate, we take to the water with maritime workers (marine pilots, tugboat operators, and liners), observing how shipping circulation is maintained. Seaports are idiosyncratic places—gateways and chokepoints for global circulation experiencing oceanic and atmospheric extremes. Coordination problems are pervasive. Disruption risks require maritime workers to collaborate in place to ensure circulation occurs through place. Demonstrating how the ocean's lateral forces mediate circulation, we emphasize three features of an on-water, place-based labor process: (1) choreographed coordination, (2) situational awareness, and (3) combined multidimensional skills. Navigating a labor process conditioned by the sea, port workers collaborate to manage risks and maintain circulation. In so doing, they also preside over risk and circulation. We argue for collaborative relationships and transverse expressions of agency to feature more prominently in analyses of the diverse, place-based, and interconnected labor upon which capitalist circulation depends. ","Place-based work of global circulation involves collaborative relationships and transverse expressions of agency among maritime workers. Seaports are gateways and chokepoints for global circulation experiencing oceanic and atmospheric extremes. Maritime workers collaborate in place to ensure circulation occurs through place."
"Organisational Behaviour in Shipping","https://scispace.com/paper/organisational-behaviour-in-shipping-107aceqm88","2017","Book Chapter","","Aspasia Pastra
Ioannis P. Gkliatis
Dimitrios N. Koufopoulos","10.1007/978-3-319-62365-8_2","","The aim of this chapter is to provide a discussion of critical aspects of organisational behaviour with particular reference to those that are significantly important in the shipping industry. All these aspects are fundamental as they determine the existence, operation and success of the companies that are being studied for more than half a century. Specifically, the discussion will first focus on issues of organisational structure, placing emphasis on the top management and governance of the organisations. In today’s globalised and turbulent maritime industry environment, overseeing the operations and decision-making of top leaders of shipping companies is critical, especially with the current and prolonged global financial crisis in place.","In this paper, the authors provide a discussion of critical aspects of organisational behavior with particular reference to those that are significantly important in the shipping industry, especially with the current and prolonged global financial crisis in place."
"“Decent Work” in the Port Industry- Resilience of Social Dialogue: A Scope Study with Related Analysis","https://scispace.com/paper/decent-work-in-the-port-industry-resilience-of-social-12hbih8z","2022","Journal Article","Journal of Scientific Research and Reports","Olusegun Olurotimi Oladeinde","10.9734/jsrr/2022/v28i430510","https://journaljsrr.com/index.php/JSRR/article/download/30510/57253","This paper endeavors to review the literature in a conceptual and practical mode with reference to the research work on workplace on a select area viz., labour relations practices at the ports and identifies the importance of theoretical analysis to support workplace social dialogue. The paper is explorative in attempting to provide theoretical imperatives of social dialogue at the waterfronts as institutional framework in the light of democratization of labour-management relations at the ports. The paper has underscored the significance of the institutional framework of Social Dialogue at the port to provide trade unions and other stakeholders with an opportunity to expand the benefits of port reforms, and labour-management relations, beyond the scope of collective bargaining. Further, the paper explores conceptual understanding of Research Methodology in workplace study. In particular, it engages with the epistemological issues surrounding the adoption of a particular method of doing research. This and the epistemic of research method are discussed along the conceptual framework.","In this paper , the authors have reviewed the literature in a conceptual and practical mode with reference to the research work on workplace on a select area viz., labour relations practices at the ports and identified the importance of theoretical analysis to support workplace social dialogue."
"Maritime policy and the seafaring labor market","https://scispace.com/paper/maritime-policy-and-the-seafaring-labor-market-3203ebocuc","2015","Journal Article","WMU journal of maritime affairs","Enrico Lobrigo
Enrico Lobrigo
Thomas Pawlik","10.1007/S13437-015-0086-0","https://link.springer.com/content/pdf/10.1007%2Fs13437-015-0086-0.pdf","The reports highlighting the foreseen lack of merchant marine officers for the expanding world’s fleet calls for a review in evaluating the impact of maritime policy in the seafaring labor market. This paper aims to clarify the particular characteristics of the seafaring labor market and how it can be shaped by specific maritime labor policies. The seafaring labor market in the Philippines, Poland, Germany, and Brazil as well as the general maritime labor policies in these countries is discussed. The focus on these countries leads to a comparative observation of maritime labor as a factor of production in an exporting market, in an importing market, and in a closed market, respectively, as shaped by various relevant maritime policies. Since a global policy that can regulate the maritime labor market does not exist, the trend on maritime labor supply is dynamic on a per country basis wherein crew costs, restrictions on the nationality of employed seafarers, and quality of maritime education and training play significant roles. The paper illustrates how certain aspects of a national maritime policy for the seafaring labor market affects the local market of seafarers. This, in turn, provides hints with regard to certain characteristics of a maritime labor policy of a country that can potentially be self-sufficient in meeting the demand for local seafarers or that can potentially be a future source of seafarers for the world’s merchant fleet. The exploratory investigation in this paper provides starting hypotheses that can be considered in research on maritime labor market for seafarers.","In this article, the seafaring labor market in the Philippines, Poland, Germany, and Brazil as well as the general maritime labor policies in these countries are discussed, and a comparative observation of maritime labor as a factor of production in an exporting market, in an importing market, and in a closed market, respectively, as shaped by various relevant maritime policies."
"Postmodern Maritime Human Resources Management – Amending the Maritime Labor Convention with Gender Requirements","https://scispace.com/paper/postmodern-maritime-human-resources-management-amending-the-3vvuexwkbc","2019","Journal Article","Postmodern Openings","Cristina Dragomir","10.18662/PO/53","https://scispace.com/pdf/postmodern-maritime-human-resources-management-amending-the-3vvuexwkbc.pdf","Postmodernism changes in the organizational behavior contribute to improving maritime sector, strongly affected by gender bias. In this paper is presented a study on the effects of intergovernmental external requirements, namely the Maritime Labor Convention (MLC), on human resource practices. The paper contains arguments for updating legal instruments and norms on maritime labor, with postmodern gender requirements. There are identified concrete steps needed for amending MLC with requirements necessary for improving the work of seafarer women. The results of the study are useful to establish further effective strategies on recruitment, retention of seafarers and on providing equal career opportunities for women seafarers. Beside a strategy for career attraction and development for women seafarers, updating MLC normative with gender requirements represent also an effective solution for women empowerment.","In this paper, the authors present a study on the effects of intergovernmental external requirements, namely the Maritime Labor Convention (MLC), on human resource practices and identify concrete steps needed for amending MLC with requirements necessary for improving the work of seafarer women."
"Toward a behavioral approach of international shipping: a study of the inter-organisational dynamics of maritime safety","https://scispace.com/paper/toward-a-behavioral-approach-of-international-shipping-a-bo59dbsp5t","2021","Journal Article","Journal of Shipping and Trade","François Fulconis
Raphael Lissillour","10.1186/S41072-021-00092-4","https://scispace.com/pdf/toward-a-behavioral-approach-of-international-shipping-a-bo59dbsp5t.pdf","Classification societies play a major role in maritime safety and the regulation of the international shipping market. They have a dual mission, namely the classification and certification of ships. Paradoxically, the academic literature on the strategic behaviour of classification societies remains very limited. More often than not, the scope of prior research has been limited to the definition of their missions in the shipping ecosystem with an emphasis on their changing legitimacy as maritime accidents occur. Consequently, this paper aims at providing a better understanding of the specific role of classification societies in maritime safety and within the interorganisational dynamics of international shipping. The study is based on a conceptual framework provided by the behaviourist approach and applied to the inter-organisational dynamics of supply chains. This approach enables in-depth analysis of actors' strategic behaviours by focusing on four dimensions: power, leadership, conflict and cooperation. The main results highlight the increasingly central and paradoxical role of classification societies. This role encompasses, on the national level, classification and certification processes, and, on the supranational level, the creation of new rules and regulations. The study highlights the importance of their ability to master the official framework and institutional vocabulary, which enable them to strengthen their power and leadership in the shipping market. This capacity helps them to limit conflicts between actors and to encourage certain cooperative behaviours based on relationships of dependence and interorganisational interdependence.","In this article, the authors provide a better understanding of the specific role of classification societies in maritime safety and within the interorganisational dynamics of international shipping, focusing on four dimensions: power, leadership, conflict and cooperation."
"Managing culturally diverse maritime human resources as a shipping company’s core competency","https://scispace.com/paper/managing-culturally-diverse-maritime-human-resources-as-a-2im3nqg4r8","2016","Journal Article","Maritime Policy & Management","Maria Progoulaki
Ioannis Theotokas","10.1080/03088839.2016.1173734","","The last few years a great body of research focused on the problems observed in the shipping industry due to the mix of different nationalities on board. Herein, the problem is observed in the managerial level, and specifically to the applied crew management strategies and the philosophy of the shipping companies regarding the issue of multiculturalism. The present paper seeks to elevate the value of human resources in shipping and to underline the potentials that human resource management and cultural diversity management have as a shipping company’s core competency. In a triangulated theoretical framework, the combination of resource-based view, human resource management, and cultural diversity management leads to a framework of choices which include strategies for the management of maritime human resources’ cultural diversity. The paper analyses the practical application of the proposed strategies and the fulfilment of the criteria required for turning crew management to a core competency and g...","In this paper, a triangulated theoretical framework is proposed to elevate the value of human resources in shipping and to underline the potentials that human resource management and cultural diversity management have as a shipping company's core competency."
"‘Between a Rock and a Hard Place’: The Implications of Lost Autonomy and Trust for Professionals at Sea:","https://scispace.com/paper/between-a-rock-and-a-hard-place-the-implications-of-lost-4drr8dc0x8","2019","Journal Article","Work, Employment & Society","Helen Sampson
Nelson Turgo
Iris Acejo
Neil Ellis
Lijun Tang","10.1177/0950017018821284","https://journals.sagepub.com/doi/pdf/10.1177/0950017018821284","This article describes changes associated with increased bureaucratisation and surveillance in the regulation and management of the 21st century shipping industry. Drawing upon 303 ‘real-life’ vignette-based interviews, it describes how these transformations are experienced by contemporary navigating officers, and engineers, working on commercial cargo vessels. The article draws attention to the dysfunctional effects of distrust in organisations, describing how lost trust and associated fears impact on the decision-making process of officers thereby inducing a degree of organisational paralysis. This finding may be of particular significance to employers who have introduced punishment-centred bureaucratisation in order to improve organisational efficiency and who are concurrently undermining it.","In this paper, the authors describe changes associated with increased bureaucratisation and surveillance in the regulation and management of the 21st century shipping industry, drawing upon 303 ""real-life"" vignette-based interviews."
"Global Collective Bargaining on Flag of Convenience Shipping","https://scispace.com/paper/global-collective-bargaining-on-flag-of-convenience-shipping-3pzfpf6ae8","2004","Journal Article","British Journal of Industrial Relations","Nathan Lillie","10.1111/J.1467-8543.2004.00304.X","","The most significant case of transnational union bargaining co-ordination in existence is in the maritime shipping industry. A global union association, the International Transport Workers’ Federation (ITF), and a global employers’ federation, the International Maritime Employers’ Committee (IMEC), now negotiate over pay scales for seafarers on Flag of Convenience (FOC) ships. These negotiations set the pattern for pay and working conditions for a signifi-cant portion of the global seafaring work-force. The ITF brought about global wage bargaining by building and enforcing a global inter-union consensus between developed and developing countries around a uniform wage rate.","The International Transport Workers' Federation (ITF) and a global employers' federation, the International Maritime Employers' Committee (IMEC), now negotiate over pay scales for seafarers on Flag of Convenience (FOC) ships."
"Labor at the ports : a comparison of the ILA and ILWU","https://scispace.com/paper/labor-at-the-ports-a-comparison-of-the-ila-and-ilwu-q43haud4zb","2005","","","Kristen Monaco
Lindy Olsson","","","While longshore workers retain their wage premium over other workers in blue collar occupations, there are marked differences in the wages and work rules of longshoremen on the West Coast, East Coast, and Gulf ports. This paper examines these differences by, first, analyzing the different evolutions of labor-management relations in the two unions and, second, using micro data on wages to measure the advent of and extent of divergence between the two groups since 1984. We conclude with an explanation of the sources of this divergence and the likely future trends.","The authors examined the differences in the wages and work rules of longshoremen on the West Coast, East Coast, and Gulf ports and concluded that longshore workers retain their wage premium over other workers in blue-collar occupations."
"Organisational Knowledge Base and Knowledge Transfer in the Shipping Industry","https://scispace.com/paper/organisational-knowledge-base-and-knowledge-transfer-in-the-29o31ipi4g","2009","Journal Article","Electronic Journal of Knowledge Management","Jiangang Fei
Solomon Chen
Shu-Ling Chen","","","Severe shortages of skilled and qualified personnel in the shipping industry have been addressed in different ways. This paper looks into the issue from a new perspective where high mobility in the shipping industry is seen as a vehicle of knowledge flows that can be used for knowledge transfer. This paper argues that while organisations cannot stop personnel leaving, it is possible, however, to retain part of the knowledge that these leaving personnel carry through effective knowledge management practices. This paper introduces organizational knowledge base (OKB) and identifies knowledge flows both at organizational and industrial levels showing that much can be done to effectively utilise knowledge spillovers brought about by high personnel mobility in the shipping industry. The paper then examines the barriers and facilitators of knowledge transfer in the context of the shipping industry. Due to the unique characteristics of the shipping industry such as the absence of genuine employment link between seafarers, and the remoteness of the onboard workplace from the onshore management, conventional knowledge management practices need to be modified to suit the context of the shipping industry. The paper suggests that advanced information and communication technologies, a dedicated knowledge sharing culture, and strong leadership are essential factors in facilitating knowledge transfer in the context of shipping. The implications of the application of knowledge management practices in the shipping industry are two fold: one is the change of perspectives towards the shortage of skilled personnel in the shipping industry which in turn impacts on maritime education and training; the other is the realignment of resources in tackling the problem of skill shortages, that is, a shift from employee retention to knowledge retention. It is expected that such an attempt will shed light on the understanding of skill shortages from a different perspective and provide insight on the tasks that the shipping industry is facing.","In this article, the authors argue that while organisations cannot stop personnel leaving, it is possible to retain part of the knowledge that these leaving personnel carry through effective knowledge management practices, which can be used for knowledge transfer in the shipping industry."
"Emerging organizational values in shipping: Part 4. Decentralization—the redefinition of authority in shipping company organization","https://scispace.com/paper/emerging-organizational-values-in-shipping-part-4-3t7o2uzbq9","1980","Journal Article","Maritime Policy & Management","M. H. Smith
J. Roggema","10.1080/03088838000000040","","Decentralization is a major theme of organizational change in shipping. It is often seen as ‘putting power back aboard ship’. However, the authors argue that this view is too simple. Decentralization poses fundamental questions about the entire management structure of the shipping company. The redistribution of authority necessary for decentralization is discussed in terms of the company organization structure.","In this article, the authors argue that this view is too simple and argue that decentralization poses fundamental questions about the entire management structure of the shipping company and the redistribution of authority necessary for decentralization is discussed in terms of the company organization structure."
"Mělée on the Mersey: contracts, competition and labour relations on the docks","https://scispace.com/paper/melee-on-the-mersey-contracts-competition-and-labour-5642rs2w93","1996","Journal Article","Industrial Relations Journal","Richard Saundry
Peter Turnbull","10.1111/J.1468-2338.1996.TB00775.X","","Although strikes on the waterfront are now rare, the Liverpool dock dispute is indicative of how deregulation of the dockland labour market has compelled operators to cut ever more deeply into labour costs, and casualise the employment relationship. This has had an adverse effect on port performance and undermines the ability of employers to compete effectively.","Although strikes on the waterfront are now rare, the Liverpool dock dispute is indicative of how deregulation of the dockland labour market has compelled operators to cut ever more deeply into labour costs, and casualise the employment relationship as mentioned in this paper."
"Emerging organizational values in shipping: Part 3. The matrix organization—towards a multiple—skill structure †","https://scispace.com/paper/emerging-organizational-values-in-shipping-part-3-the-matrix-i0kpgl6ldj","1980","Journal Article","Maritime Policy & Management","M. H. Smith
J. Roggema","10.1080/03088838000000039","","The basic principles of organizational design revolve around two questions: (a) How to divide the total task of the organization. (b) How to co-ordinate the execution of the sub-tasks. These questions as they apply to shipboard organization have aroused considerable attention in recent years. This paper discusses the conventional shipboard organization in terms of the two questions, i.e. the departmentalized division of tasks, and the task co-ordination within a hierarchical rank system. It elaborates on two further issues: the ""Top Four Problem"" dealing with the peculiar problems of co-ordination at the top levels of the shipboard organization; and a further section elaborating on some of the difficulties posed for the career structure of the ships' officer. Suggested solutions put forward by various approaches to the redesign of the organization, seem to converge upon a multiple-skill type of organization, commonly referred to as a matrix. This matrix consists of an array of tasks on one axis, and and array of skills on the other. This type of matrix is essentially a multiple-skill role structure, with the objective of increasing the versatility of individuals in order to cope with fluctuating work-loads. This paper describes the essential characteristics of the matrix concept. It then draws out some of the implications for organizational performance and for the job and career of the seafarer. Finally, it indicates some of the issues raised by the matrix concept for shore-based organizations concerned with shipping.","In this paper, the authors discuss the conventional shipboard organization in terms of the two questions, i.e., the departmentalized division of tasks, and the task co-ordination within a hierarchical rank system."
"An empirical assessment of relational competitive advantage in professional ship management","https://scispace.com/paper/an-empirical-assessment-of-relational-competitive-advantage-mk13ttmaye","1999","Journal Article","Maritime Policy & Management","Photis M. Panayides
Richard Gray","10.1080/030888399286943","","Intense competition in many sectors across the maritime industry and in professional ship management in particular, means that the quest for achieving competitiveness will continue and intensify. A review of the current strategies across many sectors of the industry indicates the importance of forging stable partnerships for the achievement of competitiveness. Considering that the capability to form a relationship is an intangible resource (as depicted in resource-advantage theory), an empirical assessment in the context of ship management was undertaken. The assessment aimed to identify the type of relationships present in ship management, and succeeded in classifying those relationships into four distinct groups. The central thesis of the paper is that maritime organizations in general, and ship management companies in particular, may utilize their intangible relational resources in order to achieve competitive advantage. Based on the classification of ship management relationships, implications for man...","In this paper, an empirical assessment in the context of ship management was undertaken, which aimed to identify the type of relationships present in ship management, and succeeded in classifying those relationships into four distinct groups."
"Settlement of Seafarers' Disputes in Maritime Labor Law","https://scispace.com/paper/settlement-of-seafarers-disputes-in-maritime-labor-law-f6kfngsjt4pt","2025","Journal Article","International Journal of Applied Research and Sustainable Sciences","Moh. Muniri
Marifah Marifah","10.59890/ijarss.v3i8.92","","This research aims to legally analyze the system of resolving seafarers' disputes within the framework of maritime labor law in Indonesia, emphasizing role of Manpower, and role of Shipping, as well as internationally ratified provisions, such as the Maritime Labour Convention (MLC) 2006. The normative juridical approach is used with qualitative analysis methods on legislation and analyzes the job protection guarantees for sailors as part of the maritime sector, which has specificities in labor relations that differ from land workers, both in terms of legal regulations, rights protection, and dispute resolution mechanisms. Disputes among sailors generally include issues of wages, termination of employment, working conditions on board, and repatriation after the contract ends. The research results indicate the continued disharmony between national regulations and international standards, as well as the weak supervision and protection of sailors' rights. There is a need to strengthen maritime regulations that are more specific to the industrial relations of seafarers and to provide effective access to labor dispute resolution institutions that understand the nature of maritime work. ","This study analyzes the system of resolving seafarers' disputes in Indonesia's maritime labor law, highlighting the role of Manpower and Shipping, and the impact of the Maritime Labour Convention 2006, to identify gaps between national and international standards and propose regulatory improvements."
"Cargo Votes with its Rudder: The Geographic Mobility of Shipping and the Role of Labor","https://scispace.com/paper/cargo-votes-with-its-rudder-the-geographic-mobility-of-55806i8n6u","2009","Journal Article","Social Science Research Network","David Jaffee","10.2139/SSRN.1617346","","The globalization of production and the geographic dispersion of economic activity have elevated the importance of the transportation and logistics sectors of the economy. One sector in particular that has experienced significant expansion is maritime transport and container shipping. As the cargo has become increasingly “discretionary” such that it can conceivably be transported through any port that allows intermodal access to the hinterland, the industry has become much more foot-loose vis-a-vis a particular port of entry. The enhanced mobility of the cargo results in more intense port competition. One particular place to observe and study this dynamic is in the port and terminal location decisions of shippers and shipping lines and the role of port authorities in attempting to attract these carriers to their facilities. In this paper the focus is on the role of labor, and labor relations, in such decisions. These issues will be studied in the context of the shift of container traffic from the West to the East coast of the United States and, as an illustrative case study, how these developments have played out for the East coast port of Jacksonville, Florida.","In this article, the role of labor, and labor relations, in port and terminal location decisions is studied in the context of the shift of container traffic from the West to the East coast of the United States and, as an illustrative case study, how these developments have played out for the east coast port of Jacksonville, Florida."
"Sweatshops at Sea","https://scispace.com/paper/sweatshops-at-sea-1xssf11edw","2011","Book","","Leon Fink","10.5149/9780807877807_fink","","Abstract As the main artery of international commerce, merchant shipping was the world's first globalized industry, often serving as a vanguard for issues touching on labor recruiting, the employment relationship, and regulatory enforcement that crossed national borders. This book examines the evolution of laws and labor relations governing ordinary seamen over the past two centuries. The merchant marine offers an ideal setting for examining the changing regulatory regimes applied to workers by the United States, Great Britain, and, ultimately, an organized world community. The book explores both how political and economic ends are reflected in maritime labor regulations and how agents of reform—including governments, trade unions, and global standard-setting authorities—grappled with the problems of applying land-based, national principles and regulations of labor discipline and management to the sea-going labor force. With the rise of powerful nation-states in a global marketplace in the nineteenth century, recruitment and regulation of a mercantile labor force emerged as a high priority and as a vexing problem for Western powers. The history of exploitation, reform, and the evolving international governance of sea labor offers a compelling precedent in an age of more universal globalization of production and services. ","The book examines the evolution of labor regulations and labor relations governing ordinary seamen over the past two centuries. It explores the changing regulatory regimes applied to workers by the United States, Great Britain, and the international community."
"Maritime Skills and the (Not So) Changing Qualification Landscape in Global Shipping","https://scispace.com/paper/maritime-skills-and-the-not-so-changing-qualification-n84vuwl7zjpc","2024","Journal Article","Public anthropologist","Camilla Mevik","10.1163/25891715-bja10065","","Abstract This article examines transformations of labour through an exploration of the shipping sector and the emerging responses and adaptations of seafarers to processes aimed at standardising skills in an increasingly automated workplace. Focusing on on-board occupational relations, I investigate how maritime industries use labour and highlight the underlying dynamics behind how the popular image of the global transport system – which gives the impression of it being equivalent to a factory assembly line – is enabled and reinforced. The article argues that this image is not only connected to how the industry and its regulations are formally and institutionally produced – through logics of efficiency, large-scale infrastructure, and automation – but also enacted by the types of everyday labour seafarers undertake, whose skills, experiences, personalities, and social competencies, which shape their extractive practices in many ways, are deeply racialised and culturally biased. ","This article examines the transformation of seafarers' skills in the shipping sector, highlighting how maritime industries standardize skills, reinforce a factory-like image, and enact racialized and culturally biased labor practices through everyday on-board occupational relations."
"Strategi Manajemen Sumber Daya Manusia dalam Menghadapi Tantangan Industri Perkapalan","https://scispace.com/paper/strategi-manajemen-sumber-daya-manusia-dalam-menghadapi-4sayeb51m4pa","2024","Journal Article","Journal Of Business, Finance, and Economics","Muhammad Zaki Raihansyah
Choirul Adam Ardiansyah
Izza Hanum Auliya
Laila Diana Puspita
Denny Oktavina Radianto","10.32585/jbfe.v5i1.5090","","The shipping industry faces increasingly complex challenges in the era of globalization and intense competition. The main issues faced include a shortage of skilled workforce, fluctuations in fuel prices, regulatory changes, and pressure to maintain environmental sustainability. This research aims to investigate effective human resource management (HRM) strategies to address these challenges. The research method utilized a literature review approach involving theoretical and empirical analysis from various relevant sources. The findings indicate that the implementation of HRM strategies focusing on skill development, recruitment and retention of workforce, and work-life balance has proven effective in enhancing productivity, employee retention, and financial performance of shipping companies. Additionally, the research reveals the importance of adaptability of shipping companies to changes in the business and technological environment, which can be achieved through leadership development and innovation promotion. These findings provide valuable insights for practitioners and researchers in understanding the dynamics of human resource management in the shipping industry and lay the foundation for the development of more effective strategies to address future challenges. ","This study investigates effective human resource management strategies to address shipping industry challenges, finding that skill development, workforce retention, and adaptability to environmental changes enhance productivity, employee retention, and financial performance."
"Supply Nets: The Logistics of Seafarer Abandonment","https://scispace.com/paper/supply-nets-the-logistics-of-seafarer-abandonment-18wowmyr0k","2024","Journal Article","Antipode","Jacob Bolton","10.1111/anti.13038","","Abstract This paper studies the infrastructural and organisational forms that facilitate labour exploitation within maritime logistics. My entry point is the rising wave of seafarer abandonments, which I approach not as isolated incidents of mismanagement but as an intensification of the flexibilising tendencies underpinning contemporary capitalism. I trace the recent history of these dynamics, examining their effect on shipping labour. I then investigate some of the specific legal and economic mechanics of shipping, focusing on debt, insurance, and bordering. Using supply chain mapping software, I study supply systems in a way that centres labour rather than the commodities being moved. I close by claiming that abandonments are not an accident, but an inevitable endpoint of a system designed to precaritise labour while protecting shipowners’ profits. Against this, I sketch out a new way of conceiving of supply chains—as supply nets, matrices of interconnected lines, prone to becoming tangled. ","Seafarer abandonments are a systemic issue rooted in the flexibilising tendencies of contemporary capitalism and the design of supply chains that prioritize shipowners' profits over the well-being of seafarers."
"Optimalisasi Hukum Untuk Hak-Hak Perlindungan Anak Buah Kapal Migran Dan Memberantas Agensi Ilegal","https://scispace.com/paper/optimalisasi-hukum-untuk-hak-hak-perlindungan-anak-buah-57u0kt7gfi","2023","Journal Article","Mandub","Putri Galuh Pitaloka
Rina Amelia
Reva Fitri Ramadhani
José I. Leon
Amanda Mutiara Natasya","10.59059/mandub.v2i1.855","https://scispace.compdf/optimalisasi-hukum-untuk-hak-hak-perlindungan-anak-buah-57u0kt7gfi.pdf","This article explores efforts to optimise the rights of crew in the international maritime contextand take a stand against illegal agency practices that harm them. An in-depth analysis of the ship's crew working conditions reveals labour rights violations and unsafe working conditions. Meanwhile, the role of illegal agents exacerbates the situation. This research urges the government to optimise the rights of migrant ship crew members. By detailing basic rights such as a living wage, safe working conditions, the research investigates the positive impact of implementing migrant worker protection policies. Focus is also given to countering illegal agents by identifying prevention and enforcement strategies that can be implemented. This research provides a foundation for cooperation between governments, shipping companies and international organisations to create a fair and sustainable maritime environment and eradicate illegal agencies that only want to benefit themselves. This research not only describes the challenges, but also illustrates solutions in protecting the rights of ship’s crew members and countering illegal agents in the maritime sector. ","Optimise rights of crew in international maritime context to protect against illegal agency practices and improve working conditions."
