"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Porty morskie jako przedmiot badań w naukach ekonomicznych","https://scispace.com/paper/porty-morskie-jako-przedmiot-badan-w-naukach-ekonomicznych-354yy79pti","2017","Journal Article","","Andrzej Grzelakowski","10.18276/PTL.2017.37-26","https://scispace.com/pdf/porty-morskie-jako-przedmiot-badan-w-naukach-ekonomicznych-354yy79pti.pdf","Przedmiotem rozwazan autora jest analiza rozwoju myśli ekonomicznej i teorii budowanej w ramach tej dyscypliny i dyscyplin pokrewnych w Polsce, dotyczących sposobu postrzegania portow morskich jako integralnych skladnikow systemu transportowego kraju oraz elementow jego przestrzeni ekonomicznej. Autor podejmuje probe określenia kierunku ewolucji, jaka dokonala sie w okresie ostatniego polwiecza w naukach ekonomicznych, a w szczegolności w ekonomice transportu i portow morskich w obszarze dotyczącym badania istoty oraz charakteru, roli i funkcji tych organizmow gospodarczych. Celem podjetych badan jest nie tylko charakterystyka i ocena dorobku naukowego, jaki powstal w tej dziedzinie w Polsce, ale takze proba ustalenia wzajemnych relacji miedzy teorią i praktyką funkcjonowania i rozwoju portow morskich w tym okresie. W artykule posluzono sie metodą analizy – glownie retrospektywnej i krytyki piśmiennictwa naukowego, dotyczącego bezpośrednio i pośrednio problematyki portowej badanej w aspekcie ekonomicznym, a w tym przede wszystkim w dyscyplinie ekonomia i zarzadzanie. Uzyskane wyniki badan wskazują na: 1) istnienie ścislych relacji miedzy sferą badan dotyczących portow morskich w Polsce i ich rozwojem oraz 2) silną dominacje ośrodkow naukowych Gdanska i Szczecina, jako glownych aglomeracji portowych i ośrodkow uniwersyteckich w podejmowaniu i realizacji tego typu badan. Nalezy podkreślic, ze na nich ciązy takze obecnie, w dobie rozwoju logistyki i globalnych lancuchow dostaw, obowiązek prowadzenia badan sektora portowego i jego relacji z otoczeniem krajowym i miedzynarodowym w ramach nowej formuly ekonomiki portowej.","In this article, the authors analize rozwoju myśli ekonomicznej i teorii budowanej w ramach tej dyscypliny i dyscyplin pokrewnych w Polsce, dotyczących sposobu postrzegania portow morskich jako integralnych skladnikow systemu transportowego kraju oraz elementow jego przestrzeni ekonomicicznych."
"Theoretical considerations on understanding of the phenomenon of maritime tourism in Poland and the world.","https://scispace.com/paper/theoretical-considerations-on-understanding-of-the-5cl1fh6ksn","2012","","","Joanna Kizielewicz","","https://scispace.com/pdf/theoretical-considerations-on-understanding-of-the-5cl1fh6ksn.pdf","In the polish literature there is noticeable the lack of terminology of maritime tourism and its classification. This issue has been treated rather occasionally till now, without any deeply analysis of the basic definitions and concepts. The maritime tourism is variously defined by different sectors in various conutries, it means by: geographers, planners, experts of marine sector, tour-operators or ferry and cruising companies. In this light, it seems reasonable to try to sort out the basic terms and concepts. The main aim of this article is the analysis of the existing definitions and classification proposed in the literature of Polish and foreign languages. It is also made the critical analysis of these definitions and concepts. The value added of the article is the attempt to define maritime tourism by the author. Moreover, the author shows a list of criteria that could be implemented in the statistical researches of demand in the maritime tourism sector and possible forms of maritime tourism. The researches were realized using a method of desk research, a critical analysis of the available literature and comparative analysis.","In this paper, the authors made a critical analysis of the existing definitions and classification proposed in the literature of Polish and foreign languages and made the critical analysis on these definitions and concepts and also showed a list of criteria that could be implemented in the statistical researches of demand in the maritime tourism sector."
"L´anthropologie maritime: un domaine en évolution: hors cadre traditionnel de l´anthropologie sociale","https://scispace.com/paper/l-anthropologie-maritime-un-domaine-en-evolution-hors-cadre-56x32dr6x0","2007","","","Aliette Geistdoerfer","","","La antropologia maritima es el estudio de las especificidades tecnicas, sociales y culturales de las sociedades que explotan el mar. Pluridisciplinaridad y la toma en cuenta de las escalas nacionales e internacionales son obligatorias. Estan establecidas una topologia de las sociedades maritimas y sus particularidades irreductibles y estructurales. Junto a una antropologia maritima fundamental, otra antropologia maritima ""activa"" se pone en marcha asi como nuevos ambitos de investigacion.","The antropologia maritima is el estudio de especificidades tecnicas, sociales, and culturales of sociedades that explotan el mar as mentioned in this paper."
"Sociological Aspects of Seafarers? Life and Work and Management Styles in Shipping","https://scispace.com/paper/sociological-aspects-of-seafarers-life-and-work-and-2wploiyqtc","2015","Journal Article","International Journal of Economics and Management Sciences","Andrija NenadiÄ
Dra en JašiÄ
Aleks
ra KrajnoviÄ","10.4172/2162-6359.1000237","","This scientific paper provides a systematic analysis of sociological relationships in the area of seafaring as well as management styles in maritime shipping industry, with particular emphasis on the specific features involved in the vocation of a seafarer. The research was carried out on a sample of seafarers attending training courses at Faculty of Maritime Studies in Split. Separation from family, friends and familiar environment represents one of the essential features of the seafarers’ life that are discussed in the paper. Another important sociological factor of the seafarers’ specific profession is their workplace, i.e. the ship.","In this article, a systematic analysis of sociological relationships in the area of seafaring as well as management styles in maritime shipping industry, with particular emphasis on the specific features involved in the vocation of a seafarer is presented."
"Social Construction of the Ocean, Sea Power, and Maritime Transformation","https://scispace.com/paper/social-construction-of-the-ocean-sea-power-and-maritime-nun3tuqv8p","2023","Journal Article","Journal of Political & Military Sociology","Kuang‐hao Hou","10.5744/jpms.2023.1002","","This review article elucidates concepts related to sea power, the social construction of the ocean, and maritime transformation. It begins with Mahan’s and Mackinder’s classic understanding of sea power, arguably the source of all traditional perspectives on the subject. Although this article accepts Till’s definition of sea power, it maintains that conventional wisdom does not offer a clear distinction between sea power as “a means of social power” and sea power as “states with powerful navies.” Furthermore, this article discusses Lambert’s conception of seapower identity, contending that his perspectives on seapower-state establishment are not based on relationships between the state, military, and the oceans. Lambert’s analysis of seapower states focuses on the activities that people engage in on land for seapower identity. His account suggests that maritime transformation could only occur in cases in which sea states transform into seapower states. However, this article claims that Steinberg’s concepts and theory of the social construction of the ocean provide a useful approach to examining the maritime transformation required for a transition from tellurocracy to thalassocracy. ","This review article reexamines sea power, social construction of the ocean, and maritime transformation, critiquing conventional wisdom and Lambert's seapower identity concept, instead advocating for Steinberg's social construction approach to understanding maritime transformation and thalassocracy."
"Maritime sociology: towards a delimation of themes and analytical frameworks","https://scispace.com/paper/maritime-sociology-towards-a-delimation-of-themes-and-l32v0le997","1981","Journal Article","Maritime Policy & Management","Michael Poole","10.1080/03088838100000046","","This paper sets out to evaluate the main areas of focus within maritime sociology and to link more closely than hitherto the various substantive discussions with general theoretical and conceptual approaches. More specifically, it suggests directions in which maritime sociology may be advanced at both empirical and conceptual levels in the future.","In this paper, the main areas of focus within maritime sociology are evaluated and the main directions in which maritime sociology may be advanced at both empirical and conceptual levels in the future, as well as the direction in which such research may be pursued at both conceptual and empirical levels."
"Poland's Maritime Policy - the Past, a new Approach","https://scispace.com/paper/poland-s-maritime-policy-the-past-a-new-approach-4z6yrbdj3q","2017","Journal Article","","Michał Pluciński","10.18276/EPU.2017.128-01","https://scispace.com/pdf/poland-s-maritime-policy-the-past-a-new-approach-4z6yrbdj3q.pdf","The article aims at analyzing the prior stages of Poland's maritime economy development and maritime policy operated towards it. There is also presented the role of the public factor with regard to Poland's maritime policy, including independent, local governments which were estab­lished after the economic transformation of Poland had begun. The last part of the article concerns a new, integrated approach to maritime policy advocated by the EU. An integrated approach towards various areas of maritime policy employed in Poland is presented in the document Polityka Morska Rzeczypospolitej Polskiej do roku 2020 (z perspektywą do 2030 roku) [The Republic of Poland's maritime policy until 2020 (with an outlook to the year 2030)], approved by the Council of Ministers on 17 March 2015. As regards its nature, the future maritime policy employed by Poland will be much more similar to a regional policy than to typical sectorial policies. Entities different to state administration, including regional and local governments, will be, to a greater extent than previ­ously, involved in its employment.","In this paper, an integrated approach towards various areas of maritime policy employed in Poland is presented in the document Polityka Morska Rzeczypospolitej Polskiej do roku 2020 (z perspektywą do 2030 roku) [The Republic of Poland's maritime policy until 2020 (with an outlook to the year 2030)], approved by the Council of Ministers on 17 March 2015."
"Porty Morskie Jako Przedmiot Badań W Naukach Ekonomicznych","https://scispace.com/paper/porty-morskie-jako-przedmiot-badan-w-naukach-ekonomicznych-9iquq1u1ivfz","","","","A. Grzelakowski","10.18276/ptl.2017.37-05","","Przedmiotem rozwazan autora jest analiza rozwoju myśli ekonomicznej i teorii budowanej w ramach tej dyscypliny i dyscyplin pokrewnych w Polsce, dotyczących sposobu postrzegania portow morskich jako integralnych skladnikow systemu transportowego kraju oraz elementow jego przestrzeni ekonomicznej. Autor podejmuje probe określenia kierunku ewolucji, jaka dokonala sie w okresie ostatniego polwiecza w naukach ekonomicznych, a w szczegolności w ekonomice transportu i portow morskich w obszarze dotyczącym badania istoty oraz charakteru, roli i funkcji tych organizmow gospodarczych. Celem podjetych badan jest nie tylko charakterystyka i ocena dorobku naukowego, jaki powstal w tej dziedzinie w Polsce, ale takze proba ustalenia wzajemnych relacji miedzy teorią i praktyką funkcjonowania i rozwoju portow morskich w tym okresie. W artykule posluzono sie metodą analizy – glownie retrospektywnej i krytyki piśmiennictwa naukowego, dotyczącego bezpośrednio i pośrednio problematyki portowej badanej w aspekcie ekonomicznym, a w tym przede wszystkim w dyscyplinie ekonomia i zarzadzanie. Uzyskane wyniki badan wskazują na: 1) istnienie ścislych relacji miedzy sferą badan dotyczących portow morskich w Polsce i ich rozwojem oraz 2) silną dominacje ośrodkow naukowych Gdanska i Szczecina, jako glownych aglomeracji portowych i ośrodkow uniwersyteckich w podejmowaniu i realizacji tego typu badan. Nalezy podkreślic, ze na nich ciązy takze obecnie, w dobie rozwoju logistyki i globalnych lancuchow dostaw, obowiązek prowadzenia badan sektora portowego i jego relacji z otoczeniem krajowym i miedzynarodowym w ramach nowej formuly ekonomiki portowej.","This paper analyzes the development of economic thought and port theory in Poland, focusing on the role of ports in the country's transportation system and economic space, and explores the relationship between theory and practice in port development from the last century to the present."
"Littoral Society: The Case for the Coast *","https://scispace.com/paper/littoral-society-the-case-for-the-coast-4ywacqow0u","2016","","","Michael Pearson","","https://www.jstor.org/stable/41562495","Maritime history, or the study of people at sea, has gained greatly in popularity in recent years Symposia, books, societies, conferences and journals proliferate A cognate field of endeavour, the history of port cities, often colonial, is also flourishing Meanwhile, colonial and/or imperial history continue, with their implicit or explicit assumption that the arrival of the Europeans at some place ""makes a difference"" There are problems with all three fields of study Maritime history can all too easily degenerate into antiquarian discussions of particular ships or Old Salts, or dramatic tales of shipwrecks or naval campaigns These often suffer from not being linked to general social, economic or political history Thus the outcome of naval battles needs to be linked to the economic and political attributes of the home countries The actions of people at sea are determined only in part by nautical influences; the land society from which they spring is usually much more important in governing their actions Happily, wider dimensions are not ignored in The Great Circle , for the editor, in the journal's ""Inaugural Newsletter"", said that maritime history ""includes all aspects of the human experience that have to do with the sea"" 1 The study of port cities similarly runs the danger of becoming too narrow Existing studies usually do well in talking of the hinterland, in other words, describing the function of the port city as an outlet for the interior What is often ignored is a more maritime dimension There is no whiff of ozone in this work Historians of port cities too seldom look up and down the coast on which their city is located, too seldom gaze out beyond the estuaries and the breakers to the open sea2 As to the hoary old problem of Eurocentrism, one need only say that we still have some way to go to avoid an undue focus on European activities in Asia, to write a rounded and balanced history of the early European expansion One way forward could be for historians to focus on littoral society Such a focus could help to overcome all the problems we noted above A study of littoral society is much more holistic than that of port cities, and forces one to concentrate much more on the sea, thus avoiding the temptation to which many port city studies have succumbed, that is, the tendency to stray inland to distant markets and influences, and ignore the sea altogether Obviously port cities are the largest population centres on coasts, but they need to be seen as part of coastal or littoral society at least as much as entrepots servicing an inland hinterland As regards maritime history, some problems can be avoided if the focus is on the littoral, for by definition it includes both land and sea; it is indeed land located on the sea shore, or that part of the land which is influenced by the sea Thus the study of","Maritime history, or the study of people at sea, has gained greatly in popularity in recent years Symposia, books, societies, conferences and journals proliferate A cognate field of endeavour, the history of port cities, often colonial, is also flourishing Meanwhile, colonial and/or imperial history continue with their implicit or explicit assumption that the arrival of the Europeans at some place ""makes a difference"" as mentioned in this paper."
"Morska woda, morska wola. Morze w polskim dyskursie kolonialnym","https://scispace.com/paper/morska-woda-morska-wola-morze-w-polskim-dyskursie-3kykvjlh","2023","Journal Article","Przegląd Humanistyczny","Małgorzata Litwinowicz-Droździel","10.31338/2657-599x.ph.2022-2.1","","The text is a brief discussion of the process of “taming” the Baltic Sea in the Polish public discourse of the interwar period. The author recalls the absence of the sea in the imaginary of Polish modernity and follows the turn that took place after regaining independence: in the new Polish state, the short Polish coast tasked with fulfilling many expectations and carrying many meanings. The Polish Baltic Sea was expected to be industrialized and recreational, modern and natural, local and imperial. The text also deals with the topic of Polish colonial plans, which the author interprets primarily as an attempt to “export poverty” and solve social problems through their physical expedition overseas.","In this article , a brief discussion of the process of ""taming"" the Baltic Sea in the Polish public discourse of the interwar period is presented, which the author interprets primarily as an attempt to ""export poverty"" and solve social problems through their physical expedition overseas."
"Którędy nad morze? Z archiwum wizualnego kompleksu kolonialnego międzywojnia","https://scispace.com/paper/ktoredy-nad-morze-z-archiwum-wizualnego-kompleksu-1x9pzui9","2023","Journal Article","Przegląd Humanistyczny","Łukasz Zaremba","10.31338/2657-599x.ph.2022-2.2","","The article is an attempt to describe the „maritime turn” or „turn to the sea” in the interwar period in Poland from a spatial and visual point of view. The author argues that the Baltic Sea appears in the imagination of the majority of the country’s population primarily through images, and that a careful investigation of popular visual media – outdoor advertising, but most importantly cinema – allows one to capture not only the propaganda and rhetorical dimension of imperial and maritime politics but also the basic remodeling of space that happened in Poland at that time. Using the example of the 1927 movie Call of the Sea (dir. H. Szaro) and in reference to other cinematic productions of the period, the article attempts to characterize the development of ways of showing/seeing and locating the sea on the map and in the social imagination. The key dimensions of this representations are low artistic quality and superficiality, which are interpreted here not in aesthetic terms, but as a testimony to how the sea was present in the lives of the majority of Polish society at that time – namely as decoration, background, fantasy, dream, joke, rather than the experience of a transoceanic journey or even seaside holidays.","In this paper , the authors describe the ""maritime turn"" or ""turn to the sea"" in the interwar period in Poland from a spatial and visual point of view, arguing that the Baltic Sea appears in the imagination of the majority of the country's population primarily through images."
"Port Cities within Port Regions: Shaping Complex Urban Environments in Gdańsk Bay, Poland","https://scispace.com/paper/port-cities-within-port-regions-shaping-complex-urban-3ssjk6wdlp","2021","Journal Article","","Karolina Krośnicka
Piotr Lorens
Eliza Michałowska","10.17645/UP.V6I3.4183","https://scispace.com/pdf/port-cities-within-port-regions-shaping-complex-urban-3ssjk6wdlp.pdf","Port cities located within various metropolitan or functional regions face very different development scenarios. This applies not only to entire municipalities but also to particular areas that play important roles in urban development—including ports as well as their specialized parts. This refers also to the various types of maritime industries, including the processing of goods, logistics operations, shipbuilding, or ship repairing, to name just a few. Since each of these activities is associated with a different location, any transformation process that creates changes in geographic borders or flows will dynamically affect the port cityscape. Municipalities may evolve in different directions, becoming ‘major maritime hubs,’ ‘secondary service centers,’ ‘specialized waterfront cities,’ or just distressed urban areas. Within each metropolitan area, one can find several cities evolving in one of the above-mentioned directions, which results in the creation of a specific regional mosaic of various types of port cities. These create specific ‘port regions’ with specific roles assigned to each of these and shape the new (regional) dimension of the geography of borders and flows. As a result, these port regions are created as porous structures where space is discontinuous. To further develop the issue of the creation and evolution of port regions, the authors present the case study of the Gdansk Bay port region. This study in particular allowed for the development of both the theoretical background of this phenomenon and the presentation of a real-life example.","In this article, the authors present a case study of the Gdansk Bay port region, which allows for the development of both the theoretical background of this phenomenon and the presentation of a real-life example."
"Witnessing the sea: Testimonials of seamen in the ‘Seven Salt Ships’ case (1564–1567) as sources for maritime, social, and legal history:","https://scispace.com/paper/witnessing-the-sea-testimonials-of-seamen-in-the-seven-salt-1ofqw0m7l0","2018","Journal Article","The International Journal of Maritime History","Justyna Wubs-Mrozewicz","10.1177/0843871418809249","https://journals.sagepub.com/doi/pdf/10.1177/0843871418809249","This article analyses a unique case of testimonials presented by seamen before the urban court of Danzig in 1564–1565. It argues that three factors played significant roles in how these statements were received and used in court: first, their overall status in society; second, their presence at the place of the contested events, which enabled them to provide relevant information; and third, the detail of their evidence, which owed much to their demonstrable experience of working at sea, and is largely unknown to modern researchers of the pre-modern maritime history of the Baltic region and northern Europe in general. The case therefore offers novel insights into maritime, social, and legal aspects of the life and work of mariners.","In this paper, a unique case of testimonials presented by seamen before the urban court of Danzig in 1564-1565 is analyzed, and three factors played significant roles in how these statements were received and used in court: their overall status in society; their presence at the place of the contested events, which enabled them to provide relevant information; and the detail of their evidence, which owed much to their demonstrable experience of working at sea."
"Old Town and the Sea. A Contribution to Scientific Exploration","https://scispace.com/paper/old-town-and-the-sea-a-contribution-to-scientific-4o9n7l3peb","2023","Journal Article","Karto-Teka Gdańska","Krystian Darmach","10.26881/kg.2023.2.05","","W prezentowanym tekście podejmuję próbę rozpoznania i opisu relacji między miastem i morzem w historii cywilizacji i kultury, dokonując zestawienia tych bytów w porządku metaforycznym, przyjrzenia się miastu w metaforycznej komparatystyce, wychylając się jednocześnie poza kategorialne przyporządkowania, klasyfikacyjne dystynkcje. Poszukuję w tym zestawieniu refleksyjnej przestrzeni, w której krystalizuje się widzenie miasta (w przyjętej optyce) jako miejsca dla ludzi, miejsca, którego warunki określa bliskość natury, morza. Przyrodniczego kuriozum. Rezerwuar pożywienia i abstrakcji. Bo morze/ ocean spina i przeobraża przyrodę, geografię i doświadczenie. Zarówno łączy, jak i dzieli ludzi. Generuje kulturowe wzorce. Ocean, morze – jako konstrukt. Kulturowy scenariusz wpisany w zwyczaje, literaturę, malarstwo, turystykę, pracę, ikonosferę. Morze opowieści. Wielka narracja, po której żeglują i dryfują statki, jednostki i wspólnoty; karawele i tankowce, łodzie ratunkowe, piraci, uchodźcy, poławiacze pereł, zastępy badaczy i połacie cywilizacyjnych śmieci. W drodze do portu. Z portu do portu. Wiecznym Sinus-cosinus.","W historii cywilizacji i kultury, miasto i morze są nieodłącznym połązeniem, które tworzy refleksyjne przestrzenie i generuje kulturowe wzorce."
"Intermarium: the Baltic and the Black seas on the Polish mental maps in the interwar period","https://scispace.com/paper/intermarium-the-baltic-and-the-black-seas-on-the-polish-3xiif8m03g","2014","","","Marta Grzechnik","","","The aim of the paper is to examine and compare how the Baltic Sea on the one hand and the Black and Aegean Seas on the other were conceptualized in the Polish scholarly and political discourse in the interwar period, and how mental maps of Poland’s connection to both sea regions were constructed. Because of the direct access to Baltic Sea, the link to it was more straightforward, although it was constantly questioned by German revisionist scholarship. In the south there was no territorial connection to the seas – it was to be established on the political and economic level, for example through so-called Intermarium idea. An interesting question is also to what extent the discourses connected with the Baltic and the southern European seas fell within the same discourse of the ideology of the sea, and to what extent they were contradictory or mutually exclusive.","In this article, the authors examine and compare how the Baltic Sea and the Black and Aegean Seas on the other were conceptualized in the Polish scholarly and political discourse in the interwar period, and how mental maps of Poland's connection to both sea regions were constructed."
"Role of maritime ports and shipping in the creation of the economic value of the sea areas","https://scispace.com/paper/role-of-maritime-ports-and-shipping-in-the-creation-of-the-1431xmo9qd","2018","Journal Article","","Jacek Zaucha
Maciej Matczak","10.1051/SHSCONF/20185801033","https://scispace.com/pdf/role-of-maritime-ports-and-shipping-in-the-creation-of-the-1431xmo9qd.pdf","The sea coast location of a country has been regarded as a critical value for its development and prosperity for years. It relates to economic, military, and environmental issues. A wide scope of economic activities, like shipping and maritime ports, fishing and aquaculture, underwater mining (e.g., oil, gas, sand) and sea coast tourist activities all require access to the sea. The sea area should also be regarded as a limited resource thus the activities need to compete for maritime space. Today, comprehensive economic valuation of selected activities, both from the private and public point of view, became significantly important. The aim of this article is an attempt to evaluate the economic value of maritime space, which is generated by ports and shipping. Initially, review of the literature regarding the valuation of economic effects of maritime port and shipping was carried out. The analysis has been based on a model of the interrelation between ports and shipping and its socio-economic environment. Then, redefinition and extension of identified values to the sea areas were provided. Finally, a calculation of the unit value of sea space [PLN per sq. km] as well as identification of most valuable spatial parts of the sea was completed. The application part of the study was based on the example of Polish seaports as well as Polish maritime areas on the Baltic Sea.","In this paper, the authors evaluate the economic value of maritime space generated by ports and shipping and identify the most valuable spatial parts of the sea in order to define and extend identified values to the sea areas."
"Historical Fishing Communities","https://scispace.com/paper/historical-fishing-communities-49ju7b9n06","2016","Book Chapter","","Poul Holm","10.1007/978-94-017-7496-3_3","","Community-building is one tool of human resilience to overcome the challenges of a hostile environment such as the marine. The chapter provides an overview of how the concept of community has been deployed in historical and social anthropology studies of maritime communities since the 1920s. Two main insights come out of this study, Firstly, the theoretical consciousness borne out of disciplines such as sociology, social anthropology and ethnography are valuable assets in the context of marine environmental history, and deserves to be considered in more historical studies than what has been the case so far.","In this paper, the concept of community has been deployed in historical and social anthropology studies of maritime communities since the 1920s, and the theoretical consciousness borne out of disciplines such as sociology, social anthropology and ethnography are valuable assets in the context of marine environmental history, and deserves to be considered in more historical studies."
"Stan Badań Nad Dziejami Pierwszej Wojny Światowej Na Morzu W Polskiej Historiografii Wojskowej I Możliwe Kierunki Ich Kontynuowania","https://scispace.com/paper/stan-badan-nad-dziejami-pierwszej-wojny-swiatowej-na-morzu-w-qo8y5ha929ln","","","","Maciej Franz","10.12775//klio.2019.014","","Problematyka pierwszej wojny światowej na morzu w polskiej historiografii nie jest tematem nadmiernie często podejmowanym. Wiele zagadnień nadal wymaga opracowania, a grono historyków gotowych podjąć badania, zwłaszcza archiwalne, jest niewielkie. Tymczasem jest to klucz do lepszego poznania losów Polskiej Marynarki Wojennej, zwłaszcza jej oficerów i dowódców, którzy wywodzili się z flot państw zaborczych. Ich wyszkolenie i doświadczenie zaważyło na przyszłych losach polskiej floty wojennej.","Pierwsza wojna światowa na morzu jest niedostatecznie zbadanym tematem w polskiej historiografii wojskowej, wymagającym opracowania zagadnień archiwalnych i badania losów Polskiej Marynarki Wojennej i jej oficerów."
"Funkcjonowanie izb morskich w pierwszych latach Polski Ludowej","https://scispace.com/paper/funkcjonowanie-izb-morskich-w-pierwszych-latach-polski-3zc8rbl7gv","","Journal Article","Miscellanea Historico-Iuridica","Judyta Dworas-Kulik","10.15290/mhi.2023.22.02.14","","Tasks of maritime courts included taking evidence from a sea accident and its proper appraisal, taking account of all the facts and causes of the event. The communist authorities, the Ministry of Navigation and maritime offices in particular, used the information obtained from the proceedings or the trial as the basis for new ordinances or legislative acts designed to prevent further accidents at sea. It could beinferred from the decisions of maritime courts whether in order to increase securityin sea navigation, more emphasis was to be placed on increasing the qualificationsof the crew and maritime pilots, increasing the number of seamen filling specificposts on merchant vessels, removing the defectiveness of ancillary equipment in maritime navigation, or improving the design of merchant vessels. The application of a disciplinary sanction – i.e. depriving the ship's captain or his assistant of the right to practice their profession on the grounds that they did not have the necessary qualifications or by gross negligence – no doubt favoured positive outcomes in terms of reducing the detrimental effect of incidents leading to sea accidents. The growing use of machinery on ships and the increasing capacity of power generators, along with the steady development of maritime navigation and transport in the perilous post-war reality, contributed to reactivation of maritime courts in 1947 based on the interwar regulations. Procedural problems inherent in the operation of those bodies in the first years of Polish People's Republic are illustrated by the fact that the issued rulings were of varying quality, which clearly showed a dearth of experienced staff and experts in Polish and international maritime law. Contemporary scholars are mainly discussing the statutory instruments enacted by the socialist legislator in 1961, which makes it worthwhile to explore the earlier period using the historicallegal and the comparative method.","The establishment and operation of maritime courts in the first years of the Polish People's Republic focused primarily on addressing maritime accidents and issuing legislation to prevent future incidents. The primary concerns addressed by maritime courts included increasing maritime safety, improving crew qualifications, and addressing equipment deficiencies."
"Defining maritime space typology based on economic land-sea interaction. The case of the Polish Baltic Sea coast","https://scispace.com/paper/defining-maritime-space-typology-based-on-economic-land-sea-43r5vsjcs0","2018","Journal Article","","Barbara Szejgiec-Kolenda
Joanna Pardus
Jacek Zaucha","10.5604/01.3001.0012.8173","https://scispace.com/pdf/defining-maritime-space-typology-based-on-economic-land-sea-43r5vsjcs0.pdf","The purpose of the paper is to develop the first land-sea space typology on the basis of key characteristics of its economic use in the Polish conditions. Based on the criterion of exploitation of marine areas and significance of marine economy sectors in coastal municipalities, the following types of marine space have been distinguished: A (areas of particular planning concern for the regions of high intensity of activities both at the land and sea), B (areas of a chance for diversification of economic development based on ecosystem services and abiotic marine areas), W (areas associated with unused inland potential), Z (areas of low intensity of economic land-sea links), and G (areas where the land-sea interaction do not constitute a significant mechanism of spatial development), as well as three intermediate types: AB, WZ i BZ.
The paper analyses both the benefits such as taking into account local characteristics and intensity of economic exploitation of the land and the sea, and the challenges of the methodology to be further developed (data limitations, the problem of determining a distance for interactions). The conclusions explain how maritime space typology based on economic land–sea interaction may influence soft space planning for maritime areas.

","In this article, the authors developed the first land-sea space typology on the basis of key characteristics of its economic use in the Polish conditions, based on the criterion of exploitation of marine areas and significance of marine economy sectors in coastal municipalities."
"Littoral Society: The Concept and the Problems","https://scispace.com/paper/littoral-society-the-concept-and-the-problems-55xjvlfc3y","2006","Journal Article","Journal of World History","Michael Pearson","10.1353/JWH.2006.0059","https://www.jstor.org/stable/20079396","A recent review of two new edited books on maritime history con cluded that ""both works reveal how much is left to be done in global historical exploration of the world's oceans and the recognition of oceans and seas as valid categories of historical analysis.""1 My claim is that an attempt to specify the nature of littoral societies is central as we try to advance our exploration of seas and oceans. This article will be consciously tentative and problem oriented. It makes the case that there is such a thing as littoral society, that is, that we can go around the shores of an ocean, or a sea, or indeed the whole world, and identify societies that have more in common with other lit toral societies than they do with their inland neighbors. Location on the shore transcends differing influences from an inland that is very diverse, both in geographic and cultural terms, so that the shore folk have more in common with other shore folk thousands of kilometers","A recent review of two new edited books on maritime history con cluded that ""both works reveal how much is left to be done in global historical exploration of the world's oceans and the recognition of oceans and seas as valid categories of historical analysis"" as discussed by the authors."
"The Influence of The Geopolitical Situation on The Change In The Development Direction of The Port on The Example of The Ustka Seaport","https://scispace.com/paper/the-influence-of-the-geopolitical-situation-on-the-change-in-ndosi6kppu97","2025","Journal Article","Communications of international proceedings","Dariusz Kłoskowski","10.5171/2025.4512325","","The article is an attempt to show changes in the direction of perception and implementation of the development strategy of the seaport using the example of Ustka, located on the coast of the Southern Baltic Sea in Poland. In addition to the obvious changes in the strategy of the Ustka port itself related to the construction of a service base for an offshore wind farm, it is important to present another point of view, namely maritime security resulting from the state security strategy on the one hand and an important element in the implementation of energy solutions and also referring to changes in the visualization of the port resulting from the geopolitical situation of the Baltic Sea basin on the other. The main objective of the article is to analyze the current development direction of the port, including the development possibilities of the Ustka port, as one of the largest seaports located on the Central Coast of Poland. In particular, the aim of the study is to show the impact of the geopolitical situation as a potential variable influencing the change in the direction of the current development strategy of the leading seaport of the Central Coast of Poland. The research problem in the article is specified in the form of a question: Does the current geopolitical situation resulting from the armed conflict in Ukraine affect the change in the direction of the seaport development strategy? The research hypothesis of the study was specified in the form of a statement that: the location of a seaport in the vicinity of military units has a significant impact on the development of port infrastructure and superstructure, guaranteeing an increase in the advantage of the transshipment function in the port. The study used research methods and tools focused on the secondary analysis of literature sources and statistical data, as well as the use of the case study method for the Ustka port, which allowed for the analysis of the functional features of the port and the assessment of its infrastructure and infrastructure availability. The final conclusions and discussion contained in the study are focused on the answer related to the impact of the geopolitical situation, including the ongoing war in Ukraine, on the direction of changes in the port, which had a completely different strategy and development direction. ","This study examines the impact of the geopolitical situation on the development direction of the Ustka Seaport in Poland, specifically how the ongoing war in Ukraine affects the port's strategy and infrastructure, highlighting the significance of maritime security and energy solutions."
