"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Notes on World History and Maritime History","https://scispace.com/paper/notes-on-world-history-and-maritime-history-n8tmg29b8o","2015","Journal Article","","Michael Pearson","10.12773/ARWH.2015.3.1.137","https://scispace.com/pdf/notes-on-world-history-and-maritime-history-n8tmg29b8o.pdf","The modern notion of world history“ is a rel” atively new, and still largely misunderstood, concept. Yet it is very much on the scholar-ly agenda today. Perhaps confusingly, istory does not aim world hto deal with everywhere on our globe. Nor is it the history ofall all of the world, just as world music is not the music of the whole world. Political economists, especially those associated with Im-manuel Wallerstein’s concept of worldsystems, have for long been -explicitly writing “world history. Over forty” years ago Walle rstein introduced the notion of the Modern World-System, which did not incorporate the whole globe until late in the nineteenth century.","Steinberg's seminal work, he of course also being a geographer. Peters later wrote an article with William Hasty which picks up many of the same themes, but with specific reference to the ship as a potentially fruitful object of study for geographers. REVIEW ARTICLE | 141:
 18 This reminds us of Marcus Rediker's many (sometimes inflammatory) analyses of ships in the Atlantic, to which could be added several innovative works by Clare Anderson on the Indian Ocean, and my own preliminary study for an earlier period. by scholars whose work is included in this collection. The already cited article by Rila Mukherjee ends with a brief discussion of world history and the Indian Ocean. She is content to problematize the matter rather than issue firm directives. ""Is the ocean a theater for world history, or merely a stage for a regional history?"" 20 Directly relevant to my concerns is the important collection edited by Maria Fusaro and Amélia Polónia. Overviews by the two editors open and close the volume, with several valuable case studies making up the middle. The chapters by the two editors in Maritime History as Global History contain copious bibliography relating to all the oceans, and also an interesting analysis of the areas on which maritime historians have recently been working. The editors are commendably modest and problematizing in their comments, yet the over arching theme seems clearly to be, as Polónia puts it, that ""we believe that maritime history in its broadest sense is global in the sense of a 'total history.'"" Several other themes stand out, including the important point that maritime history must stray beyond disciplinary boundaries to include, for example, climate change, oceanography, meteorology, and archaeology. Perhaps most importantly, Fusaro sees as absolutely fundamental ""the issue of how to work towards the creation of truly maritime global histories."" 21 This is the quest, to be sure a complex and hazardous one, on which we have embarked. Finally, I would like to recommend Edward E. Alpers recent text, specifically an oceanic history in a world history framework. He does extremely well is writing about the Indian Ocean as both an enclosed system or network or ""world,"" and at the same time part of a wider, global, history. PROBLEMS AND OPPORTUNITIES:
 In a modest way I hope I can advance the discussion by suggesting some hazards to be avoided as we try to connect world and maritime history. My intention in this short piece is to say a little about the historiography of several different oceans, my aim being to show that some oceans are much more susceptible to a world history approach than are others. I will make a series of observations, most of them obvious enough."
"Les Harpacticoïdes marins recueillis pendant la croisière du navire-école polonais ""Dar Pomorza"" en hiver 1931-1932","https://scispace.com/paper/les-harpacticoides-marins-recueillis-pendant-la-croisiere-du-4qgu5fbj3s","1933","","","Stanisław Jakubisiak","","https://scispace.com/pdf/les-harpacticoides-marins-recueillis-pendant-la-croisiere-du-4qgu5fbj3s.pdf","","Authors: Ligi Morskiej,Kolonjalnej Stanisław"
"O trabalho dos tripulantes de Corral, Chile : colocando o local no global","https://scispace.com/paper/o-trabalho-dos-tripulantes-de-corral-chile-colocando-o-local-49sk8ocadq","2010","","","Gonzalo Rodrigo Díaz Crovetto","","https://scispace.com/pdf/o-trabalho-dos-tripulantes-de-corral-chile-colocando-o-local-49sk8ocadq.pdf","Tese (doutorado)—Universidade de Brasilia, Programa de Pos-graduacao em Antropologia Social, 2010.","Authors: Gonzalo Rodrigo,Díaz Crovetto,Gustavo Lins,Ribeiro Brasília,De Março De,Gustavo Lins Ribeiro,Dan / Unb,Bela Dra,Unicamp Feldman-Bianco,José Sérgio,Leite Lopes,Dan / Antonádia Borges,Unb,Patriota Cristina,Lobo Andréa,Bela Feldman-Bianco,José Sergio Leite Lopes,Antonadia Borges,Cristina Patriota,Andrea Lobo,Gonzaléz Cangas,Alejandro Saavedra,Juan Carlos Skewes,Fernando Maureira,Roberto Morales,Fabián Almonacid E María,Eugenia A Solari,Yanko González,A Marcelo Godoy,Astrid Alvarado,Bilha Ojeda,Elena Nava,Daniela Carrasco,Verónica Pérez,Giovana Acácia Tempesta,João Miguel Sautchuk,Marcus André Cardoso,Marcia Leila,Castro Pereira,Gustavo Menezes,Luís Cayon,Maira Monte Keywords: Antropologia da globalização, tripulantes, portos, Corral Anthropology of globalization, seafarers, ports, Corral"
"WOT schelpdiermonitoring in de Nederlandse kustzone in 2016","https://scispace.com/paper/wot-schelpdiermonitoring-in-de-nederlandse-kustzone-in-2016-2lcdi9nv3r","2016","","","K.J. Perdon
K. Troost
M. van Asch
J. Jol","","https://scispace.com/pdf/wot-schelpdiermonitoring-in-de-nederlandse-kustzone-in-2016-2lcdi9nv3r.pdf","De visserij op schelpdieren in de Nederlandse kustwateren heeft zich ontwikkeld van een vrije visserij tot een sterk gereguleerde visserij waarbij naast economische ook ecologische doelstellingen nagestreefd worden. In het kader van de uitvoering van dit beleid is een bestandsopname van Amerikaanse zwaardscheden (Ensis directus), halfgeknotte strandschelpen (Spisula subtruncata), en de overige veel voorkomende soorten met een potentieel belang voor visserij, uitgevoerd door Wageningen Marine Research (IMARES). Het onderzoek is uitgevoerd in opdracht van het Ministerie van Economische Zaken: programma Wettelijke Onderzoekstaken, BAS code: WOT-05-001-018-IMARES-3. De inventarisatie is uitgevoerd in het voorjaar van 2016 en is daarmee de 22ste opeenvolgende gebiedsdekkende survey die op deze manier sinds 1995 wordt uitgevoerd.","Authors: Wageningen Marine Research,De Directie Van Wageningen,Marine Research"
"Walne Zgromadzenie Członków Akademickiego Towarzystwa Andragogicznego","https://scispace.com/paper/walne-zgromadzenie-czlonkow-akademickiego-towarzystwa-2o225c87","2023","Journal Article","Rocznik Andragogiczny","Tomasz Maliszewski","10.12775/ra.2022.002","https://scispace.com/pdf/walne-zgromadzenie-czlonkow-akademickiego-towarzystwa-2o225c87.pdf","Szkic prezentuje główne ustalenia Walnego Zgromadzenia Członków Akademickiego Towarzystwa Andragogicznego, które odbyło się w Łodzi 27 czerwca 2022 r. Należą do nich: nadanie honorowego członkostwa stowarzyszenia prof. Ewie Skibińskiej i prof. Jerzemu Semkowowi, ocena działalności Akademickiego Towarzystwa Andragogicznego i jego Zarządu Głównego w latach 2017–2022, wybór dr hab. Hanny Solarczyk-Szwec na prezesa ATA na lata 2022–2025 oraz ustalenie składów statutowych ciał kolegialnych Towarzystwa (Zarząd Główny, Komisja Rewizyjna, Sąd Koleżeński) na X kadencję.","Authors: Tomasz Maliszewski,Akademia Marynarki,Wojennej Im Bohaterów Westerplatte,Walne Gdyni,Członków Zgromadzenie,Towarzystwa Akademickiego,Andragogicznego Keywords: Academic Andragogic Society, statutory authorities of the Academic Andragogic Society, academic society, adult education in Poland"
"Norwegian Shipping in the 20th Century: Norway's Successful Navigation of the World's Most Global Industry","https://scispace.com/paper/norwegian-shipping-in-the-20th-century-norway-s-successful-2grpx23tiy","2018","Book","","Stig Tenold","","https://scispace.com/pdf/norwegian-shipping-in-the-20th-century-norway-s-successful-2grpx23tiy.pdf","","deaths. A detailed academic history of the Norwegian war at sea was not written until the 1990s, while the war sailors had to wait another 20 years until the authorities apologized in public for the lack of recognition in the period after the war. S. Tenold:
 With the gradual removal of the shipping and seafaring dimension from the lives of most people, maritime history and maritime culture have become increasingly intertwined. Norwegians in the coastal areas continue to have a strong maritime identity, but it is typically related to forefathers that went to sea and old fortunes and artefacts, rather than to their own experiences. is detachment accelerated in the last part of the 20th century. As late as in the 1970s, around a third of all men in the Norwegian labour force had spent some time at sea-a fascinating gure that says something about the extent to which people's lives were in uenced by the shipping sector and its opportunities. S. Tenold:
 enabruptly-the development changed. e shipping crisis, and the policy shifts that followed in its wake, implied that seafaring became far less important, both as a temporary ""rite of passage"" and as a full-edged career. S. Tenold:
 3 e common version of the war history even put particular emphasis on certain parts of the domestic resistance against the Nazis. Some factions of the resistance movement-for instance those illegal groups that had a Communist bent-were sometimes erased, or at least obscured, from the o cial history of the war. See , where the term ""monopoly of information"" is used about the non-Communist resistance. S. Tenold:
 Norway, the shipping nation, continues to be relevant, although the number of Norwegian seafarers has shrunk and the ships people see and hear about are more likely to be o shore vessels or cruise vessels than cargo ships. e maritime culture changed gradually-rst with the transformation from sail to steam, then, as the ships got larger; they became almost invisible, far removed from daily life. At the same time, the nostalgic element has shifted-the memories and the tales of the white sails have now been replaced by stories of young rookie sailors picking rust and experiencing exotic locations around the world. S. Tenold:
 In 1948, Karin Larsen, Professor of History at St. Olaf College in Minnesota, published a much-lauded book on the history of Norway. She pointed out that ""[t]hroughout Norway's history the greatest economic, political, and cultural advance has been achieved when the people have had untrammelled access to the surrounding ocean and have been able to make use of the opportunities this o ers."" When she wrote this claim, it turned out to have just as much relevance for the future-the second half of the 20th century-as for the past."
"The state-of-play in maritime economics and logistics research (2017–2023)","https://scispace.com/paper/the-state-of-play-in-maritime-economics-and-logistics-58sh8blp05","2023","Journal Article","Maritime economics and logistics","Hercules Haralambıdes","10.1057/s41278-023-00265-x","https://scispace.compdf/the-state-of-play-in-maritime-economics-and-logistics-58sh8blp05.pdf","","so, particularly when it comes to the academic advancement of junior staff. Introduction: Below, I have stayed away from this type of output (with one or two exceptions), discussing only our more rigorous type of research, published in top peer-review journals. Introduction:
 The word 'rigorous' may deserve some more qualification in an editorial such as this. We, economists, like many other professionals, are 'builders' and 'tailors'. Introduction:
 To build our houses, to sew our suits, we need tools and, for us, such tools, 'trade tools' if you like, are economic analysis, mathematical economics, statistics, econometrics, and operations research. Introduction:
 This is the type of research that follows, again in an attempt to give our readers tips, advice, and leads that may or may not help them, or interest them, in doing the things that they would like to do going forward. The birth of Maritime Economics & Logistics (MEL):
 Twenty-five years ago, in a MEL editorial, I coined the term maritime economics and logistics (MEL) as a distinct and well-defined branch of both applied economics and international business, now researched and taught in hundreds of universities around the world. The concept was simple. The birth of Maritime Economics & Logistics (MEL):
 In those days, the treatment of the maritime sector was fragmented. Colleagues were talking and writing about ships, others about ports, or distribution, without, however, a full understanding of the importance of the door-to-door global supply chain, facilitated, one might add, by the container revolution. The birth of Maritime Economics & Logistics (MEL):
 The business world of transport and distribution was however integrating: Carriers were investing in door-to-door logistics, rather than ships, and logistics companies were 'buying' shipping capacity from carriers to also expand in global logistics and become Non-Vessel-Owning-Common-Carriers (NVOCC) (Fig. ). The birth of Maritime Economics & Logistics (MEL):
 As a consequence, our 'maritime' discipline had to change too. Simply, it was no longer possible to talk about shipping without a good understanding of port and distribution operations and economics, and vice versa. The birth of Maritime Economics & Logistics (MEL):
 Thus, MEL was born as an academic concept consisting of three tightly knit areas: i) ocean transportation (shipping); ii) ports and terminals; and iii) global logistics. The birth of Maritime Economics & Logistics (MEL):
 Thus, the 'MEL Approach' The state-of-play in maritime economics and logistics research… departed from former modal and sectoral research, looking at international ocean transportation, ports and terminal management as important components of global (maritime) supply chains whose optimisation aimed at trade efficiency and consumer welfare. The birth of Maritime Economics & Logistics (MEL):
 Works  in the references list, bundled together encapsulate the 'MEL Philosophy'. The birth of Maritime Economics & Logistics (MEL):
 The first item, Haralambides , my 'gigantism in container shipping' work, has met with tremendous success, amounting to 10 thousand downloads per year (something quite exceptional for a small academic discipline such as maritime economics)."
"Introduction Toward a discursively oriented historical sociology of the modern","https://scispace.com/paper/introduction-toward-a-discursively-oriented-historical-4kw3kp8qc9","2014","Journal Article","Praktyka Teoretyczna","Jacek Burski
Wiktor Marzec
Agata Zysiak","10.14746/PT.2014.3.1","https://scispace.com/pdf/introduction-toward-a-discursively-oriented-historical-4kw3kp8qc9.pdf","","Authors: Jacek Burski,Wiktor Marzec,Agata Zysiak Keywords: modernity, modernization, the political, historical sociology, discourse analysis"
"La Matrícula de Mar y sus repercusiones en la Galicia del siglo XVIII","https://scispace.com/paper/la-matricula-de-mar-y-sus-repercusiones-en-la-galicia-del-43i26k1eit","2013","Journal Article","","José Manuel Vázquez Lijó","10.15304/OHM.15.919","https://scispace.com/pdf/la-matricula-de-mar-y-sus-repercusiones-en-la-galicia-del-43i26k1eit.pdf","La Matricula de Mar fue un sistema de inscripcion maritima que busco mejorar la oferta de tripulaciones para la Armada. El registro de marineria, maestranza y embarcaciones se confio al personal del Cuerpo del Ministerio de Marina. Teoricamente, el servicio naval se compenso con privilegios de orden militar (la exencion de quintas y de levas para el Ejercito), jurisdiccional (el fuero de Marina) y economico (la controvertida exclusividad de las actividades maritimas). A la falta de verdaderos incentivos se unio la congelacion salarial. Unos sueldos que al igual que las pensiones de invalidez y viudedad se abonaron con considerable retraso, causa fundamental de las deserciones. La matricula fue complicada de gestionar, posiblemente desalento las inversiones en el sector pesquero, no logro el alistamiento y control de todos los profesionales del mar ni cubrir por completo las demandas de hombres para la Armada en tiempo de guerra.","Title: LA MATRÍCULA DE MAR Y SUS REPERCUSIONES EN LA GALICIA DEL SIGLO XVIII 1 Authors: José Manuel,Vázquez Lijó Keywords: Armada, matrícula, marinería, maestranza, patrones, levas, deserciones, pesca warships, register, seamen, petty officers, masters, recruitment, desertions, fishing"
"Roman Murawski, Filozofia matematyki i logiki w Polsce międzywojennej, Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika, Toruń 2011, ss. 243","https://scispace.com/paper/roman-murawski-filozofia-matematyki-i-logiki-w-polsce-1zlr47icw3","2017","Journal Article","","Stefan Konstańczak","10.12775/RF.2017.020","https://scispace.com/pdf/roman-murawski-filozofia-matematyki-i-logiki-w-polsce-1zlr47icw3.pdf","","Authors: Roman Murawski,Polsce Międzywojennej,Wydawnictwo Naukowe"
"Internationalization of Polish Journals in the Social Sciences and Humanities: Transformative Role of the Research Evaluation System","https://scispace.com/paper/internationalization-of-polish-journals-in-the-social-2vwnyyu14v","2019","Journal Article","Canadian Journal of Sociology","Emanuel Kulczycki
Ewa A. Rozkosz
Aneta Drabek","10.29173/CJS28794","https://scispace.com/pdf/internationalization-of-polish-journals-in-the-social-2vwnyyu14v.pdf","This article discusses the transformations of Polish journals caused by the Polish Journal Ranking evaluation system. We focused on the internationalization of journals in the social sciences and humanities (N = 801), with the goal of investigating how science policy has transformed editorial practices at Polish journals. We used a mixed-method approach involving both one-way analysis of variance, two-way mixed design analysis of variance, and semi-structured interviews. Our findings showed that science policy has transformed editorial practices, but that there is no actual internationalization in Polish social sciences and humanities journals. Rather, there is only the ostensible internationalization that manifests in “gaming” the journal evaluation system. We found that the editors of Polish journals do not discuss the challenges of internationalization, and implement only those internationalization practices that are explicitly required in the system regulations. We conclude with recommendations for how to motivate the internationalization of journals and stem the corruption of parameters measuring internationalization.","Title: InternatIonalIzatIon of PolIsh Journals In the socIal scIences and humanItIes: transformatIve role of the research evaluatIon system Authors: Emanuel Kulczycki Keywords: Humanities, Internationalization, Poland, Polish Journal Ranking, Social Sciences"
"Inside container economies","https://scispace.com/paper/inside-container-economies-1i6vzgdzl2","2021","Journal Article","Focaal","Hege Høyer Leivestad
Johanna Markkula","10.3167/FCL.2021.890101","https://scispace.com/pdf/inside-container-economies-1i6vzgdzl2.pdf","This introduction proposes an anthropology of global cargo circulation by placing the maritime shipping industry at the center of global capitalism. With “container economies” we refer to the maritime global circulation of cargo that is sustained by an undervalued labor force, dependent upon unstable logistics infrastructures and driven by speculative capital. Container economies, we argue, are produced by adding, moving, and destroying value through the maritime supply chain. In this introduction, we reflect upon the implications of containerization and its wider consequences for logistics labor. We argue that maritime logistics and labor is best understood by taking into account their wider networks of dependency expressed through kinship relations, ethnicity and coexisting regimes of value.","accommodate to the specifi c social and cultural formations that both facilitate and limit the possibilities for accumulation"" (2018: 10). Labor, then, is not only about making a living but also about making life ""worth living"" . Life and labor under seaborne capitalism:
 By following Indian seafarers, Mannov describes in her contribution to this issue how such labor-networks of dependence are shaped. She argues that a ""containerization"" of labor is forming through processes of standardization and packaging of ""the male seafarer. "" Th is seafarer is only produced, she argues, through wider moral and kinship engagements taking place ""at home. "" Her article illustrates one of Keir  points, when he problematizes the category of labor by arguing that ""labour is a capacity of the person that can be partially detached from the person and put into relations with the outside world"" (2018: 99). Container economies conceptually capture the ways in which work inside the shipping industry, through technologies and techniques involving the ""containing"" of other aspects of life, is performing such separations of ""labor as a property"" from the rest of the person . Th e contributions:
 In this issue, we explore seaborne capitalism through a comparative and ethnographically grounded bottom-up perspective that centers on the people whose aspirations are set in motion by-and are dependent upon-container economies. Geographically, the contributions move between South Korea, the Philippines, Italy, India, Spain, Angola, and out at sea. Th is geographical spread is important, as it also provides a muchneeded correction to the largely US-centric scholarship on the history of containerization and its implications ). Schober's article is particularly telling in this regard, as her stories of big fi nance and kinship-run capitalism is set in the Asian region that has in the meantime become the center of the global shipping industry but whose importance has been largely overlooked in the academic literature (but see  for important exceptions). Th e contributions:
 Schober begins this theme issue by taking us to South Korea where she introduces us to a complex family saga that forms the background to the Hanjin Shipping bankruptcy with which we started this introduction. She adds to the picture the lesser known, but interconnected, bankruptcy of the Korean conglomerate's shipbuilding branch that took place a few years aft er Hanjin Shipping went under. As a tragicomic family history plays out, Schober's text brings together an anthropological interest in kinship with a preoccupation with global capitalism and the plight of labor in the shipping industry and its adjacent sectors. Th e contributions:
 A focus on maritime labor reappears in the contribution by Johanna Markkula, but this time from inside the container ships themselves. As the goods travel faster and more smoothly, the mobility of sailors has become an inconvenience and a disturbance to the movement of things, ships, and capital. Markkula terms this ""containing mobilities"" and points out that as labor, seafarers are mobile, with crew members being drawn from a variety of countries, depending on where the best quality or price rapport is found. However, as traveling persons, the mobility of seafarers has been increasingly constrained."
"Морська політика України : навчально-методичний посібник","https://scispace.com/paper/morska-politika-ukrayini-navchalno-metodichnii-posibnik-1u1vexga","2023","Book Chapter","","","10.32837/11300.24612","https://scispace.com/pdf/morska-politika-ukrayini-navchalno-metodichnii-posibnik-1u1vexga.pdf","Аверочкіна Т. В. Морська політика України : навчально-методичний посібник [Електронниий ресурс] / Т. В. Аверочкіна, Б. А. Кормич, О. М. Стець - Одеса : Фенікс, 2023. - 178 с. Режим доступу: https://doi.org/10.32837/11300.24612 ","характеристику та оцінку окремим політичним подіям та процесам, виокремлюючи їх взаємозв'язок з економічним, правовим, соціальним та культурним контекстом, а також із об'єктивними тенденціями та закономірностями розвитку політичної системи в цілому. ЗАГАЛЬНІ ПОЛОЖЕННЯ:
 Вивчення дисципліни «Морська політика України» рекомендовано здобувачам вищої освіти, які мають знання, отримані у результаті вивчення курсів політології, соціології, міжнародного права та міжнародної політики."
"Morskie rejsy wycieczkowe na Arktykę i Antarktydę – trendy, rozwój, perspektywy","https://scispace.com/paper/morskie-rejsy-wycieczkowe-na-arktyke-i-antarktyde-trendy-hf72tvnrx1","2016","Journal Article","","Joanna Kizielewicz","10.18276/EPT.2016.3.35-25","https://scispace.com/pdf/morskie-rejsy-wycieczkowe-na-arktyke-i-antarktyde-trendy-hf72tvnrx1.pdf","Cruise Line International Association (CLIA) donosi, ze w ostatniej dekadzie zarejestrowano średnioroczny wzrost liczby podroznych uczestniczących w morskich rejsach wycieczkowych na poziomie 7,2% (BREA, 2014, s. 7). W 2014 r. ponad 21,3 mln podroznych uczestniczylo w rejsach morskich, co sprawia, ze ten segment rynku turystycznego mozna zaliczyc do turystyki masowej. Dzieje sie tak za sprawą silnej konkurencji pomiedzy armatorami statkow wycieczkowych, ktorzy wprowadzają na rynek coraz wieksze i lepiej wyposazone statki wycieczkowe. Ma to wplyw na redukcje kosztow jednostkowych przypadających na pasazera, a co za tym idzie – obnizanie cen biletow na rejsy, umozliwiając tym samym udzial w podrozach morskich wiekszej rzeszy turystow tzw. ekonomicznych. Zdecydowana wiekszośc rejsow morskich ma na celu zwiedzanie popularnych destynacji turystycznych. Niemniej obok glownego nurtu armatorzy statkow wycieczkowych proponują rowniez alternatywne podroze morskie dla osob o szczegolnych zainteresowaniach, czyli np. rejsy, ktorych celem jest podziwianie dziewiczych obszarow ziemi, glacjalnych krajobrazow, lodowcow, fiordow, gor lodowych czy polarnej fauny i flory. Celem artykulu jest identyfikacja kierunkow rozwoju rynku cruisingu w regionach polarnych. W pracy wykorzystano glownie literature anglojezyczną z tego wzgledu, ze na rynku polskim zagadnienie to nie doczekalo sie dotychczas zbiorczego opracowania. W badaniach zastosowano metode eksploracyjną, metode dedukcji oraz desk research. Przeprowadzono analize materialow ze źrodel wtornych, w tym raportow światowych organizacji badających rynek cruisingu, artykulow naukowych z czasopism branzowych oraz innych źrodel.","Title: morsKie rejsy W ycieczKoWe nA ArKtyKę i AntArKtyDę -trenDy, rozWój, perspeKty W y joanna Kizielewicz Authors: Akademia Morska,Gdyni"
"Drifting: Towards mobilities at sea","https://scispace.com/paper/drifting-towards-mobilities-at-sea-3105uiqffp","2015","Journal Article","Transactions of the Institute of British Geographers","Kimberley Peters","10.1111/TRAN.12074","https://scispace.com/pdf/drifting-towards-mobilities-at-sea-3105uiqffp.pdf","This paper advocates a critical analysis of drifting as a particular typology of mobility. Drifting is a commonplace term used across the social sciences and particularly within physical, urban and psycho-geographic strands of geography. However, drifting has not been unpacked within a mobilities framework as a specific trope of moving, nor has it been taken ‘to sea’ by social scientists. This is surprising given the long-standing relationship between drift, drifting and the ocean. Recent years have witnessed a ‘filling out’ and ‘deepening’ of mobilities studies in geography and the broader social sciences, wherein mobility is not taken as singular and undifferentiated, but rather can be broken down into more specific parts that constitute particular technologies, experiences, forms and conditions of moving. This study dissects drifting by investigating the intricacies of this mobile quality and the quality of mobility. In particular, the paper draws on drifting in the context of the sea in order to demonstrate the new knowledges made possible by moving examinations from city spaces (where drifting has been most readily employed as conceptual tool and method). Indeed, drawing on case studies of drifting at sea, this paper argues that a focus on this distinctive form of mobility generates new insights into the politics of what it means to move in the maritime realm, a space often neglected in studies of mobilities.","typology of moving that encompasses a particular politics. In short, drifting has not been unpacked within the mobilities paradigm ; an approach which arguably offers much to understanding what it means to move (or not move), how, and under what conditions. Initial wanderings:
 Here, I offer up a study of drifting that moves beyond current urban geographical approaches, which have borrowed the term from the sea, using it as a metaphor for various transgressive subjective states and behaviours. In order to unpack the differential politics of mobilities, I take the term back to the water. It is now widely acknowledged that geography's terra-centric approach has marginalised the sea and its role in processes related to landed life ). Yet, as is now increasingly recognised, the sea offers an important spatiality for unlocking knowledge beyond the confines of the nation-state and the grounded materiality of land . Arguably there are distinct mobilities at sea worthy of our attention (see Vannini 2009) and mobilities which are made anew in this context. In order to explore the mobilities of drifting, and drifting as a distinct typology of motion in the context of the maritime, I first outline the etymology of the word, considering thereafter its composition as noun, verb and adjective, and how drifting evokes and encapsulates meaning through the very style of a drift-ful mobility. I next trace a plotted history of drifting/drifters, noting how the mobilities of subjects past and present relates to a deeply political condition. Here I show that although studies of drifting and drifters are ever present, drifting as a form of motion has not yet been fully explored through a mobilities framework. Emerging from this section, I open the space for examining drifting anew through a mobilities approach, situating a study of drifting within the mobilities paradigm and the 'politics of mobility' framework set out by Cresswell (2010). Employing these ideas, I then take discussions to sea, drawing on a range of examples of drifting in maritime contexts. I focus on a variety of sources to draw out my examinations: the autobiographical account of Nansen's drifting on board the Fram in the Arctic; historical records of drifting relating to the ship of the offshore radio pirates, Mi Amigo; and the recent media accounts of the drifting of the missing ship the MV Lyubov Orlova. To conclude, I outline the potential of examining drifting in order to further complicate and develop mobilities studies in the twenty-first century."
"“The guild […] manufactures nothing, nor produces any artifact”: Barcelona's Seven Maritime Cargo Handling Guilds, c.1760–1840","https://scispace.com/paper/the-guild-manufactures-nothing-nor-produces-any-artifact-4ws7ovv84o","2020","Journal Article","International Review of Social History","Brendan J. von Briesen","10.1017/S0020859020000012","https://scispace.com/pdf/the-guild-manufactures-nothing-nor-produces-any-artifact-4ws7ovv84o.pdf","By studying the guilds of the seven maritime cargo handling trades of Barcelona, this paper aims to contribute to the relatively limited, but growing scholarship of port labour during the late artisan phase, and of service-sector guilds in general. It examines the relationship between occupational and organizational cultures, the types and means of inculcating human and social capital, and the formal and informal determination of qualification in view of the different guild responses to liberalization and abolition. Unlike guilds in the secondary sector, these corporations were organized horizontally among masters and had neither journeymen, nor apprentices in their respective trades. Some of them provided services individually while others worked collectively. They generally prohibited internal and external employment schemes, and many of them used a turn system or another to level work opportunities. One of these guilds transitioned directly into a trade union; others became owner associations or dissolved into unorganized competitors. The period studied covers the flexibilization of the labour market through progressively advancing liberal reforms of monopolistic guild privileges and the formal abolition of Spanish guilds in 1836. Comparisons with other European ports further highlight the multiplicity of considerations for understanding occupational and organizational cultures and the trajectories of guilds in the service sector.","N T R O D U C T I O N: These harbour guilds initially divided opportunities on a chaotic, interguild competitive, first-come practice. This prompted, in May : I N T R O D U C T I O N: [A]n order from the King to negotiate the union of the three Guilds of Loaders and Unloaders, Fishermen, and Mariners, in only one Guild for the traffic and utility that are produced by loading and unloading […] and these be divided in a way that there is no difference or distinction between them.  Over the next six years, these guilds each met formally once, in early January , to elect officers. Significant numbers of the Guild of Unloaders were also members of the Guild of Fishermen (at times even all of their directors) -a . Julie Marfany, ""Is it Still Helpful to Talk about Proto-Industrialization? Some Suggestions from a Catalan Case Study"", The Economic History Review, : (), pp. -. This echoes the sectoral domination of transformative activities noted in W. R. Lee, ""From Guild Membership to Casualization: Dockworkers in Bremen c.-"", in Davies, Dock Workers: International Explorations, I, pp. -, . . High-confidence series of shipping are yet to be constructed and remain beyond the scope of this investigation. For a three-month period, see AHCB, Gremi de Sant Telm [Mariners], ""Llibre de entradas del Gremio de St. Telm y Sta Clara, comensatlo día  de Gener de l'any "" [], Caja , carpeta . . Pierre Vilar and Eulàlia Duran i Grau (transl.), Catalunya dins l'Espanya moderna. La formacio del capital commercial,  vols (Barcelona, ), IV, p. . . Josep María Delgado Ribas, ""La organización de los servicios portuarios en un puerto preindustrial. Barcelona -"", in Carlos Martínez Shaw (ed.), El derecho y el mar en la España moderna (Granada, ), pp. -. . Olga López Miguel, et al., ""La institucionalización de la Matrícula de Mar. Textos normativos y consecuencias para la Gente de Mar y"
