"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Labour Flexibilization at Sea","https://scispace.com/paper/labour-flexibilization-at-sea-5gbhyl855w","2008","Journal Article","International Feminist Journal of Politics","Christine B. N. Chin","10.1080/14616740701747584","https://www.tandfonline.com/doi/pdf/10.1080/14616740701747584","Cruise line employment of men and women contract seafarers from all over the world since the late twentieth century has produced what is called multinational or ‘mini UN’ crew on board large modern cruise ships. This phenomenon is encouraged by open ship registries that legally endorse and affirm the flexibilization of labour at sea. Labour flexibilization processes, however, are not characterized solely by the demand and supply of low wage seafarers. Rather, they are mediated by perceived traits ascribed to seafarers' passport citizenship, physiognomy and biological sex. Men seafarers from countries of the Global North and South, respectively and overwhelmingly dominate the shipboard positions of senior officers and lower level support staff. Women's positioning in this uniquely stratified maritime workforce depends perceptively as well on the association of nationality, race/ethnicity and gender, with that of shipboard work. Thus, although cruise ship crew diversity appears to signify a globali...","Men seafarers from countries of the Global North and South, respectively and overwhelmingly dominate the shipboard positions of senior officers and lower level support staff as mentioned in this paper. But women's positioning in this uniquely stratified maritime workforce depends perceptively as well on the association of nationality, race/ethnicity and gender with that of shipboard work."
"Voyages of Abuse: Seafarers, Human Rights and International Shipping","https://scispace.com/paper/voyages-of-abuse-seafarers-human-rights-and-international-12hpbmy7rd","1999","Monograph","","A. D. Couper","","","Introduction - US poor seamen international shipping seafarers and employment failures frauds and abuses case studies: perspectives on S. Adriatic tankers, management and finance, the tale of two ships families - seafarers and their allies the legal rights of abused and abandoned seafarers towards global governance of shipping.","In this paper, the authors discuss the legal rights of abused and abandoned seafarers towards global governance of shipping, and present a case study on S. Adriatic tankers, management and finance."
"Maritime Professions","https://scispace.com/paper/maritime-professions-3jsalegd","2023","Monograph","","Agnieszka Kolodziej-Durnas
Frank Sowa
Marie Grasmeier","10.1163/9789004518841","","On a global scale, more than 40 million people make their living working directly at sea as fishers, seafarers, in aquaculture or seabed-mining, or related occupations such as dockworkers, shipbuilding, logistics, maritime administration, secondary branches of shipping, marine tourism and other maritime professions. The study of maritime labour and occupations is still under-represented in the social sciences and humanities. With the present volume, we attempt to fill this gap by representing recent research on maritime professions from a sociological perspective drawing on a wide variety of disciplinary approaches and subject matters. ","In this paper , the authors attempt to fill the gap by representing recent research on maritime professions from a sociological perspective drawing on a wide variety of disciplinary approaches and subject matters, and present a volume on maritime labour and occupations."
"Seafarers","https://scispace.com/paper/seafarers-fxxv7zef","2022","Book Chapter","","Fenggui Lu","10.4324/9781315111643-15","","Seafarers are situated within ongoing globalisation processes that have brought about complex systems of inequalities and mobilities. The shipping industry as one of the main drivers of globalisation has opened up employment for seafarers from the Global South. As a result, seafarers are placed within a large and hierarchically ordered network of actors and institutions, in which they must constantly negotiate their changing and fluid everyday realities. These realities that span across oceans are spatialised through mobilities. This chapter considers how constrained ship-space, racial and gendered hierarchies, with circular and often precarious contracts, affect seafarers socially, physically, and economically. ","In this article , the authors consider how constrained ship-space, racial and gendered hierarchies, with circular and often precarious contracts, affect seafarers socially, physically, and economically."
"Rethinking the Concept of Seafaring Labor","https://scispace.com/paper/rethinking-the-concept-of-seafaring-labor-hldu7ga604","2016","Journal Article","","Xu Tie
Zhang Pengfei","10.17265/2159-5879/2016.04.004","","In the maritime industry, seafaring labor is the most important part of the process of shipping production, just as much as the factory worker on land. However, due to seafaring is, in its most part, not possible to compare with occupations on land, the seafaring labor also very much differs from that of shore based workers. On the one hand, the seafarer’s profession is still one of the most complex and dangerous work with unmatched rates of intrinsic hazards. On the other hand, the ship is not only the special instrument of seafaring labor, but also the residence where the seafarer is working, living, sleeping and socializing. All these characteristics determine that the policies and practices in respect of the seafarer differ from that in shore based industry. From the perspective of mode of production and labor process, a number of characteristics of seafaring labor are discussed in this article.","In this paper, a number of characteristics of seafaring labor are discussed from the perspective of mode of production and labor process, and the policies and practices in respect of seafarers differ from that in a shore-based industry."
"Maritime Skills and the (Not So) Changing Qualification Landscape in Global Shipping","https://scispace.com/paper/maritime-skills-and-the-not-so-changing-qualification-n84vuwl7zjpc","2024","Journal Article","Public anthropologist","Camilla Mevik","10.1163/25891715-bja10065","","Abstract This article examines transformations of labour through an exploration of the shipping sector and the emerging responses and adaptations of seafarers to processes aimed at standardising skills in an increasingly automated workplace. Focusing on on-board occupational relations, I investigate how maritime industries use labour and highlight the underlying dynamics behind how the popular image of the global transport system – which gives the impression of it being equivalent to a factory assembly line – is enabled and reinforced. The article argues that this image is not only connected to how the industry and its regulations are formally and institutionally produced – through logics of efficiency, large-scale infrastructure, and automation – but also enacted by the types of everyday labour seafarers undertake, whose skills, experiences, personalities, and social competencies, which shape their extractive practices in many ways, are deeply racialised and culturally biased. ","This article examines the transformation of seafarers' skills in the shipping sector, highlighting how maritime industries standardize skills, reinforce a factory-like image, and enact racialized and culturally biased labor practices through everyday on-board occupational relations."
"Sociological aspects of seafarers' life and work and management styles in shipping","https://scispace.com/paper/sociological-aspects-of-seafarers-life-and-work-and-jsffk1oose","2016","","","Andrija Nenadić
Dražen Jašić
Aleksandra Krajnović","","https://scispace.com/pdf/sociological-aspects-of-seafarers-life-and-work-and-jsffk1oose.pdf","As this paper’s authors have learned from experience, contacts with seafarers and their participation in the internet forums, it appears that seafarers reluctantly take comments on the specific ways of their life and work which are made by people who do not come from their walk of life. Their attitude gave an impulse to this research. The results have been produced through surveying the seafarers and analysing their statements posted on online discussion sites where they share their experience. The research sample consists of the seafarers attending additional training programs at the Faculty of Maritime Studies in Split, the so-called Special education and training programme for seafarers [1].","The authors found that seafarers reluctantly take comments on the specific ways of their life and work which are made by people who do not come from their walk of life and their attitude gave an impulse to this research."
"Filipino Seafarers as Sea-based Global Diaspora. Contribution to Maritime Sociology","https://scispace.com/paper/filipino-seafarers-as-sea-based-global-diaspora-contribution-1ubjl2hgqs","2013","","","Ivana Brstilo","","http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.cejsh-064c9e01-8c91-4c96-8b13-f07b00181714/c/3_amsXXII_Brstilo.pdf","Although a number of aspects have been identified that have the potential to adversely affect seafaring occupational health and safety regime (Walters, Bailey, 2013), this article will concentrate on highlighting some factors within the seafarers work place that in the author’s opinion, have directly influenced some psychological adjustments that seafarers make, in order to adapt the seafaring culture befitting their workplace. Three noteworthy influential factors discussed in this article include(a) the cumulative effect of living and working in an enclosed built environment (b) the seafarers’ limited social circle while onboard ships (c) the physical and social isolation of seafarers from colleagues while on-board ships, and from their families and land-based communities by the ship structure and the geographical maritime nature of their workplace. These features were selected as they could be discussed from Goffman’s theoretical framework as possible influences on the seafarers’ workplace socialization process. They are just a few comparable factors between the situation of modern seafarers and Goffman’s subjects.The scope of this paper will explore the potential key factors to impact on psychological adjustments that seafarers make during their career working on ships. The author has based the discussion of ‘Ships as Total Institutions’ on the fact that there exists evidence of the cumulative effect of each of these three factors over time in the career of seafarers. The empirical studies provide the evidence upon which the author concludes that the ship is a ‘Total Institution’. This article has been written as the drafting of the author’s thesis is at an advanced stage. The intention of this paper is not prescriptive, rather as a catalyst for discussion of seafarers’ work environment and occupational health and safety from an additional social theoretical perspectives.","In this paper, the authors explore the potential key factors to impact on psychological adjustments that seafarers make during their career working on ships. But they focus on highlighting some factors within the seafarers work place that in the author's opinion, have directly influenced some psychological adjustments, in order to adapt the seafaring culture befitting their workplace."
"Sailing Shipping and Maritime Labor in Camogli (1815—1914)","https://scispace.com/paper/sailing-shipping-and-maritime-labor-in-camogli-1815-1914-12ovtj67","2022","Monograph","","Leonardo Scavino","10.1163/9789004514089","","This book explores the historical evolution of a Mediterranean village that radically changed its core self-sustaining activities in less than a century, from fishing for anchovies in the Ligurian Sea to rounding Cape Horn. Drawing on a vast set of unpublished archival sources, this book addresses a micro-historical subject to investigate macro-historical processes, including the technological transition from sail to steam and globalization. At the core of the book lie Camogli’s rise in the world shipping industry and the transformations that occurred in its maritime labor system; seaborne trade, maritime routes, individual careers in seafaring represent the vivid elements that contribute to the book’s dive into the nineteenth-century maritime world. ","The authors explores the historical evolution of a Mediterranean village that radically changed its core self-sustaining activities in less than a century, from fishing for anchovies in the Ligurian Sea to rounding Cape Horn."
"The Future of Seafarers and the Seafarers of the Future from the Perspective of Human Resources Management","https://scispace.com/paper/the-future-of-seafarers-and-the-seafarers-of-the-future-from-45evaeu8w4","2020","Book Chapter","","Aziz Muslu","10.1108/978-1-80043-392-220201016","","The rapid change in technology has begun to influence the maritime sector with the effect of globalization. The impact of technologies is increasing in shipping management; on the other hand, the importance of the human element has also increased. International Maritime Organization has introduced regulations governing the training and social rights of seafarers. MLC 2006 has been an important improvement for the social rights of seafarers. Preventive measures for workplace bullying were started on ships. The safety regulations of STWC Manila 2010 have brought some improvements in the industry. The maritime industry will face some absolute changes brought by Industry 4.0 such as IoT, artificial intelligence, cloud technology and blockchain, although it is unclear yet what sort of changes will occur in manpower labor markets. There are some countries that carry on projects regarding unmanned ships presently. For example, Norway has realized several trial voyages, as well as some other projects, which were carried on by Finland and the EU. In spite of all these changes, seafarers obviously will be needed in the maritime industry. The main purpose of the study is to determine how, from where and how many seafarers will be demanded onboard in the future. Prospects, futurists’ approaches, opinions of sector representatives and research reports are evaluated, and the future of seafarers is discussed in this study.","In this article, the authors evaluated the future of seafarers in the maritime industry, and the main purpose of the study was to determine how, from where and how many seafarers will be demanded onboard in the future."
"Understanding the Seafarer Global Labour Market in the Context of a Seafarer 'Shortage'","https://scispace.com/paper/understanding-the-seafarer-global-labour-market-in-the-5crog7ppko","2012","Dissertation","","Priscilla Leong","","","There is a prevailing view that the seafarer labour market provides an exemplar of a global labour market (GLM). The broader literatures suggest that labour markets when examined in detail are characteristically segmented in various ways. There is some evidence to indicate that the maritime industry may be somewhat similar. The purpose of this study was to investigate the extent to which the maritime labour market is striated and thus, the extent to which it may be considered truly global. 
Using the lens of perceived shortage of quality officers within the industry, this study examines whether the seafaring GLM can be understood to be a homogeneous space in which seafarers are freely employed on a global basis. A qualitative research methodology was utilised consisting of interviews with representatives from maritime associations and organisations, executives from shipping companies and seafarers. The study also analysed over 200 articles from the electronic archives of ‘Lloyd’s List’, a maritime newspaper.
The analysis of the data revealed that jobs and seafarers are divided into market segments that can function relatively independently. Segments occur because seafarers and jobs do not fit smoothly via a common market mechanism, instead demand and supply processes separate jobs and workers into divisions. The segmentation of the labour market is marked by quality, trade sector, geography, and international regulations and industry requirements, and market striation occurs along both horizontal and vertical dimensions.","In this paper, the authors examined whether the seafaring GLM can be understood to be a homogeneous space in which seafarers are freely employed on a global basis, and investigated the extent to which the maritime labour market is striated and thus, the extent of which it may be considered truly global."
"Precariousness and vulnerability: Seafarers in the COVID-19 pandemic","https://scispace.com/paper/precariousness-and-vulnerability-seafarers-in-the-covid-19-usbp4azmuj","2024","Journal Article","Asian and Pacific Migration Journal","Desai Shan
Cory Ochs
Sriram K. Rajagopal
Hugo Andres Rojas Aldieri
Pengfei Zhang","10.1177/01171968241245731","","The COVID-19 pandemic significantly affected the world and work in particular, but its effects on the labor market were not evenly distributed. Seafarers, who are essential workers engaging in international maritime transport, encountered exacerbated challenges to labor conditions at sea during the pandemic. Notably, the inability to conduct crew changes violated their right to rest, increasing the risk of fatigue-related safety accidents at sea. Additionally, the precarious nature of maritime employment relationships delayed seafarers waiting to enlist on the vessels, creating extended financial hardship ashore. Socio-legal analysis revealed how the pandemic, related public health measures and precarious employment heightened the vulnerability of seafarers during the pandemic. Applying the Pressure, Disorganization and Regulatory Failure model and supported by qualitative data collected through a policy review, media coverage analysis and semi-structured interviews, we identified how seafarers’ health and safety rights were significantly compromised during the pandemic. Even though various initiatives were raised by international governmental and non-governmental organizations to address the “humanitarian crisis” at sea, maritime labor regulatory failures were not effectively addressed throughout the multiple waves of the pandemic.","The COVID-19 pandemic exacerbated labor challenges for seafarers, including fatigue-related safety accidents due to crew change disruptions and financial hardship due to delayed enlistment. Maritime labor regulatory failures were not effectively addressed throughout the pandemic."
"Seafarers' rights in the globalized maritime industry","https://scispace.com/paper/seafarers-rights-in-the-globalized-maritime-industry-580hwt5uia","2010","Book","","Roger Blanpain
Desislava Nikolaeva Dimitrova","","","The enormous technological, financial, and structural changes of recent decades have revolutionized the international shipping industry, bringing about lower freight rates, shorter time in port and fast turnarounds, reduction in crew size, employment of cheap labour from developing countries, avoidance of national regulations and taxes, and diminished living and working standards on board. Exploitation of seafarers has always existed, but now it has become more common and frequent. Shipowners can cut costs in various ways, but the most profitable and easiest to achieve are those at the expense of labour costs, in particular costs for maintaining proper living conditions on board the ship. This bulletin examines in detail the structure of the shipping industry, focusing on problems concerning the working and living conditions of seafarers on board merchant ships serving the global sea transport system. Exploring all levels of maritime policymaking on a global and European level, the author analyses seafarers A| rights in the light of international enforcement mechanisms and particularly in the light of the recent ILO Maritime Labour Convention. He also considers relevant case law, as well as advisory opinions and policy statements from various pertinent agencies, especially in the EU context. Among the issues raised and discussed in depth in relation to their effect on seafarers A| labour standards are the following: A { ship manning companies; A { illicit crewing agencies; A { flags of convenience; A { hours of work and rest; A { wages; A { occupational health and safety; A { accommodation, food, water, and catering; A { recreational facilities; A { filing of grievance; and A { port controls. The author shows that, expansion and progress of the maritime industry notwithstanding, there is a great need for effective enforcement mechanisms in this area. This is the first detailed analysis to connect the working and living conditions of seafarers with international, supranational, and national maritime legislation. A giant step towards establishing a global monitoring system to enforce international maritime conventions regarding seafarers A| labour standards, it is sure to make an important contribution to both international labour and employment law and the law of the sea.","In this paper, a detailed analysis of seafarers' working and living conditions on board merchant ships serving the global sea transport system is presented, focusing on the ILO Maritime Labour Convention."
"Labor Market Dynamics in the Maritime Industry. Sea Agglomerations","https://scispace.com/paper/labor-market-dynamics-in-the-maritime-industry-sea-2u7r8bo7ob","2019","Proceedings Article","","Simona Mina","10.18662/LUMPROC.165","https://scispace.com/pdf/labor-market-dynamics-in-the-maritime-industry-sea-2u7r8bo7ob.pdf","One of the hypotheses of the present study is that the trend in human resources in maritime organizations in the European system is declining and the number of European sailors is decreasing steadily. Despite the efforts made by some governments in the Member States of the European Union, the policies aimed at reducing the decline in the labour market of the maritime industry in Europe, the number of European sailors is continuing to decline. The present scientific opinion joins the efforts of the institutions to find the reasons why the evolution of the human resources in the European maritime organizations is descending.A second hypothesis of the study is linked to the EU's desire to implement effective policies in supporting the entire maritime conglomerate in the long run, with the review and modification of all previously implemented policies. The paper examines the possible types of subsidies granted by Member States to shipping companies and ship owners and how this financial support will lie in the degree of engagement and activation of seafarers domiciled in the EU, within the maritime labour market.","In this paper, the authors examined the possible types of subsidies granted by Member States to shipping companies and ship owners and how this financial support will lie in the degree of engagement and activation of seafarers domiciled in the EU, within the maritime labour market."
"Seafarers' Rights in the Globalized Maritime Industry","https://scispace.com/paper/seafarers-rights-in-the-globalized-maritime-industry-16nsrtyxsg","2010","Book","","Dimitrova","","","The enormous technological, financial, and structural changes of recent decades have revolutionized the international shipping industry, bringing about lower freight rates, shorter time in port and fast turnarounds, reduction in crew size, employment of cheap labour from developing countries, avoidance of national regulations and taxes, and diminished living and working standards on board. Exploitation of seafarers has always existed, but now it has become more common and frequent. Shipowners can cut costs in various ways, but the most profitable and easiest to achieve are those at the expense of labour costs, in particular costs for maintaining proper living conditions on board the ship. This bulletin examines in detail the structure of the shipping industry, focusing on problems concerning the working and living conditions of seafarers on board merchant ships serving the global sea transport system. Exploring all levels of maritime policymaking on a global and European level, the author analyses seafarers A| rights in the light of international enforcement mechanisms and particularly in the light of the recent ILO Maritime Labour Convention. He also considers relevant case law, as well as advisory opinions and policy statements from various pertinent agencies, especially in the EU context. Among the issues raised and discussed in depth in relation to their effect on seafarers A| labour standards are the following: A { ship manning companies; A { illicit crewing agencies; A { flags of convenience; A { hours of work and rest; A { wages; A { occupational health and safety; A { accommodation, food, water, and catering; A { recreational facilities; A { filing of grievance; and A { port controls. The author shows that, expansion and progress of the maritime industry notwithstanding, there is a great need for effective enforcement mechanisms in this area. This is the first detailed analysis to connect the working and living conditions of seafarers with international, supranational, and national maritime legislation. A giant step towards establishing a global monitoring system to enforce international maritime conventions regarding seafarers A| labour standards, it is sure to make an important contribution to both international labour and employment law and the law of the sea.","In this article, a detailed analysis of seafarers' working and living conditions on board merchant ships serving the global sea transport system is presented, focusing on the ILO Maritime Labour Convention."
"Beyond Borders","https://scispace.com/paper/beyond-borders-26ta6l6kw0","2022","Book Chapter","","Helen Sampson","10.5622/illinois/9780252044700.003.0013","","This chapter focuses on international migrant seafarers working in the global shipping industry. It describes the ways in which the organization and fragmentation of the industry combine with the mobile nature of cargo ships to create a highly challenging environment for the regulation of labor standards. Drawing on the example of the International Labour Organization (ILO) Maritime Labour Convention (2006) it considers what facilitates, and conversely undermines, the effectiveness of global regulation in practice. It concludes that international standards are most influential when they are mandatory and when they can be subject to minimal interpretation, and it argues that regulatory “guidance” is largely ineffectual. ","International migrant seafarers face a challenging environment for the regulation of labor standards due to the organization and fragmentation of the shipping industry and the mobile nature of cargo ships."
"Labour Rights of the Seafarers","https://scispace.com/paper/labour-rights-of-the-seafarers-p7m8oydprt","","Journal Article","Social Science Research Network","Veronica Bajaj","10.2139/ssrn.4647836","","The inadequate protection of human and labour rights for seafarers has been a long-standing issue stemming from the expansion of the shipping industry. Recent data illustrates a significant rise in human and labour rights violations pertaining to seafarers and the shipping sector. The lack of proper regulations and enforcement within global maritime administrations and legal systems governing maritime activities exacerbates concerns related to seafarer abandonment, piracy and armed robbery, human trafficking, discrimination against women seafarers, and the recent devastating impact of the COVID-19 pandemic. This thesis aims to analyze and explore the seafarers' identity, qualifications, labor rights, and the aforementioned challenges they face both on and off the ship. Furthermore, it will assess the extent to which international marine instruments have supported and safeguarded seafarers during each of these challenges and abuses. ","This thesis examines the labour rights of seafarers, analyzing their identity, qualifications, and challenges, including abandonment, piracy, human trafficking, and COVID-19 impacts, and assesses the effectiveness of international marine instruments in safeguarding their rights."
"A Study on the Establishment of International Conventions on Seafarer’s Woking Hours and the Inclusion of Maritime Safety","https://scispace.com/paper/a-study-on-the-establishment-of-international-conventions-on-2kd4ia2y","2022","Journal Article","","Gi-nam Kim
Jong-kwang Ju","10.58316/kamts.2022.1.1.17","","According to MLC adopted by IMO and ILO, working standards for seafarers allow 14-hour workday(24hours) and 72-hour work a week(7days), which is not following the Working Time Convention. On land, the working standards of 8-hour workday, 5 days a week(40hours) was settled over a century ago. But these labor standards are not applied at sea and the basic rights of seafarers are limited. And above limitations are justified on the grounds of 'speciality at sea'. This study suggests the ways to improve maritime working conditions and future prospects after investigates the history and background of downgrading of sea labor standards that have been applied so far to all seafarers including fishing crew members and highlights on crew fatigue management focused on maritime safety prior to the health and welfare of seafarers.","According to MLC adopted by IMO and ILO, working standards for seafarers allow 14-hour workday(24hours) and 72-hour working a week(7days), which is not following the Working Time Convention as mentioned in this paper ."
"Careers at Sea: Exploring Seafarer Motivations and Aspirations","https://scispace.com/paper/careers-at-sea-exploring-seafarer-motivations-and-16tv7sl5s6","2021","Book Chapter","","Polina Baum-Talmor","10.1007/978-3-030-49825-2_5","https://scispace.com/pdf/careers-at-sea-exploring-seafarer-motivations-and-16tv7sl5s6.pdf","Nowadays, in the era of flexible and precarious employment, the concept of a ‘career for life’ in one organisation appears to be redundant, as most employees in the global labour market do not have permanent employment (ILO, World employment and social outlook: the changing nature of jobs. Geneva: International Labour Office, 2015). This chapter focuses on the shipping industry as an example of a global industry that employs over a million seafarers (BIMCO, Manpower 2005 update: the worldwide demand for and supply of seafarers. Warwick: Warwick Institute for Employment Research, 2015) as their main labour force in what could termed flexible employment. The chapter explores the idea of having a ‘career’ within the precarious shipping industry by focusing on the reasons for joining, staying, and leaving a seafaring occupation. The chapter is based on existing literature, and on recent data that was collected as part of a study on seafarers’ career development.","In this article, the authors explore the idea of having a ""career"" within the precarious shipping industry by focusing on the reasons for joining, staying, and leaving a seafaring occupation."
"(Mis)managing labour markets? The decline of the contemporary global labour market for British seafarers.","https://scispace.com/paper/mis-managing-labour-markets-the-decline-of-the-contemporary-3zk0bin87d","2010","Journal Article","","S. Ruggunan","10.4102/AC.V10I1.109","https://scispace.com/pdf/mis-managing-labour-markets-the-decline-of-the-contemporary-3zk0bin87d.pdf","Purpose: The purpose of this article is to investigate the ways in which states are still significant actors in creating and shaping the nature and characteristics of global labour markets. My argument is demonstrated through an empirical case study of the global labour market for British seafarers. Problem Investigated: The last 30 years has witnessed a decimation of the number of employed British seafarers, particularly at lower rank levels, such as ratings. I contend that despite Britain's long and rich maritime history, the British state has not acted meaningfully to reverse the decline of British seafarers. The lack of meaningful action I contend is an attempt to crew British owned ships with cheaper seafaring labour from Asia, particularly south east Asia. In so doing the British state has contributed to the decline of a once thriving labour market. There has simultaneously been an upsurge in the employment of seafarers of other nationalities, and thus the creation of new labour markets in countries such as the Philippines. This paper is an attempt to understand some of the factors responsible for the decline of the British labour market for seafarers. Methodology and Approach: This paper is the outcome of a larger qualitative study undertaken for my doctoral thesis in industrial sociology which examined the transformation of the global labour market for South African, Filipino and British seafarers. The methodology consists of in depth interviews with maritime officials and trade union leaders. These were conducted in person in London, United Kingdom between 2005 and 2008. These interviews are supported by extensive literature and documentary research, to validate, support and test claims made by my interviewees. Implications and Value of the Research: The theoretical contribution of this paper is to reinsert the state more critically into the literature on labour markets. Empirically, seafaring labour markets are largely ignored by the disciplines of both sociology and commerce. The paper attempts to fill this gap by investigating a much neglected occupational sector. Very little empirical work is being done by South African researchers on global labour markets outside South Africa. This paper is therefore primarily addressed to a South African audience. Conclusion: The paper demonstrates that the state has to be a willing and active partner in ensuring employment security of its worker-citizens in global labour markets. The private sector and organised labour by themselves are unable or unwilling to prevent massive job losses without state intervention. As increasing numbers of workers join global labour markets, states need to become more involved rather than less involved in ensuring the stability of employment for their citizens.","In this paper, the authors argue that despite Britain's long and rich maritime history, the British state has not acted meaningfully to reverse the decline of British seafarers, particularly at lower rank levels."
"Denizcilik endüstrisinde gemi insanlarının çalışma ilişkileri: 2020 sonrası güncel ve konvansiyonel sorunlar","https://scispace.com/paper/denizcilik-endustrisinde-gemi-insanlarinin-calisma-2miov7g7xzan","2024","Journal Article","Ordu üniversitesi sosyal bilimler enstitüsü sosyal bilimler araştırmaları dergisi","Aziz Muslu","10.48146/odusobiad.1525003","https://scispace.compdf/denizcilik-endustrisinde-gemi-insanlarinin-calisma-2miov7g7xzan.pdf","Denizcilik endüstrisindeki yaşanan gelişmeler, özellikle 2020 yılı sonrasında, gemi insanlarının çalışma koşulları ve emek piyasaları üzerinde önemli etkiler yaratmıştır. Pandemi krizi, uluslararası uçuşların durması, liman devletlerinin aldığı önlemler ve uygulamaları nedeniyle gemi insanları, denizcilik sektöründe çeşitli zorluklarla karşılaşmışlardır. Bu süreçte, farklı ülkelerde gemi insanları için ortaya çıkan avantajlar ve dezavantajlar, pandeminin etkisiyle değişmiştir. Ancak sorunlar pandeminin sona ermesi ve yasakların bitmesiyle sona ermemiştir. Suriye'deki iç savaşın devamı, Evergreen gemisinin Süveyş Kanalı'nda karaya oturması, Rusya-Ukrayna savaşının başlaması, Ortadoğu'daki belirsizlikler ve Kızıl Deniz'deki ticari gemilere yönelik saldırılar gibi olaylar da deniz ticaretini etkilemiştir. Bu gelişmeler, gemi insanlarının emek piyasalarını ve çalışma ilişkileri ile doğrudan ilişkilidir. Türkiye özelinde, gemi insanlarının karşılaştığı sorunlar geniş bir yelpazede bulunmaktadır. Denizde çalışma ilişkilerinin sağlıklı şekilde işlemesi küresel tedarik zincirinin aksamaması için oldukça önemlidir. Deniz kazaları sonucu geri dönüşü olmayan çevre felaketleri yaşanabilmektedir. Küresel tedarik zincirinin anahtar çalışanları olan gemi insanlarının çalışma ilişkileri ve yönetimi önemli meseleler ile karşımıza çıkmaktadır. Bu doğrultuda gemi insanlarının çalışma ilişkilerine yönelik sorunların detaylı bir şekilde tespit edilmesi ve değerlendirilmesi amaçlanmıştır. Sorunların tespitine yönelik gemi insanları ve temsilcileri ile nitel araştırma yöntemi olarak odak grup görüşmesi yapılmıştır. Çalışma ilişkileri, yönetim ve sosyal haklar üzerindeki güncel ve konvansiyonel sorunlar odak grup görüşmesi ve alan yazını ile tartışılmaktadır. Ayrıca, deniz emek piyasalarındaki ikincil arz-talep verileri kullanılarak küresel emek piyasaları değerlendirilmiştir. Türkiye'deki gemi insanı emek piyasaları ve çalışma ilişkileri güncel gelişmeler bağlamında derinlemesine incelenerek, sektördeki değişimler ve eğilimler ile ortaya konmaktadır ","This study examines the working relationships and labor market dynamics of seafarers in the Turkish maritime industry, highlighting current and conventional issues post-2020, including pandemic-related challenges and global supply chain disruptions."
"Ships as ‘Total Institutions’. Acculturating Seafarers for a Global Political Economy","https://scispace.com/paper/ships-as-total-institutions-acculturating-seafarers-for-a-2rwc8h60od","2013","","","Sarah Simons","","https://scispace.com/pdf/ships-as-total-institutions-acculturating-seafarers-for-a-2rwc8h60od.pdf","Seafarers working in the 21st century global shipping industry are multi-national crew of migrant contract labourers, recruited by crewing agencies to work on a variety of ships for specific periods of time. Types of ships found today may include bulk carriers, container ships, tankers, gas carriers, heavy lift vessels, car carriers, ferries and passenger ships such as luxury cruise liners, among others. The voyages undertaken on board ships cover an expansive global maritime environment depending on where the goods are sourced, the destination, goods being transported, the type of ship, and if there are any designated ports of call for loading and offloading goods as well as boarding and disembarking passengers on the way. Typically, the greater proportion of the seafarers’ contract period is spent at sea, working in a maritime work environment on board different ships where he is assigned by his employer. During this time, crew interact with colleagues from a variety of nationalities, performing role-specific tasks in the same built environment and within a maritime mobile workspace. While conducting an empirical research on ship crew in the international fleet to harness their views on how maritime piracy in Eastern Africa may be affecting their health and wellbeing, the author observed that the ripple effects of structural changes in the shipping industry in the last few decades could be adversely influencing the seafarer work environment and social interactions, in ways that justify the description by Lane and Smith (2011) of ‘ships as jails’. The author has analysed the social adjustments that seafarers constantly make in order to fit into their evolving mobile workplaces. This discussion has been done using ideas espoused form Goffman’s ‘Total Institutions’ conceptual framework. This article therefore seeks to discuss the acculturation process that crew undergo within their mobile work built environment, as being comparable to some extent, to the social adjustments that Goffman’s subjects underwent in their institutions. Through ‘mortification processes’, the residents in Goffman’s studies were impacted psychologically by the regimented social life in the enclosed institution spaces interacting within limited social circles. Although a number of aspects have been identified that have the potential to adversely affect seafaring occupational health and safety regime (Walters, Bailey, 2013), this article will concentrate on highlighting some factors within the seafarers work place that in the author’s opinion, have directly influenced some psychological adjustments that seafarers make, in order to adapt the seafaring culture befitting their workplace. Three noteworthy influential factors discussed in this article include(a) the cumulative effect of living and working in an enclosed built environment (b) the seafarers’ limited social circle while onboard ships (c) the physical and social isolation of seafarers from colleagues while on-board ships, and from their families and land-based communities by the ship structure and the geographical maritime nature of their workplace. These features were selected as they could be discussed from Goffman’s theoretical framework as possible influences on the seafarers’ workplace socialization process. They are just a few comparable factors between the situation of modern seafarers and Goffman’s subjects. The scope of this paper will explore the potential for these three key factors to impact on psychological adjustments that seafarers make during their career working on ships. The author has based the discussion of ‘Ships as Total Institutions’ on the fact that there exists evidence of the cumulative effect of each of these three factors over time in the career of seafarers. The empirical studies provide the evidence upon which the author concludes that the ship is a ‘Total Institution’. This article has been written as the drafting of the author’s thesis is at an advanced stage. The intention of this paper is not prescriptive, rather as a catalyst for discussion of seafarers’ work environment and occupational health and safety from an additional social theoretical perspectives.","In this article, the authors explore the potential for these three key factors to impact on psychological adjustments that seafarers make during their career working on ships, and highlight some factors within the seafarers work place that in the author's opinion, have directly influenced some psychological adjustments, in order to adapt the seafaring culture befitting their workplace."
