"Correlation id,""Operation name"",""Status"",""Event category"",""Level"",""Time"",""Subscription"",""Event initiated by"",""Resource type"",""Resource group"",""Resource"""
"9665fa13-72e8-4950-9e20-fb48754dfa50,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:42.695Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"9665fa13-72e8-4950-9e20-fb48754dfa50,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:43.058Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"bfc2fb36-f469-45ff-acc8-d3aa53d2e8be,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:43.331Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"bfc2fb36-f469-45ff-acc8-d3aa53d2e8be,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:42.058Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"bfc2fb36-f469-45ff-acc8-d3aa53d2e8be,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:42.222Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"bfc2fb36-f469-45ff-acc8-d3aa53d2e8be,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:42.355Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"de4fda41-5292-4456-825b-cc4ee5ff77ce,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:42.753Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"de4fda41-5292-4456-825b-cc4ee5ff77ce,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:41.566Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"de4fda41-5292-4456-825b-cc4ee5ff77ce,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:41.675Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"de4fda41-5292-4456-825b-cc4ee5ff77ce,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:42.457Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"ba3872d1-d6c1-4539-8fc7-0f85de5413f4,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:42.089Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"ba3872d1-d6c1-4539-8fc7-0f85de5413f4,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:41.232Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"ba3872d1-d6c1-4539-8fc7-0f85de5413f4,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:41.292Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"ba3872d1-d6c1-4539-8fc7-0f85de5413f4,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:42.060Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"01f77755-7afc-4f6f-9db2-3afe53cc0a2b,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:41.711Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"01f77755-7afc-4f6f-9db2-3afe53cc0a2b,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:40.851Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"01f77755-7afc-4f6f-9db2-3afe53cc0a2b,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:40.860Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"01f77755-7afc-4f6f-9db2-3afe53cc0a2b,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:41.219Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"58d63633-074d-4fd4-9b4d-177e018b4393,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:41.605Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"58d63633-074d-4fd4-9b4d-177e018b4393,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:40.666Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"58d63633-074d-4fd4-9b4d-177e018b4393,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:40.746Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"58d63633-074d-4fd4-9b4d-177e018b4393,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:41.541Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"300c52cd-5768-495d-ac0d-f489d91144fc,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:41.245Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"300c52cd-5768-495d-ac0d-f489d91144fc,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:40.388Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"300c52cd-5768-495d-ac0d-f489d91144fc,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:40.526Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"300c52cd-5768-495d-ac0d-f489d91144fc,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:41.201Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"575ca54a-9615-4c2d-825c-4be52ebc4d87,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:40.497Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"575ca54a-9615-4c2d-825c-4be52ebc4d87,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:39.841Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"2fc7450d-dfc4-4fde-a11a-0e27b479f349,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:40.404Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"2fc7450d-dfc4-4fde-a11a-0e27b479f349,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:39.581Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"2fc7450d-dfc4-4fde-a11a-0e27b479f349,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:39.701Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"2fc7450d-dfc4-4fde-a11a-0e27b479f349,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:40.221Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"647d306e-4c95-420b-99a2-e22a84bed05a,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:39.968Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"647d306e-4c95-420b-99a2-e22a84bed05a,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:39.055Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"647d306e-4c95-420b-99a2-e22a84bed05a,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:39.243Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"647d306e-4c95-420b-99a2-e22a84bed05a,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:39.267Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"647d306e-4c95-420b-99a2-e22a84bed05a,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:39.280Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"647d306e-4c95-420b-99a2-e22a84bed05a,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:39.287Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"647d306e-4c95-420b-99a2-e22a84bed05a,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:39.938Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"647d306e-4c95-420b-99a2-e22a84bed05a,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:39.943Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"214e8b5a-eed1-427b-a65c-f41587ecc36c,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:38.596Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"214e8b5a-eed1-427b-a65c-f41587ecc36c,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:37.806Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"214e8b5a-eed1-427b-a65c-f41587ecc36c,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:37.878Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"214e8b5a-eed1-427b-a65c-f41587ecc36c,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:38.494Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"9a279088-63fb-4281-8ff5-e1da4f3ec629,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:37.805Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"9a279088-63fb-4281-8ff5-e1da4f3ec629,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:37.133Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"9a279088-63fb-4281-8ff5-e1da4f3ec629,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:37.223Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"9a279088-63fb-4281-8ff5-e1da4f3ec629,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:37.410Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"b450cfd9-f174-4690-ab9b-4c99ce622d3a,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:37.564Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"b450cfd9-f174-4690-ab9b-4c99ce622d3a,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:36.826Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"b450cfd9-f174-4690-ab9b-4c99ce622d3a,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:36.893Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"b450cfd9-f174-4690-ab9b-4c99ce622d3a,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:37.498Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"cddacb89-8947-4ef6-895b-46d01cb756a3,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:37.291Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"cddacb89-8947-4ef6-895b-46d01cb756a3,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:36.604Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"bf61e2e2-246d-48ca-b4c8-5f0e6c1a8631,""Check Service Name Availability"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:46:36.405Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"bf61e2e2-246d-48ca-b4c8-5f0e6c1a8631,""Check Service Name Availability"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:46:35.670Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.Search"""
"061e90f7-bc26-42ba-98fc-0201873f35c2,""Update resource graph queries Create"",""Failed"",""Administrative"",""Error"",""2025-09-16T05:41:59.859Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.ResourceGraph/queries"",""resource-graph-queries"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/resource-graph-queries/providers/Microsoft.ResourceGraph/queries/RBHAB_PACT3Query1"""
"061e90f7-bc26-42ba-98fc-0201873f35c2,""Update resource graph queries Create"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:41:58.828Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.ResourceGraph/queries"",""resource-graph-queries"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/resource-graph-queries/providers/Microsoft.ResourceGraph/queries/RBHAB_PACT3Query1"""
"30b875ff-359f-46f6-98b2-c7ff56a6e021,""Update resource group"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:41:58.282Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Resources/subscriptions/resourceGroups"",""resource-graph-queries"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/resource-graph-queries"""
"30b875ff-359f-46f6-98b2-c7ff56a6e021,""Update resource group"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:41:57.829Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Resources/subscriptions/resourceGroups"",""resource-graph-queries"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/resource-graph-queries"""
"be6f23c3-5b8f-4646-a529-8ceb295c4118,""Update resource graph queries Create"",""Failed"",""Administrative"",""Error"",""2025-09-16T05:41:45.141Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.ResourceGraph/queries"",""resource-graph-queries"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/resource-graph-queries/providers/Microsoft.ResourceGraph/queries/RBHAB_PACT3Query1"""
"be6f23c3-5b8f-4646-a529-8ceb295c4118,""Update resource graph queries Create"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:41:44.484Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.ResourceGraph/queries"",""resource-graph-queries"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/resource-graph-queries/providers/Microsoft.ResourceGraph/queries/RBHAB_PACT3Query1"""
"301406c7-8b51-4bbf-aad2-959364275ed7,""Update resource group"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:41:43.971Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Resources/subscriptions/resourceGroups"",""resource-graph-queries"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/resource-graph-queries"""
"301406c7-8b51-4bbf-aad2-959364275ed7,""Update resource group"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:41:43.299Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Resources/subscriptions/resourceGroups"",""resource-graph-queries"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/resource-graph-queries"""
"9c1155b5-83be-4b98-a489-c49b43a3abe4,""Validate Deployment"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:39:06.779Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Resources/deployments"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Resources/deployments/Microsoft.Azure.CosmosDB-20250916073930"""
"9c1155b5-83be-4b98-a489-c49b43a3abe4,""Validate Deployment"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:39:05.950Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Resources/deployments"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Resources/deployments/Microsoft.Azure.CosmosDB-20250916073930"""
"db26483e-4f70-4d0b-8f45-f898c2aa9a3e,""Validate Deployment"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:11:10.104Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Resources/deployments"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Resources/deployments/Microsoft.Azure.CosmosDB-20250916071134"""
"db26483e-4f70-4d0b-8f45-f898c2aa9a3e,""Validate Deployment"",""Started"",""Administrative"",""Informational"",""2025-09-16T05:11:09.744Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"",""Microsoft.Resources/deployments"",""rbhabazure"",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/resourceGroups/rbhabazure/providers/Microsoft.Resources/deployments/Microsoft.Azure.CosmosDB-20250916071134"""
"b214d15b-b675-46a9-9f64-94d84e3e86b1,""Register Microsoft DocumentDB resource provider"",""Succeeded"",""Administrative"",""Informational"",""2025-09-16T05:05:24.363Z"",""2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e"",""robert.bartlomiejski@usz.edu.pl"","""","""",""/subscriptions/2dc73f4d-e58e-4cdf-a7f2-68e77cd9c34e/providers/Microsoft.DocumentDb"""
