"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The Role of Organised Labour in Preventing a ‘Race to the Bottom’ for Filipino Seafarers in the Global Labour Market","https://scispace.com/paper/the-role-of-organised-labour-in-preventing-a-race-to-the-31z7bau7du","2011","Journal Article","African and Asian Studies","Shaun Ruggunan","10.1163/156921011X587022","","The aim of this article is to demonstrate how organised labour at both the national and global level can influence the nature of global labour markets. This aim is achieved through an empirical investigation of the restructuring of the global labour market for Filipino seafarers, and the influence of the Associated Marine Officers and Seamen’s Union of the Philippines (AMOSUP) and the International Transport Workers’ Federation (ITF) in this restructuring process. The article concludes that despite the global attack on labour unions, organised labour continues to be a powerful agent in preventing ‘a race to the bottom’ for Filipino seafarers working conditions and wages.","In this paper, an empirical investigation of the restructuring of the global labour market for Filipino seafarers, and the influence of the Associated Marine Officers and Seamen's Union of the Philippines (AMOSUP) and the International Transport Workers' Federation (ITF) in this restructuring process is presented."
"Merchant Marine Deck Officer Agency Through Performative Acts","https://scispace.com/paper/merchant-marine-deck-officer-agency-through-performative-3fd9cce3v3","2016","Dissertation","","Donald Clark","","","I bring together ethnographic interviews with deck officers, studies in actor-network theory, explicit and tacit knowledge theory, and performativity theory in this work. I prove that bridge technologies produce what are called mimeomorphic (repeatable with some variation) actions that contain no deck officer collective tacit knowledge. I argue that deck officer bridge watch situated actions are mostly polimorphic (actions can vary depending on social context), and these actions are in fact performatives (in an Austin sense) derived from a more oral than literate performance production process. These performatives constantly build the mariner’s identity within the maritime deck officer community and their successful performatives give deck officers agency in the form of an oppositional view to deskilling. These same performative acts are the value of the mariner’s experiential technological knowledge within the ship’s bridge technology framework","The authors argue that deck officer bridge watch situated actions are mostly polimorphic (actions can vary depending on social context), and these actions are in fact performatives derived from a more oral than literate performance production process."
"Accessing the global seafaring labour market : Principles and application of the SIRC seafarers database in the cruise sector ()","https://scispace.com/paper/accessing-the-global-seafaring-labour-market-principles-and-3zdyjo8kbu","2003","Journal Article","WMU journal of maritime affairs","Bin Wu","10.1007/BF03195031","","As a global labour market exists for international shipping, a challenging issue facing this industry is to get access to reliable, accurate and timely information of seafarers’ demand and supply. Related to the deregulation environment and great variety in the availability and quality of relevant information, an enquiry into the global seafaring labour market is more complex than a national labour force survey. To cope with the challenge, a novel approach has been developed by the Seafarers International Research Centre (SIRC) at Cardiff University. Viewing capital (ship), labour (seafarers) and services (cargo or passengers) as interconnected and interwoven to each other, it collects and analyses crew lists from main ports world-wide, resulting in the creation of the first global seafarers database. The purpose of this paper is explain its methodological principles, and to illustrate its application potential. Taking the cruise sector as an example, research findings and methodological implications are highlighted.","In this article, a novel approach has been developed by the Seafarers International Research Centre (SIRC) at Cardiff University to cope with the challenge of accessing reliable, accurate and timely information of seafarers demand and supply."
"The social structure of crews of British dry cargo merchant ships: A study of the organization and environment of an occupation","https://scispace.com/paper/the-social-structure-of-crews-of-british-dry-cargo-merchant-1p2vtaqawh","1974","Book","","Peter H. Fricke","","","This study, undertaken from 1967 to 1969, was of the crews of 28 British merchant ships. All told, 824 seafarers were interviewed, and basic sociographic data were obtained which were then applied to an analysis of the effects of the organization and social environment of seafaring as an occupation. The theoretical basis for the study was taken from the work of Burns and Stalker (1961) and Lawrence and Lorsch (1967, 1969). The concern was with the analysis of the organizational variables of shipboard life in relation to the attitudes and expectations of the seafarers. To isolate the organizational variables, matched pairs of shipping companies were chosen by size, type of trading pattern, and ownership. Bach company had also been ranked by seafarers in terms of preference as an employer, and each pair had a company that was preferred and one that was not. Six companies took part in the study. It was found that the preferred company in each pair was relatively organismic in comparison with the other company, and that companies with moderately certain market environments were less bureaucratic than companies with very certain or very uncertain market environments. The conclusion reached was that where there was a high level of integration of organizational subsystems, seafarers had a high level of perceived job satisfaction. The major factor in this integration was the ability to innovate within the work role of the individual seafarer and thus to create a sense of self-determination of the operation of the ship by the members of the shipboard community.","The authors in this article found that seafarers had a high level of perceived job satisfaction and that the major factor in this integration was the ability to innovate within the work role of the individual seafarer and thus to create a sense of self-determination of the operation of the ship by the members of shipboard community."
"Shipping's New Industrial Relations: The International Context and the Australian Experience:","https://scispace.com/paper/shipping-s-new-industrial-relations-the-international-4x30qzrkjn","1990","Journal Article","Journal of Industrial Relations","Richard Morris","10.1177/002218569003200301","","In the 1980s, shipping provided a salient industry-specific example of several aspects of work practice reform and industrial relations restructuring. The international technological and market conditions coupled with the main institutions and directions of change are analyzed in this article. The essential findings support the view that a new industrial relations has to a considerable extent grown up in shipping and developed new functions which were not highly profiled in the framework of organizations and processes that existed at the beginning of the decade.","In this paper, the authors analyzed the international technological and market conditions coupled with the main institutions and directions of change in shipping and found that a new industrial relations has to a considerable extent grown up in shipping."
"Ship manning and safety : problems in the recruitment, selection and retention of seafarers : a global view","https://scispace.com/paper/ship-manning-and-safety-problems-in-the-recruitment-546v487jkc","2002","","","Solomon Usman Jatau","","https://scispace.com/pdf/ship-manning-and-safety-problems-in-the-recruitment-546v487jkc.pdf","Title of Dissertation: Ship Manning and Safety: Problems in the Recruitment, Selection and Retention of Seafarers – A Global View.","In this paper, a global view of the problems in the recruitment, selection, and retention of seafarers is presented in a ship Manning and Safety: Problems in Recruitment, Selection and Retention of Seafarers."
"Seafarers","https://scispace.com/paper/seafarers-fxxv7zef","2022","Book Chapter","","Fenggui Lu","10.4324/9781315111643-15","","Seafarers are situated within ongoing globalisation processes that have brought about complex systems of inequalities and mobilities. The shipping industry as one of the main drivers of globalisation has opened up employment for seafarers from the Global South. As a result, seafarers are placed within a large and hierarchically ordered network of actors and institutions, in which they must constantly negotiate their changing and fluid everyday realities. These realities that span across oceans are spatialised through mobilities. This chapter considers how constrained ship-space, racial and gendered hierarchies, with circular and often precarious contracts, affect seafarers socially, physically, and economically. ","In this article , the authors consider how constrained ship-space, racial and gendered hierarchies, with circular and often precarious contracts, affect seafarers socially, physically, and economically."
"Maritime Professions","https://scispace.com/paper/maritime-professions-3jsalegd","2023","Monograph","","Agnieszka Kolodziej-Durnas
Frank Sowa
Marie Grasmeier","10.1163/9789004518841","","On a global scale, more than 40 million people make their living working directly at sea as fishers, seafarers, in aquaculture or seabed-mining, or related occupations such as dockworkers, shipbuilding, logistics, maritime administration, secondary branches of shipping, marine tourism and other maritime professions. The study of maritime labour and occupations is still under-represented in the social sciences and humanities. With the present volume, we attempt to fill this gap by representing recent research on maritime professions from a sociological perspective drawing on a wide variety of disciplinary approaches and subject matters. ","In this paper , the authors attempt to fill the gap by representing recent research on maritime professions from a sociological perspective drawing on a wide variety of disciplinary approaches and subject matters, and present a volume on maritime labour and occupations."
"Rethinking the Concept of Seafaring Labor","https://scispace.com/paper/rethinking-the-concept-of-seafaring-labor-hldu7ga604","2016","Journal Article","","Xu Tie
Zhang Pengfei","10.17265/2159-5879/2016.04.004","","In the maritime industry, seafaring labor is the most important part of the process of shipping production, just as much as the factory worker on land. However, due to seafaring is, in its most part, not possible to compare with occupations on land, the seafaring labor also very much differs from that of shore based workers. On the one hand, the seafarer’s profession is still one of the most complex and dangerous work with unmatched rates of intrinsic hazards. On the other hand, the ship is not only the special instrument of seafaring labor, but also the residence where the seafarer is working, living, sleeping and socializing. All these characteristics determine that the policies and practices in respect of the seafarer differ from that in shore based industry. From the perspective of mode of production and labor process, a number of characteristics of seafaring labor are discussed in this article.","In this paper, a number of characteristics of seafaring labor are discussed from the perspective of mode of production and labor process, and the policies and practices in respect of seafarers differ from that in a shore-based industry."
"Beyond Borders","https://scispace.com/paper/beyond-borders-26ta6l6kw0","2022","Book Chapter","","Helen Sampson","10.5622/illinois/9780252044700.003.0013","","This chapter focuses on international migrant seafarers working in the global shipping industry. It describes the ways in which the organization and fragmentation of the industry combine with the mobile nature of cargo ships to create a highly challenging environment for the regulation of labor standards. Drawing on the example of the International Labour Organization (ILO) Maritime Labour Convention (2006) it considers what facilitates, and conversely undermines, the effectiveness of global regulation in practice. It concludes that international standards are most influential when they are mandatory and when they can be subject to minimal interpretation, and it argues that regulatory “guidance” is largely ineffectual. ","International migrant seafarers face a challenging environment for the regulation of labor standards due to the organization and fragmentation of the shipping industry and the mobile nature of cargo ships."
"Filipino Seafarers as Sea-based Global Diaspora. Contribution to Maritime Sociology","https://scispace.com/paper/filipino-seafarers-as-sea-based-global-diaspora-contribution-1ubjl2hgqs","2013","","","Ivana Brstilo","","http://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.cejsh-064c9e01-8c91-4c96-8b13-f07b00181714/c/3_amsXXII_Brstilo.pdf","Although a number of aspects have been identified that have the potential to adversely affect seafaring occupational health and safety regime (Walters, Bailey, 2013), this article will concentrate on highlighting some factors within the seafarers work place that in the author’s opinion, have directly influenced some psychological adjustments that seafarers make, in order to adapt the seafaring culture befitting their workplace. Three noteworthy influential factors discussed in this article include(a) the cumulative effect of living and working in an enclosed built environment (b) the seafarers’ limited social circle while onboard ships (c) the physical and social isolation of seafarers from colleagues while on-board ships, and from their families and land-based communities by the ship structure and the geographical maritime nature of their workplace. These features were selected as they could be discussed from Goffman’s theoretical framework as possible influences on the seafarers’ workplace socialization process. They are just a few comparable factors between the situation of modern seafarers and Goffman’s subjects.The scope of this paper will explore the potential key factors to impact on psychological adjustments that seafarers make during their career working on ships. The author has based the discussion of ‘Ships as Total Institutions’ on the fact that there exists evidence of the cumulative effect of each of these three factors over time in the career of seafarers. The empirical studies provide the evidence upon which the author concludes that the ship is a ‘Total Institution’. This article has been written as the drafting of the author’s thesis is at an advanced stage. The intention of this paper is not prescriptive, rather as a catalyst for discussion of seafarers’ work environment and occupational health and safety from an additional social theoretical perspectives.","In this paper, the authors explore the potential key factors to impact on psychological adjustments that seafarers make during their career working on ships. But they focus on highlighting some factors within the seafarers work place that in the author's opinion, have directly influenced some psychological adjustments, in order to adapt the seafaring culture befitting their workplace."
"Sailing Shipping and Maritime Labor in Camogli (1815—1914)","https://scispace.com/paper/sailing-shipping-and-maritime-labor-in-camogli-1815-1914-12ovtj67","2022","Monograph","","Leonardo Scavino","10.1163/9789004514089","","This book explores the historical evolution of a Mediterranean village that radically changed its core self-sustaining activities in less than a century, from fishing for anchovies in the Ligurian Sea to rounding Cape Horn. Drawing on a vast set of unpublished archival sources, this book addresses a micro-historical subject to investigate macro-historical processes, including the technological transition from sail to steam and globalization. At the core of the book lie Camogli’s rise in the world shipping industry and the transformations that occurred in its maritime labor system; seaborne trade, maritime routes, individual careers in seafaring represent the vivid elements that contribute to the book’s dive into the nineteenth-century maritime world. ","The authors explores the historical evolution of a Mediterranean village that radically changed its core self-sustaining activities in less than a century, from fishing for anchovies in the Ligurian Sea to rounding Cape Horn."
"Shortage and labor productivity on the global seafaring market","https://scispace.com/paper/shortage-and-labor-productivity-on-the-global-seafaring-4j4iznkuco","2016","Posted Content","Research Papers in Economics","Corinne Bagoulla
Patrice Guillotreau","","https://halshs.archives-ouvertes.fr/halshs-01469666/document","The key role of seafarers in shipping activities is well known. Increasing flows of cargo have to be delivered from origin to destination rapidly and safely, thus requiring high skilled workers. Maritime industry is international and so is the seafaring market. Seafarers represent a unique occupational group. They can be employed on vessels under various flags, owned and operated by people from different countries. In that sense, the seafarer labor market is much more open than any other economic sector in the world.
This chapter examines the seafaring market, its composition and the main trends that have influenced the market during the last century (section 1). We pay a particular attention to the well-known seafaring shortage (section 2), which is far from being illustrated by the evolution of international wages, showing that this shortage is perhaps over-estimated and may concern only part of the market and not the whole of it. The relationship between labor costs and productivity is discussed to illustrate the role of technical change and economies of scale in the apparent productivity of labor (section 3).","In this paper, the authors examined the seafaring market, its composition and the main trends that have influenced the market during the last century, and paid a particular attention to the well-known seafaring shortage, which is far from being illustrated by the evolution of international wages, showing that this shortage is perhaps over-estimated and may concern only part of the market and not the whole of it."
"Precariousness and vulnerability: Seafarers in the COVID-19 pandemic","https://scispace.com/paper/precariousness-and-vulnerability-seafarers-in-the-covid-19-usbp4azmuj","2024","Journal Article","Asian and Pacific Migration Journal","Desai Shan
Cory Ochs
Sriram K. Rajagopal
Hugo Andres Rojas Aldieri
Pengfei Zhang","10.1177/01171968241245731","","The COVID-19 pandemic significantly affected the world and work in particular, but its effects on the labor market were not evenly distributed. Seafarers, who are essential workers engaging in international maritime transport, encountered exacerbated challenges to labor conditions at sea during the pandemic. Notably, the inability to conduct crew changes violated their right to rest, increasing the risk of fatigue-related safety accidents at sea. Additionally, the precarious nature of maritime employment relationships delayed seafarers waiting to enlist on the vessels, creating extended financial hardship ashore. Socio-legal analysis revealed how the pandemic, related public health measures and precarious employment heightened the vulnerability of seafarers during the pandemic. Applying the Pressure, Disorganization and Regulatory Failure model and supported by qualitative data collected through a policy review, media coverage analysis and semi-structured interviews, we identified how seafarers’ health and safety rights were significantly compromised during the pandemic. Even though various initiatives were raised by international governmental and non-governmental organizations to address the “humanitarian crisis” at sea, maritime labor regulatory failures were not effectively addressed throughout the multiple waves of the pandemic.","The COVID-19 pandemic exacerbated labor challenges for seafarers, including fatigue-related safety accidents due to crew change disruptions and financial hardship due to delayed enlistment. Maritime labor regulatory failures were not effectively addressed throughout the pandemic."
"Seafarers' Rights in the Globalized Maritime Industry","https://scispace.com/paper/seafarers-rights-in-the-globalized-maritime-industry-16nsrtyxsg","2010","Book","","Dimitrova","","","The enormous technological, financial, and structural changes of recent decades have revolutionized the international shipping industry, bringing about lower freight rates, shorter time in port and fast turnarounds, reduction in crew size, employment of cheap labour from developing countries, avoidance of national regulations and taxes, and diminished living and working standards on board. Exploitation of seafarers has always existed, but now it has become more common and frequent. Shipowners can cut costs in various ways, but the most profitable and easiest to achieve are those at the expense of labour costs, in particular costs for maintaining proper living conditions on board the ship. This bulletin examines in detail the structure of the shipping industry, focusing on problems concerning the working and living conditions of seafarers on board merchant ships serving the global sea transport system. Exploring all levels of maritime policymaking on a global and European level, the author analyses seafarers A| rights in the light of international enforcement mechanisms and particularly in the light of the recent ILO Maritime Labour Convention. He also considers relevant case law, as well as advisory opinions and policy statements from various pertinent agencies, especially in the EU context. Among the issues raised and discussed in depth in relation to their effect on seafarers A| labour standards are the following: A { ship manning companies; A { illicit crewing agencies; A { flags of convenience; A { hours of work and rest; A { wages; A { occupational health and safety; A { accommodation, food, water, and catering; A { recreational facilities; A { filing of grievance; and A { port controls. The author shows that, expansion and progress of the maritime industry notwithstanding, there is a great need for effective enforcement mechanisms in this area. This is the first detailed analysis to connect the working and living conditions of seafarers with international, supranational, and national maritime legislation. A giant step towards establishing a global monitoring system to enforce international maritime conventions regarding seafarers A| labour standards, it is sure to make an important contribution to both international labour and employment law and the law of the sea.","In this article, a detailed analysis of seafarers' working and living conditions on board merchant ships serving the global sea transport system is presented, focusing on the ILO Maritime Labour Convention."
"Seafarers' rights in the globalized maritime industry","https://scispace.com/paper/seafarers-rights-in-the-globalized-maritime-industry-580hwt5uia","2010","Book","","Roger Blanpain
Desislava Nikolaeva Dimitrova","","","The enormous technological, financial, and structural changes of recent decades have revolutionized the international shipping industry, bringing about lower freight rates, shorter time in port and fast turnarounds, reduction in crew size, employment of cheap labour from developing countries, avoidance of national regulations and taxes, and diminished living and working standards on board. Exploitation of seafarers has always existed, but now it has become more common and frequent. Shipowners can cut costs in various ways, but the most profitable and easiest to achieve are those at the expense of labour costs, in particular costs for maintaining proper living conditions on board the ship. This bulletin examines in detail the structure of the shipping industry, focusing on problems concerning the working and living conditions of seafarers on board merchant ships serving the global sea transport system. Exploring all levels of maritime policymaking on a global and European level, the author analyses seafarers A| rights in the light of international enforcement mechanisms and particularly in the light of the recent ILO Maritime Labour Convention. He also considers relevant case law, as well as advisory opinions and policy statements from various pertinent agencies, especially in the EU context. Among the issues raised and discussed in depth in relation to their effect on seafarers A| labour standards are the following: A { ship manning companies; A { illicit crewing agencies; A { flags of convenience; A { hours of work and rest; A { wages; A { occupational health and safety; A { accommodation, food, water, and catering; A { recreational facilities; A { filing of grievance; and A { port controls. The author shows that, expansion and progress of the maritime industry notwithstanding, there is a great need for effective enforcement mechanisms in this area. This is the first detailed analysis to connect the working and living conditions of seafarers with international, supranational, and national maritime legislation. A giant step towards establishing a global monitoring system to enforce international maritime conventions regarding seafarers A| labour standards, it is sure to make an important contribution to both international labour and employment law and the law of the sea.","In this paper, a detailed analysis of seafarers' working and living conditions on board merchant ships serving the global sea transport system is presented, focusing on the ILO Maritime Labour Convention."
"Sociological aspects of seafarers' life and work and management styles in shipping","https://scispace.com/paper/sociological-aspects-of-seafarers-life-and-work-and-jsffk1oose","2016","","","Andrija Nenadić
Dražen Jašić
Aleksandra Krajnović","","https://scispace.com/pdf/sociological-aspects-of-seafarers-life-and-work-and-jsffk1oose.pdf","As this paper’s authors have learned from experience, contacts with seafarers and their participation in the internet forums, it appears that seafarers reluctantly take comments on the specific ways of their life and work which are made by people who do not come from their walk of life. Their attitude gave an impulse to this research. The results have been produced through surveying the seafarers and analysing their statements posted on online discussion sites where they share their experience. The research sample consists of the seafarers attending additional training programs at the Faculty of Maritime Studies in Split, the so-called Special education and training programme for seafarers [1].","The authors found that seafarers reluctantly take comments on the specific ways of their life and work which are made by people who do not come from their walk of life and their attitude gave an impulse to this research."
"A Short Introductory Note on Maritime Sociology","https://scispace.com/paper/a-short-introductory-note-on-maritime-sociology-27jer3qi3o","2015","","","Frank Sowa
Agnieszka Kołodziej-Durnaś","","","The topic of the sea and society is not new to sociology. Maritime spaces include oceans as well as coastal areas, spaces which are at risk nowadays. Ecological crises (overfishing, decline in biodiversity, climate change, eutrophication, ocean pollution), economic crises (de-industrialization, whaling moratorium, structural change, development of alternative industries) and cultural crises (destabilization of collective identities of seaside and island inhabitants, cultural practices of sharing, inhabitants’ knowledge, local traditions, transformations of maritime professions) cumulate in these maritime spaces. So far research on maritime issues is dominated by natural science disciplines. The protection of maritime natural sources and the need for sustainable development demands research on the ‘human factor’ and a sociological perspective on maritime spaces.","The topic of the sea and society is not new to sociology as discussed by the authors, and maritime spaces include oceans as well as coastal areas, spaces which are at risk nowadays, such as overfishing, decline in biodiversity, climate change, eutrophication, ocean pollution."
"Understanding the Seafarer Global Labour Market in the Context of a Seafarer 'Shortage'","https://scispace.com/paper/understanding-the-seafarer-global-labour-market-in-the-5crog7ppko","2012","Dissertation","","Priscilla Leong","","","There is a prevailing view that the seafarer labour market provides an exemplar of a global labour market (GLM). The broader literatures suggest that labour markets when examined in detail are characteristically segmented in various ways. There is some evidence to indicate that the maritime industry may be somewhat similar. The purpose of this study was to investigate the extent to which the maritime labour market is striated and thus, the extent to which it may be considered truly global. 
Using the lens of perceived shortage of quality officers within the industry, this study examines whether the seafaring GLM can be understood to be a homogeneous space in which seafarers are freely employed on a global basis. A qualitative research methodology was utilised consisting of interviews with representatives from maritime associations and organisations, executives from shipping companies and seafarers. The study also analysed over 200 articles from the electronic archives of ‘Lloyd’s List’, a maritime newspaper.
The analysis of the data revealed that jobs and seafarers are divided into market segments that can function relatively independently. Segments occur because seafarers and jobs do not fit smoothly via a common market mechanism, instead demand and supply processes separate jobs and workers into divisions. The segmentation of the labour market is marked by quality, trade sector, geography, and international regulations and industry requirements, and market striation occurs along both horizontal and vertical dimensions.","In this paper, the authors examined whether the seafaring GLM can be understood to be a homogeneous space in which seafarers are freely employed on a global basis, and investigated the extent to which the maritime labour market is striated and thus, the extent of which it may be considered truly global."
"The Future of Seafarers and the Seafarers of the Future from the Perspective of Human Resources Management","https://scispace.com/paper/the-future-of-seafarers-and-the-seafarers-of-the-future-from-45evaeu8w4","2020","Book Chapter","","Aziz Muslu","10.1108/978-1-80043-392-220201016","","The rapid change in technology has begun to influence the maritime sector with the effect of globalization. The impact of technologies is increasing in shipping management; on the other hand, the importance of the human element has also increased. International Maritime Organization has introduced regulations governing the training and social rights of seafarers. MLC 2006 has been an important improvement for the social rights of seafarers. Preventive measures for workplace bullying were started on ships. The safety regulations of STWC Manila 2010 have brought some improvements in the industry. The maritime industry will face some absolute changes brought by Industry 4.0 such as IoT, artificial intelligence, cloud technology and blockchain, although it is unclear yet what sort of changes will occur in manpower labor markets. There are some countries that carry on projects regarding unmanned ships presently. For example, Norway has realized several trial voyages, as well as some other projects, which were carried on by Finland and the EU. In spite of all these changes, seafarers obviously will be needed in the maritime industry. The main purpose of the study is to determine how, from where and how many seafarers will be demanded onboard in the future. Prospects, futurists’ approaches, opinions of sector representatives and research reports are evaluated, and the future of seafarers is discussed in this study.","In this article, the authors evaluated the future of seafarers in the maritime industry, and the main purpose of the study was to determine how, from where and how many seafarers will be demanded onboard in the future."
"Labor Market Dynamics in the Maritime Industry. Sea Agglomerations","https://scispace.com/paper/labor-market-dynamics-in-the-maritime-industry-sea-2u7r8bo7ob","2019","Proceedings Article","","Simona Mina","10.18662/LUMPROC.165","https://scispace.com/pdf/labor-market-dynamics-in-the-maritime-industry-sea-2u7r8bo7ob.pdf","One of the hypotheses of the present study is that the trend in human resources in maritime organizations in the European system is declining and the number of European sailors is decreasing steadily. Despite the efforts made by some governments in the Member States of the European Union, the policies aimed at reducing the decline in the labour market of the maritime industry in Europe, the number of European sailors is continuing to decline. The present scientific opinion joins the efforts of the institutions to find the reasons why the evolution of the human resources in the European maritime organizations is descending.A second hypothesis of the study is linked to the EU's desire to implement effective policies in supporting the entire maritime conglomerate in the long run, with the review and modification of all previously implemented policies. The paper examines the possible types of subsidies granted by Member States to shipping companies and ship owners and how this financial support will lie in the degree of engagement and activation of seafarers domiciled in the EU, within the maritime labour market.","In this paper, the authors examined the possible types of subsidies granted by Member States to shipping companies and ship owners and how this financial support will lie in the degree of engagement and activation of seafarers domiciled in the EU, within the maritime labour market."
"Restructuring seafarers’ welfare under the Maritime Labour Convention: an empirical case study of Greece","https://scispace.com/paper/restructuring-seafarers-welfare-under-the-maritime-labour-1eyqghuqai","2020","Journal Article","","Pengfei Zhang
Lijun Zhao
Olga Vata
Sriram Rajagopal","10.1108/MABR-02-2020-0009","https://scispace.com/pdf/restructuring-seafarers-welfare-under-the-maritime-labour-1eyqghuqai.pdf","Maritime transport is the ‘invisible’ backbone that keeps the global economy moving on any given day, as has become obvious during the COVID-19 crisis. However, shipping and seafarers do not turn up in the public mind as a key sector, with key workers. It is important in this context to look into major issues concerning seafarers. This paper examines three of the major issues relating to the welfare of seafarers, including wages, social security benefits, and onboard and ashore welfare facilities and services. It is impossible to research all countries here, so this paper selects Greece – which is one of today’s primary shipping countries as for shipowning, as well as for global supply and demand for seafarers – to conduct an empirical case study. The entry into force of Maritime Labour Convention 2006 (MLC), which probably is the most comprehensive convention governing maritime labour up to date, has had a significant impact on the world maritime industry. While the Convention aims to ensure fair competition and level-playing field for quality owners of ships, it is indisputable that it will increase shipowners’ operation cost in the first place. Despite involving more than 30,000 seafarers, Greece had not ratified MLC 2006 until 2013 when the Convention entered into force. Based on the existing knowledge and scholarship, and primary data collected in several phases of fieldwork, this paper critically examines the three major issues relating to the welfare of Greek seafarers. The main findings reveal that there is still a gap between the theoretical legal framework and the practical implementation in Greece. The paper explains the legal concepts regarding seafarer welfare matters in detail and collects the opinions from the industry. Such dilemmas are also common in other countries. These include possible delays and irregularities of wage payments, expensive and limited online communications and insufficient rest hours. Thus, the findings and suggestions revealed from this paper are of importance for the shipping industry and other states.","In this article, the authors examine three major issues relating to the welfare of seafarers, including wages, social security benefits, and onboard and ashore welfare facilities and services, and reveal that there is a gap between the theoretical legal framework and the practical implementation in Greece."
"Careers at Sea: Exploring Seafarer Motivations and Aspirations","https://scispace.com/paper/careers-at-sea-exploring-seafarer-motivations-and-16tv7sl5s6","2021","Book Chapter","","Polina Baum-Talmor","10.1007/978-3-030-49825-2_5","https://scispace.com/pdf/careers-at-sea-exploring-seafarer-motivations-and-16tv7sl5s6.pdf","Nowadays, in the era of flexible and precarious employment, the concept of a ‘career for life’ in one organisation appears to be redundant, as most employees in the global labour market do not have permanent employment (ILO, World employment and social outlook: the changing nature of jobs. Geneva: International Labour Office, 2015). This chapter focuses on the shipping industry as an example of a global industry that employs over a million seafarers (BIMCO, Manpower 2005 update: the worldwide demand for and supply of seafarers. Warwick: Warwick Institute for Employment Research, 2015) as their main labour force in what could termed flexible employment. The chapter explores the idea of having a ‘career’ within the precarious shipping industry by focusing on the reasons for joining, staying, and leaving a seafaring occupation. The chapter is based on existing literature, and on recent data that was collected as part of a study on seafarers’ career development.","In this article, the authors explore the idea of having a ""career"" within the precarious shipping industry by focusing on the reasons for joining, staying, and leaving a seafaring occupation."
"Denizcilik endüstrisinde gemi insanlarının çalışma ilişkileri: 2020 sonrası güncel ve konvansiyonel sorunlar","https://scispace.com/paper/denizcilik-endustrisinde-gemi-insanlarinin-calisma-2miov7g7xzan","2024","Journal Article","Ordu üniversitesi sosyal bilimler enstitüsü sosyal bilimler araştırmaları dergisi","Aziz Muslu","10.48146/odusobiad.1525003","https://scispace.compdf/denizcilik-endustrisinde-gemi-insanlarinin-calisma-2miov7g7xzan.pdf","Denizcilik endüstrisindeki yaşanan gelişmeler, özellikle 2020 yılı sonrasında, gemi insanlarının çalışma koşulları ve emek piyasaları üzerinde önemli etkiler yaratmıştır. Pandemi krizi, uluslararası uçuşların durması, liman devletlerinin aldığı önlemler ve uygulamaları nedeniyle gemi insanları, denizcilik sektöründe çeşitli zorluklarla karşılaşmışlardır. Bu süreçte, farklı ülkelerde gemi insanları için ortaya çıkan avantajlar ve dezavantajlar, pandeminin etkisiyle değişmiştir. Ancak sorunlar pandeminin sona ermesi ve yasakların bitmesiyle sona ermemiştir. Suriye'deki iç savaşın devamı, Evergreen gemisinin Süveyş Kanalı'nda karaya oturması, Rusya-Ukrayna savaşının başlaması, Ortadoğu'daki belirsizlikler ve Kızıl Deniz'deki ticari gemilere yönelik saldırılar gibi olaylar da deniz ticaretini etkilemiştir. Bu gelişmeler, gemi insanlarının emek piyasalarını ve çalışma ilişkileri ile doğrudan ilişkilidir. Türkiye özelinde, gemi insanlarının karşılaştığı sorunlar geniş bir yelpazede bulunmaktadır. Denizde çalışma ilişkilerinin sağlıklı şekilde işlemesi küresel tedarik zincirinin aksamaması için oldukça önemlidir. Deniz kazaları sonucu geri dönüşü olmayan çevre felaketleri yaşanabilmektedir. Küresel tedarik zincirinin anahtar çalışanları olan gemi insanlarının çalışma ilişkileri ve yönetimi önemli meseleler ile karşımıza çıkmaktadır. Bu doğrultuda gemi insanlarının çalışma ilişkilerine yönelik sorunların detaylı bir şekilde tespit edilmesi ve değerlendirilmesi amaçlanmıştır. Sorunların tespitine yönelik gemi insanları ve temsilcileri ile nitel araştırma yöntemi olarak odak grup görüşmesi yapılmıştır. Çalışma ilişkileri, yönetim ve sosyal haklar üzerindeki güncel ve konvansiyonel sorunlar odak grup görüşmesi ve alan yazını ile tartışılmaktadır. Ayrıca, deniz emek piyasalarındaki ikincil arz-talep verileri kullanılarak küresel emek piyasaları değerlendirilmiştir. Türkiye'deki gemi insanı emek piyasaları ve çalışma ilişkileri güncel gelişmeler bağlamında derinlemesine incelenerek, sektördeki değişimler ve eğilimler ile ortaya konmaktadır ","This study examines the working relationships and labor market dynamics of seafarers in the Turkish maritime industry, highlighting current and conventional issues post-2020, including pandemic-related challenges and global supply chain disruptions."
