"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Work in the Supply Chain","https://scispace.com/paper/work-in-the-supply-chain-3s1ctkjz8m6u","2025","Journal Article","","","10.5771/9783748953609","","Die Arbeitsbedingungen im Transportsektor haben in letzter Zeit wenig Aufmerksamkeit erfahren. Dabei sind Transportarbeiter:innen von entscheidender Bedeutung, da sie geografisch verstreute Produktions- und Verkaufsstellen miteinander verbinden und somit wichtige Glieder in einer Lieferkette darstellen. Die Autorinnen und Autoren dieses Buches erweitern mit ihren Beiträgen den Wissensstand über die Einhaltung von Arbeitsnormen auf See sowie in karibischen und europäischen Häfen. Sie dokumentieren Defizite in Bezug auf menschenwürdige Arbeit und schlagen mögliche Maßnahmen zu deren Behebung vor. ","Transport workers, crucial in connecting dispersed production and sales sites, often overlooked in labor conditions discussions, with authors expanding knowledge on maritime labor norms and proposing measures to address human dignity deficits in supply chains."
"A Study on the Establishment of International Conventions on Seafarer’s Woking Hours and the Inclusion of Maritime Safety","https://scispace.com/paper/a-study-on-the-establishment-of-international-conventions-on-2kd4ia2y","2022","Journal Article","","Gi-nam Kim
Jong-kwang Ju","10.58316/kamts.2022.1.1.17","","According to MLC adopted by IMO and ILO, working standards for seafarers allow 14-hour workday(24hours) and 72-hour work a week(7days), which is not following the Working Time Convention. On land, the working standards of 8-hour workday, 5 days a week(40hours) was settled over a century ago. But these labor standards are not applied at sea and the basic rights of seafarers are limited. And above limitations are justified on the grounds of 'speciality at sea'. This study suggests the ways to improve maritime working conditions and future prospects after investigates the history and background of downgrading of sea labor standards that have been applied so far to all seafarers including fishing crew members and highlights on crew fatigue management focused on maritime safety prior to the health and welfare of seafarers.","According to MLC adopted by IMO and ILO, working standards for seafarers allow 14-hour workday(24hours) and 72-hour working a week(7days), which is not following the Working Time Convention as mentioned in this paper ."
"Labour regimes in industrial tuna fisheries: exploitation, ecology and global production networks","https://scispace.com/paper/labour-regimes-in-industrial-tuna-fisheries-exploitation-li5oeh53g47k","2025","Journal Article","Journal of Economic Geography","Liam Campling
Hyun‐Jung Kim","10.1093/jeg/lbaf018","","Abstract Labour exploitation in marine fishing industries has received considerable negative publicity. Yet, is there something specific about marine fishing that makes it highly exploitative? We compare work on purse-seiners catching tuna for canning with work on longliners catching tuna for sashimi. We explain difference through a comparative analysis along three axes: (1) tuna population dynamics, fishing technologies and resource access; (2) industrial organization and governance of global production networks; and their relationships with (3) workplace labour regimes on vessels. The article contributes to labour regime analysis by demonstrating the relative material significance of ecology in shaping labour regimes. ","This study compares labour exploitation in tuna fisheries, examining how ecological factors, fishing technologies, and global production networks influence workplace labour regimes on purse-seiners and longliners, revealing the material significance of ecology in shaping labour regimes."
"Maritime Skills and the (Not So) Changing Qualification Landscape in Global Shipping","https://scispace.com/paper/maritime-skills-and-the-not-so-changing-qualification-n84vuwl7zjpc","2024","Journal Article","Public anthropologist","Camilla Mevik","10.1163/25891715-bja10065","","Abstract This article examines transformations of labour through an exploration of the shipping sector and the emerging responses and adaptations of seafarers to processes aimed at standardising skills in an increasingly automated workplace. Focusing on on-board occupational relations, I investigate how maritime industries use labour and highlight the underlying dynamics behind how the popular image of the global transport system – which gives the impression of it being equivalent to a factory assembly line – is enabled and reinforced. The article argues that this image is not only connected to how the industry and its regulations are formally and institutionally produced – through logics of efficiency, large-scale infrastructure, and automation – but also enacted by the types of everyday labour seafarers undertake, whose skills, experiences, personalities, and social competencies, which shape their extractive practices in many ways, are deeply racialised and culturally biased. ","This article examines the transformation of seafarers' skills in the shipping sector, highlighting how maritime industries standardize skills, reinforce a factory-like image, and enact racialized and culturally biased labor practices through everyday on-board occupational relations."
"Descarbonización en el sector marítimo: una mirada desde el Derecho del Trabajo.","https://scispace.com/paper/descarbonizacion-en-el-sector-maritimo-una-mirada-desde-el-lc06bxzmoddf","2024","Journal Article","e-Revista internacional de la protección social","Sandys Menoya Zayas","10.12795/e-rips.2024.i02.06","","El trabajo analiza de manera crítica las posibles implicaciones, efectos y retos que el proceso de descarbonización del sector marítimo representa para el trabajo y la empleabilidad desde una perspectiva jurídica laboral. Por una parte, se tiene en cuenta el contexto actual que exige la implementación de políticas, estrategias y acciones que contribuyan a la descarbonización, tanto a nivel mundial como en el ámbito europeo y español, así como de cara a las particularidades de cada sector de la economía; y de otra parte, se identifican los aspectos claves que se deben tomar en consideración en el sector marítimo para garantizar una transición justa, equitativa y tuitiva para sus colectivos de trabajadores, teniendo en cuenta que dicho sector constituye uno de los mayores contaminantes a escala global, dado su impacto en la economía, las características tecnológicas de la industria y su marcado carácter internacional. ","This research critically examines the labor law implications of maritime sector decarbonization, analyzing the effects, challenges, and necessary policies to ensure a just, equitable, and sustainable transition for workers amidst the sector's significant global environmental impact."
"Regulation of the Employment Status of Seafarers","https://scispace.com/paper/regulation-of-the-employment-status-of-seafarers-3zpvhzftalhz","2024","Journal Article","Poredbeno pomorsko pravo","Boris Jerman","10.21857/yk3jwh7z49","","position of seafarers in Slovenia, Croatia, and Italy is analysed.The legislations of the three countries are more or less in compliance with the MLC, 2006 and other international conventions, but they differ in their scope, which is influenced by the extent and importance of the maritime sector in their national economies. ","This study examines the employment status of seafarers in Slovenia, Croatia, and Italy, finding that national legislations generally comply with international conventions, but vary in scope due to differences in maritime sector importance and national economies."
"The Need for Social Considerations in SDG 14","https://scispace.com/paper/the-need-for-social-considerations-in-sdg-14-3av7ytn9l2","2021","Journal Article","Frontiers in Marine Science","Marcus Haward
Bianca Haas","10.3389/FMARS.2021.632282","https://scispace.com/pdf/the-need-for-social-considerations-in-sdg-14-3av7ytn9l2.pdf","Sustainable Development Goal 14 acknowledges the need for action to achieve a sustainable future for our ocean. Many initiatives are working on ocean-related issues; however, social problems are often overlooked. In this article, we argue that to achieve a sustainable ocean, social aspects need to be considered. We explore the link between SDG 14 and SDG 8 as labor and working conditions on fishing vessels receive increasing attention. Regional Fisheries Management Organizations have the mandate to manage fisheries at the high seas, therefore, we argue that these organizations need to act on, and implement, resolutions and measures, addressing labor standards. Labor conditions related to the fishing sector have not received the level of scholarly attention that they deserve, thus more research is needed.","In this paper, the authors explore the link between SDG 14 and SDG 8 as labor and working conditions on fishing vessels receive increasing attention, and argue that these organizations need to act on, and implement, resolutions and measures, addressing labor standards."
"Ocean sectors: Case studies of human activity in the Ocean-based economy","https://scispace.com/paper/ocean-sectors-case-studies-of-human-activity-in-the-ocean-2l4t9xiduz","2023","Book Chapter","","Dorothy Dankel
Kurt Aasly
Hrvoje Carić
Steinar Løve Ellefmo
Anne Gaspers
Richard Hixson
Josep Lloret
Thea Lurås Oftebro
Georgie J. Sowman
Emily Cowan","10.1016/b978-0-323-95227-9.00014-2","","The natural resources and environments that the Ocean contains have helped sustain economies around the world. These Ocean-based economies are differentiated into categories called “sectors.” In this chapter, we review some of the major Ocean-based sectors of fisheries, aquaculture, tourism, and healthcare, as well as the new and emerging sectors of renewable energy and deep-sea mining. Common to these sectors are the opportunities for economic profit, employment, and human health, but also the risks of Ocean health deterioration leading to environmentally unsustainable activities degrading human health and economies. Fundamental issues of biodiversity, marine ecosystems and habitats, water quality, and climate change are also affected by human economic activities at sea. A key focus of Ocean and Human Health is to identify and mitigate risks to the Ocean environment and support activities that can demonstrate a low impact on marine environments. ","Ocean sectors are differentiated into categories such as fisheries, aquaculture, tourism, healthcare, and renewable energy. These sectors offer economic profit, employment, and health benefits, but also pose risks to Ocean health and ecosystems."
"EU Integrated Maritime Policy and multilevel governance","https://scispace.com/paper/eu-integrated-maritime-policy-and-multilevel-governance-52i03v6h2x","2019","","","Fátima Castro Moreira
Bárbara Magalhães Bravo","","http://repositorio.uportu.pt:8080/bitstream/11328/2978/1/2.%20Bravo%20Moreira.pdf","Marine and coastal environment are under pressure from several pollution sources. Most of the environmental law was developed on a sectoral basis and does not reflect the interdependence of the various issues and their solutions. Since the adoption of Blue Book, EU legislation to protect the marine environment has been progressively implemented in many relevant areas: Fisheries, Shipping, Tourism, energy, etc. The Integrated Maritime Policy covers several cross-cutting policies, more specifically blue growth, marine data and knowledge, maritime spatial planning, integrated maritime surveillance, and sea basin strategies. Oceans and sea are influenced by many activities, interests and policies and are interlinked. A holistic, integrated approach is the best way to handle maritime affairs, with States cooperation not only on an EU States basis but also with third States and International Organizations. International Organizations provide an essential forum for international cooperation in relation to environmental issues. In this context they have two important roles to play: environmental policy-making and the development of international environmental","The Integrated Maritime Policy as discussed by the authors covers several cross-cutting policies, more specifically blue growth, marine data and knowledge, maritime spatial planning, integrated maritime surveillance, and sea basin strategies, with States cooperation not only on an EU States basis but also with third States and International Organizations."
"Seafarers: an international labour market in perspective","https://scispace.com/paper/seafarers-an-international-labour-market-in-perspective-39hd56msmx","2016","Posted Content","Research Papers in Economics","Patrick Chaumette","","","The book considers the changes in work on board merchant ships. This is the first internationalized sector, due to open registry shipping, search of a skilled and competitive labour force. The 2006 ILO Maritime Labour Convention takes a universal dimension and renews the framework of this sector, including a social certification. Control of ships by the port state contributes to the effectiveness of international standards, and their regionalization. The European social law seeks to integrate the international dimension of this sector, to build a harmonized regional market and to treat shipping companies as any other company. The control of manning companies and the link of seafarers to a social protection system are two particularly complex projects, which might lead to unfair competition. Human Sea - ""It is necessary to make the sea more human. The development of human activities at sea - What legal framework?"". The European research program, ERC Advanced Grant No. 340770 in 2013, directed by Professor Patrick CHAUMETTE, University of Nantes, deals with technological developments and their consequences on maritime activities, on the Law of the sea and maritime law.","In this article, the authors consider the changes in work on board merchant ships and propose a legal framework for seafarers to make the sea more human, based on the Law of the Sea and maritime law."
"From Climate Change to Occupational Risks: The Vulnerability of the Fisheries Sector to Climatic Accidents","https://scispace.com/paper/from-climate-change-to-occupational-risks-the-vulnerability-30j6egwro38r","2025","Journal Article","Israeli Journal of Aquaculture-bamidgeh","Mohd Alsaleh
Xia Tian
Abdul Samad Abdul‐Rahim","10.46989/001c.144566","https://scispace.compdf/from-climate-change-to-occupational-risks-the-vulnerability-30j6egwro38r.pdf","With the increase in global average temperature due to climate change, a large number of workers are exposed to high-temperature working environments. Therefore, this study examines the impacts of fisheries production, consumption of fossil fuels, economic growth, and governance on climatic occupational accidents amid global change in the EU from 1990 to 2022. Using the novel Moments Quantile Regression (MMQR) method with fixed effect components, the findings showed a significant link between the expansion of the fisheries industry and climatic occupational accidents at higher quantiles. The results also showed that developed members in the EU14 believe that the expansion of the fisheries industry has a bigger impact on climatic occupational accidents than developing countries in the EU13. Regarding how the use of fossil fuels affects maritime climatic occupational accidents, it has been shown that the majority of this variable’s quantiles are positively correlated with the prevalence of threats. However, in the original and emerging EU13 and EU14 countries, economic development lowers climatic occupational accidents, supporting the growth hypothesis for fisheries-producing nations. The relationship between climatic occupational accidents and governance was found to be significant in the first through the ninth quantiles across the EU27 nations. ","This study examines the impact of climate change, fisheries industry expansion, fossil fuel consumption, economic growth, and governance on occupational accidents in the EU fisheries sector from 1990 to 2022, revealing significant correlations and regional differences."
"The Maritime Labour Convention, 2006","https://scispace.com/paper/the-maritime-labour-convention-2006-3n4u3jdr9u","2011","Book","","M. McConnell
D. Devlin
Cleopatra Doumbia–Henry","","https://scispace.com/pdf/the-maritime-labour-convention-2006-3n4u3jdr9u.pdf","The Maritime Labour Convention, 2006 (MLC, 2006), adopted by the International Labour Organization, is the fourth pillar of the international maritime regulatory regime. It both fills a gap in the 1982 United Nations Convention on the Law of the Sea and complements the International Maritime Organization’s core conventions.

The MLC, 2006 covers most aspects of the maritime labour sector, and establishes an effective enforcement and compliance system with, for the first time, shipboard certification. Co-authored by three legal experts involved throughout its negotiation, The Maritime Labour Convention, 2006: A Legal Primer to an Emerging International Regime discusses the MLC, 2006 within the contexts of labour and maritime law, and provides an annotated version of the text.","The Maritime Labour Convention, 2006 (MLC, 2006) adopted by the International Labour Organization (ILO) is the fourth pillar of the international maritime regulatory regime as mentioned in this paper, which covers most aspects of the maritime labour sector, and establishes an effective enforcement and compliance system with shipboard certification."
"Seafarers: an international labour market in perspective [Gens de mer : un marché international du travail]","https://scispace.com/paper/seafarers-an-international-labour-market-in-perspective-gens-4nqgfm6vyt","2016","Posted Content","Research Papers in Economics","Patrick Chaumette","","","The book considers the changes in work on board merchant ships. This is the first internationalized sector, due to open registry shipping, search of a skilled and competitive labour force. The 2006 ILO Maritime Labour Convention takes a universal dimension and renews the framework of this sector, including a social certification. Control of ships by the port state contributes to the effectiveness of international standards, and their regionalization. The European social law seeks to integrate the international dimension of this sector, to build a harmonized regional market and to treat shipping companies as any other company. The control of manning companies and the link of seafarers to a social protection system are two particularly complex projects, which might lead to unfair competition. Human Sea - ""It is necessary to make the sea more human. The development of human activities at sea - What legal framework?"". The European research program, ERC Advanced Grant No. 340770 in 2013, directed by Professor Patrick CHAUMETTE, University of Nantes, deals with technological developments and their consequences on maritime activities, on the Law of the sea and maritime law.","In this paper, the authors consider the changes in work on board merchant ships and propose a legal framework for seafarers to make the sea more human, based on the Law of the Sea and maritime law."
"The Selective Return of Labor Casualization in Western European Ports","https://scispace.com/paper/the-selective-return-of-labor-casualization-in-western-733v72v2r3v3","2024","Journal Article","Sociologia del lavoro","Ismail Doga Karatepe
Christoph Scherrer","10.3280/sl2024-169003","","This study examines the impact of demands for labor flexibility on the peculiar post-World War II labor regimes in the ports of Antwerp and Hamburg. These labor regimes included the formation of monopolistic pools of unionized dockworkers, which guaranteed companies a steady supply of experienced personnel and an elementary form of job security for registered workers. The study argues that dockworkers were able to more or less defend the pool system. However, a ""market"" labor control regime developed for logistical workers outside the confines of these ports, in the immediate vicinity of these ports as well as in Vlissingen, a new port near Antwerp. Vlissingen has become particularly important for the handling of perishable fruit, such as bananas, whose handling requires a high degree of flexibility. The research is guided by the power resources approach and the concept of labor control regimes. It includes field visits and expert interviews.","This study examines the selective return of labor casualization in Western European ports, particularly in Antwerp and Hamburg, where unionized dockworkers defended their pool system, while logistical workers outside the ports adopted a market-based labor control regime."
"The Maritime Labour Convention 2006: The seafarer and the fisher","https://scispace.com/paper/the-maritime-labour-convention-2006-the-seafarer-and-the-16rr34nanh","2017","Journal Article","Australian and New Zealand Maritime Law Journal","Luci Carey","","https://ssl.law.uq.edu.au/journals/index.php/maritimejournal/article/download/323/330","The perils of working at sea have been recognised for hundreds of years. Seafarers and fishers spend their working lives at risk of serious injury or death. The Seafarers International Research Centre found that workplace fatalities are 11 times more likely for seafarers than workers ashore. Aside from the physical dangers, the isolated workplace leaves seafarers and fishers vulnerable to severe exploitation and abuse. Without seafarers sailing the ships that carry 90% of ‘everything’, the world’s economy would grind to a halt. Yet, to most of us, they remain invisible.

This article considers the particular issues confronting seafarers and fishers through the prism of the Maritime Labour Convention 2006 (MLC, 2006) and the Work in Fishing Convention 2007 (WIFC, 2007). The Conventions share many similarities and are intended to complement each other in order to improve the living and working conditions of those who work at sea. The MLC has been enthusiastically welcomed and adopted by more than 81 countries representing 91% of the world’s gross tonnage of ships, meanwhile the WIFC, 2007 has only recently achieved the required number of ratifications and will enter into force in November 2017.

The paper finds that the MLC is useful and making a real difference. It argues that the legal protection of fishers globally is, in contrast, virtually non-existent. The fishing industry is plagued by criminality and thousands of fishers are trapped in forced labour but the international community remains silent. The adoption of the WIFC, 2007 is to be welcomed. However, in isolation the WIFC, 2007 will do little to alleviate the conditions of the many enslaved fishers. who can only hope for a concerted global response to combat slavery at sea.","In this article, the authors consider the particular issues confronting seafarers and fishers through the prism of the Maritime Labour Convention 2006 (MLC, 2006) and the Work in Fishing Convention 2007 (WIFC, 2007)."
"Labour Market Developments in the Maritime Industry of the South Baltic Region","https://scispace.com/paper/labour-market-developments-in-the-maritime-industry-of-the-57y7s9cey4","2014","Journal Article","Comparative Economic Research","Dariusz Bernacki","10.2478/CER-2014-0008","","Dwa glowne cele badan, to analiza stanu gospodarki morskiej i zatrudnienia w Rejonie Poludniowego Baltyku oraz zidentyfikowanie sektorow gospodarki morskiej wykazujących potencjal dla rozwoju i określenie wplywu, jaki bedzie to mialo na zatrudnienie i wymagane kwalifikacje zawodowe, a takze na mozliwości wymiany miedzyregionalnej pracownikow. Badania porownawcze przeprowadzono dla czterech nadmorskich regionow UE, a mianowicie Meklemburgii-Przedpomorza Przedniego(D), wojewodztw: Zachodniopomorskiego i Pomorskiego (PL) oraz Regionu Klajpedy (LT). Wskazano na perspektywy rozwoju gospodarczego poszczegolnych segmentow gospodarki morskiej i ustalono związany z tym wplyw na rynki pracy w poszczegolnych regionach. Analiza porownawcza poszczegolnych segmentow gospodarki morskiej Rejonu Poludniowego Baltyku umozliwila zidentyfikowanie roznic w mozliwościach ich rozwoju i w efektach popytu na prace i na kwalifikacje zawodowe dla kazdego z regionow. Zjawisko zroznicowanego potencjalu rozwoju rynkow pracy w wyroznionych segmentach gospodarki morskiej w ujeciu miedzyregionalnym przedstawiono w formie wielokryterialnych macierzy prognoz popytu na prace.","In this paper, the authors present an analiza stanu gospodarki morskiej i zatrudnienia w Rejonie Poludniowego Baltyku oraz zidentyfikowanie sektorow gospoda morskiyj wykazujących potencjal dla rozwoju i określenie wplywu."
"The Maritime Labour Convention 2006: International Labour Law Redefined","https://scispace.com/paper/the-maritime-labour-convention-2006-international-labour-law-1ldsov6d94","2014","Book","","Jennifer Lavelle","10.4324/9781315856827","","1. The Maritime Labour Convention 2006 in the European Union Ariadne Abel 2. Increased Seafarer Protection under the Maritime Labour Convention 2006: A Maltese Flag Perspective Adrian Attard & Paul Gonzi 3. The Shipmaster and the Maritime Labour Convention 2006 John A. C. Cartner 4. Yachting and the Maritime Labour Convention 2006 Mateusz Bek 5. Crewing Insurance under the Maritime Labour Convention 2006 Johanna Hjalmarsson 6. Seafarer Abandonment Insurance: A System of Financial Security for Seafarers Denis Nifontov With contributions from Capt. Thomas Brown and Nicholas Maddalena 7. Seafarers and Modern Piracy Graham Caldwell 8. The Enforcement Procedures of the Maritime Labour Convention 2006 Alexandros Ntovas 9. How to Determine Jurisdiction and Governing Law in Disputes Arising out of a Seafarer's Employment Agreement Jennifer Lavelle 10. Implementation of the Maritime Labour Convention 2006 by the Maritime & Coastguard Agency (UK) Interview with Julie Carlton & Neil Atkinson, MCA","The Maritime Labour Convention 2006 in the European Union Ariadne Abel 2. Increased Seafarer Protection under the Maritime labour convention 2006: A Maltese Flag Perspective Adrian Attard & Paul Gonzi 3. The Shipmaster and the Maritime Labour convention 2006 John A. Cartner 4. Yachting and the MARL Convention 2006 Mateusz Bek 5. Seafarer Abandonment Insurance: A System of Financial Security for Seafarers Denis Nifontov as discussed by the authors 6."
"Denizcilik Sektöründe Stres Yönetimi: Gemi İnsanları Üzerindeki Etkisi ve Çalışma İlişkilerine Yansımaları","https://scispace.com/paper/denizcilik-sektorunde-stres-yonetimi-gemi-insanlari-wqyl17fthqn3","2025","Journal Article","Süleyman Demirel Üniversitesi Vizyoner Dergisi","Derya Bayrak
Aziz Muslu","10.21076/vizyoner.1549156","","Denizcilik sektöründe çalışma ilişkileri, sektörün kendine özgü yapısı ve zorlukları nedeniyle diğer endüstrilerden farklıdır. Bu farklılıklar, gemi insanı yönetimi, işgücü piyasası koşulları, iş sağlığı, iş güvenliği, iş kazaları ve sendikalaşma gibi konuları etkiler. Gemi insanları, işyeri refahı ve mesleki psikoloji açısından dezavantajlı bir gruptur. Limanlardaki operasyonların hızlanmasıyla gemilerin daha kısa süre limanda kalması, liman devleti kontrollerinin sıkı olması ve eğlence alanlarına erişim zorlukları, gemi insanlarının stresini artırmaktadır. Uzun çalışma saatleri, değişen hava koşulları, fırtınalar ve gemilerin manyetik etkisi fiziksel ve zihinsel yorgunluğa neden olurken, sürekli hareket, titreşim ve gürültü eklem ağrılarına ve yorgunluğa yol açmaktadır. Bu durum, can ve mal güvenliğini tehdit etmekte ve çevresel felaketlere yol açabilmektedir. Geleneksel stres kaynaklarına ek olarak, teknoloji kaynaklı stres de artmaktadır. Denizcilik Endüstrisi 4.0 ile dijitalleşme, otonom gemiler, yapay zeka, IoT ve uzaktan kontrol sistemleri gibi teknolojiler gemi insanlarının üzerindeki baskıyı artırmaktadır. Bu nedenle, denizcilik politika yapıcıları ve paydaşlarının sosyal politikalar geliştirmesi ve destek sistemleri oluşturması gerekmektedir. Bu çalışmanın amacı, denizcilik sektöründe gemi insanlarının stres yönetiminin çalışma ilişkileri açısından önemini vurgulamaktır. ","This study examines the impact of stress management on seafarers in the maritime industry, highlighting the sector's unique challenges and their effects on work relationships, work environment, and occupational health."
"Dockers and Seafarers: What the Politics of Spatial Embeddedness and Geographical Scale Have Meant for Union Organizing in the European Maritime Trades","https://scispace.com/paper/dockers-and-seafarers-what-the-politics-of-spatial-4qafxnny3q","2012","Journal Article","Labor Studies Journal","Leah L. Carmichael
Andrew Herod","10.1177/0160449X12450321","","Both workers and employers must come to grips with capitalism’s spatial organization, and how they do so shapes the kinds of political behaviors in which they engage. In this article the authors explore how two different groups of European workers—dockers and seafarers—have responded to liberalization efforts and suggest that their differential success in resisting labor market deregulation can be explained, at least in part, by how they are spatially embedded in particular places and what this means for their abilities to make common cause with others across space.","The authors explored how two different groups of European workers (dockers and seafarers) have responded to liberalization efforts and suggest that their differential success in resisting labor market deregulation can be explained, at least in part, by how they are spatially embedded in particular places and what this means for their abilities to make common cause with others across space."
"Collective Labour Relations and Private International Law","https://scispace.com/paper/collective-labour-relations-and-private-international-law-242w478pn6","2015","Book Chapter","","Laura Carballo Piñeiro","10.1007/978-3-662-47032-9_5","","In a context of extreme offshoring, collective bargaining is essential to improve the working and living conditions of seamen despite the shortcoming of being regulated only at a national level, a hurdle that has been somehow avoided by the International Transport Workers’ Federation by coordinating union activity (Sect. 5.1). This chapter addresses thus the role of trade union activities in the maritime sector, the international legal background supporting those activities and the situation within the European Union where the right to strike is balanced against the market freedoms (Sect. 5.2). One of the outcomes of union activity is transnational collective agreements, whose existence, validity and scope need to be assessed in view of claims arising out of shipowners’ non-compliance with them (Sect. 5.3). This litigation differs from the one deciding whether a collective agreement is applicable to all employment contracts on board, an issue also addressed in this chapter. In addition to this, industrial action and private international law are tackled by analysing, first, the law applicable to determine whether an industrial action is lawful or not and the courts to decide on this issue and, second, the jurisdiction and law applicable to the consequences of an illegal industrial action, in particular to non-contractual obligations arising out of it (Sect. 5.4). The latter has been the subject matter of a Court of Justice case law and has given rise to Article 9 of the Rome II Regulation on the law applicable to non-contractual obligations. The chapter ends dealing with the topic of seamen’s rights to information, consultation and participation in company decision-making bodies and private international law issues (Sect. 5.5).","In this article, the authors address the role of trade union activities in the maritime sector, the international legal background supporting those activities and the situation within the European Union where the right to strike is balanced against the market freedoms."
"Pay Gaps Between Domestic and International Fishers: an Economic or Ethical Issue?","https://scispace.com/paper/pay-gaps-between-domestic-and-international-fishers-an-e35tmsni9h","2020","Journal Article","Maritime Studies","Estelle Jones
Estelle Jones
Katherine Botterill
Cornilius Chikwama
Alex Caveen
Tim Gray","10.1007/S40152-019-00133-6","https://link.springer.com/content/pdf/10.1007/s40152-019-00133-6.pdf","Through the global market for maritime labour, multi-national crews now work on fishing vessels which were once serviced by domestic crews only. The remuneration and working conditions for non-domestic crews are causing concern, with allegations of unequal and poor pay levelled at the industry. This paper presents evidence from Scotland, a nation where a significant proportion of crews on fishing vessels originate from outside of the UK, a large number of whom come from outside the European Economic Area. Their level of remuneration is significantly lower than their Scottish counterparts, even when employed on the same boats to carry out the same work. The question arises whether the remuneration and inferred pay differences are justifiable economic consequences of local and global labour markets, or whether they constitute a failure of maritime governing institutions to prevent unjust pay discrimination. After exploring the economic and ethical arguments for keeping or removing remuneration differentials, the paper concludes that ‘equal share’ is the most just distributional criterion for international fishers’ remuneration. Although we recognise that other distributive justice principles will continue to be defended on economic grounds, the paper argues that policy makers need to find ways of redressing the power imbalances between employers and employees that contribute to unequal pay.","In this article, the authors present evidence from Scotland, a nation where a significant proportion of crews on fishing vessels originate from outside of the UK, a large number of whom come from outside the European Economic Area."
"The International Ship-Registers in Europe: An Analysis from the Labour Law Perspective","https://scispace.com/paper/the-international-ship-registers-in-europe-an-analysis-from-7wxlcrqrtzt5","2023","Journal Article","Zbornik Znanstvenih Razprav","Camilla Faggioni","10.51940/2023.1.59-77","","The article underlines the issues surrounding international (second) ship-registers from a labour law perspective. The registers specifically analysed are the French, German, and Italian registers. The spread of international registers in the EU is bringing the working conditions onboard European ships into line with those prevalent in developing countries. Moreover, these registers can lead to wage dumping and pay discrimination, creating challenges for the employment prospects of European seafarers. Consequently, on a few occasions their legitimacy in relation to constitutional principles and European law has been questioned. Given their impact on workers, the author believes international registers cannot be considered a viable solution to the shipping crisis affecting the European Union Member States. ","This study examines the labour law implications of international ship-registers in Europe, highlighting concerns over wage dumping, pay discrimination, and legitimacy issues, questioning their viability as a solution to the EU's shipping crisis."
"Hubungan hukum antara anak buah kapal perikanan dengan perusahaan dalam perjanjian kerja laut","https://scispace.com/paper/hubungan-hukum-antara-anak-buah-kapal-perikanan-dengan-2pvm6rb57cix","2024","Journal Article","Social","AGUNG LAKSONO
RETNO KUS SETYOWATI
DWI RATNA KARTIKA","10.51878/social.v4i3.3316","","Seafarers are a crucial profession in the maritime sector with great responsibility for the crew, passengers, and cargo cargo. Crew members face high risks that require prevention to minimize danger. Especially for fishing boat crews, occupational risks are very high, so special attention is needed regarding job characteristics, safety and relevant competencies. Fisheries workers, as universally recognized owners of human rights, need special legal protection for their rights and decent working conditions. This research focuses on the legal relationship between fishery crew members and companies, as well as wage regulation in Indonesia. The research method used is normative juridical, which examines legal products such as laws. The implementation of wage regulations is subject to change, so it is important to obtain accurate information from official sources. The legal structure and quality of legal substance must be well organized, but the success of implementation depends on the involvement of all parties in the legal system and a supportive legal culture. Adopting these suggestions can create a more transparent, fair, and effective working environment for fisheries crews in Indonesia. ABSTRAKPelaut adalah profesi krusial dalam sektor maritim dengan tanggung jawab besar terhadap awak kapal, penumpang, dan muatan barang. Anak Buah Kapal (ABK) menghadapi risiko tinggi yang memerlukan pencegahan untuk meminimalisir bahaya. Terutama bagi awak kapal penangkap ikan, risiko pekerjaan sangat tinggi, sehingga perhatian khusus diperlukan terkait karakteristik pekerjaan, keselamatan, dan kompetensi yang relevan. Pekerja perikanan, sebagai pemilik hak asasi manusia yang diakui secara universal, memerlukan perlindungan hukum khusus untuk hak dan kondisi kerja yang layak. Penelitian ini berfokus pada hubungan hukum antara ABK perikanan dan perusahaan, serta pengaturan pengupahan di Indonesia. Metode penelitian yang digunakan adalah yuridis normatif, yang mengkaji produk hukum seperti undang-undang. Implementasi peraturan pengupahan dapat mengalami perubahan, sehingga penting untuk mendapatkan informasi akurat dari sumber resmi. Struktur hukum dan kualitas substansi hukum harus ditata dengan baik, namun keberhasilan implementasi bergantung pada keterlibatan semua pihak dalam sistem hukum dan budaya hukum yang mendukung. Mengadopsi saran-saran ini dapat menciptakan lingkungan kerja yang lebih transparan, adil, dan efektif bagi ABK perikanan di Indonesia. ","This study examines the legal relationship between Indonesian fishing crew members and companies, focusing on wage regulation and occupational risks, to ensure fair and effective working conditions for seafarers in the maritime sector."
