"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Formal or informal human collaboration approach to maritime safety using FRAM","https://scispace.com/paper/formal-or-informal-human-collaboration-approach-to-maritime-2iqtdhtr8g","2020","Journal Article","Cognition, Technology & Work","Joohee Lee
Wan Chul Yoon
Hyun Chung","10.1007/S10111-019-00606-Y","","It has been argued that human and organizational factors are critical for accident analysis and safety management. The maritime domain represents a safety-critical system that has complex and temporary human collaborations. The level of collaboration includes not only human collaboration within a single ship, but also between ship-to-ship or ship-to-shore. From the safety-II perspective, these collaborations play a significant role in managing safety. Thus, this study suggests a framework to consider informal and temporary human collaborations using a functional resonance analysis method (FRAM) under the safety-II perspective. The framework is based on FRAM analysis and contributes by analyzing the level of human collaboration through establishing classifications of human collaborative relationships including the specified or unspecified relationships. Further, it supports organizing findings from the analysis and the derivation of strategy using templates and rules. The analyzed findings and derived strategy ultimately aim to help human’s decision-making to adjust variable and uncertain situations by enhancing human collaboration. In particular, this framework is applied to maritime accidents analysis and safety strategy derivation. The authors believe that FRAM has the potential to be employed to other safety-critical systems and to be combined with safety analysis and management methodologies related to human collaboration.","A framework to consider informal and temporary human collaborations using a functional resonance analysis method (FRAM) under the safety-II perspective is suggested and has the potential to be employed to other safety-critical systems and to be combined with safety analysis and management methodologies related to human collaboration."
"Maritime Psychology: Definition, Scope and Conceptualization","https://scispace.com/paper/maritime-psychology-definition-scope-and-conceptualization-2vuv69m5jb","2017","Book Chapter","","Malcolm MacLachlan","10.1007/978-3-319-45430-6_1","","This chapter introduces and defines maritime psychology, discussing its scope and conceptualization. It considers the development of “human element” within the maritime sector, and the importance given to human behaviour in key maritime conventions and documents. It is argued that psychology has often been used in a piecemeal fashion in the maritime transport sector and that a more expansive and systems-based approach to embracing psychosocial factors should now be adopted. A framework outlining such a systems approach is presented. Particular challenges for the maritime transport sector are highlighted and then the remaining nine chapters of the book are briefly previewed. There are important needs and exciting opportunities to develop research and practice in the maritime transport sector. There are also many and varied ways in which the interface between human behaviour and the maritime environment can be developed into a much broader maritime psychology than currently exists.","In this paper, the authors introduce and define maritime psychology, discuss its scope and conceptualization, and consider the development of ""human element"" within the maritime sector, and the importance given to human behaviour in key maritime conventions and documents."
"Maritime Transportation System of Systems management framework: a System of Systems Engineering approach","https://scispace.com/paper/maritime-transportation-system-of-systems-management-2savnccck8","2009","Journal Article","International Journal of Ocean Systems Management","Mo Mansouri
Alex Gorod
Thomas H. Wakeman
Brian Sauser","10.1504/IJOSM.2009.030185","","This research develops an engineering approach that brings meaning to the context of Maritime Transportation System of Systems (MTSoS) and increases understanding of how to govern it more effectively. We suppose that: System of Systems (SoS) can be identified by its distinguishing characteristics; Maritime Transportation Systems (MTS) can be considered as a SoS in which constituencies seek their own goals; and its integrated objective is to transfer goods safely and efficiently. Based on these premises, we present our management framework. The proposed framework enables us to engineer and manage MTS more effectively from a System of Systems Engineering (SoSE) perspective.","This research develops an engineering approach that brings meaning to the context of Maritime Transportation System of Systems and increases understanding of how to govern it more effectively and presents a management framework for MTS."
"A Conceptual Framework of Port Cooperation","https://scispace.com/paper/a-conceptual-framework-of-port-cooperation-10qtw7vmuy","2011","Journal Article","Journal of Korean navigation and port research","Dong Keun Ryoo","10.5394/KINPR.2011.35.7.581","","Globalization of production, changing technology in ocean shipping sector, shifting bargaining power from port service provider to port users, changing distribution patterns of the containerization and new implementation for the environment and safety concerns introduced new ways of administration in port sector. In these days, port industries cannot survive alone. Port operation and management has to be proactive to cooperate and integrate with other port operators or other industries. In the 21st century, cooperation in maritime sector is more common than that in the past with several different reasons in a mixture of forms of cooperation. Cooperation among port authorities, port operators, shipping line, inland transport service providers and/or related organizations themselves becomes to exist to overcome the challenges and development of the global transport chain. This paper investigates the concept of port cooperation and the case analysis of the cooperation in the port industry.","In this article, the authors investigated the concept of port cooperation and the case analysis of the cooperation in the port industry and found that cooperation among port authorities, port operators, shipping line, inland transport service providers and/or related organizations themselves becomes to exist to overcome the challenges and development of the global transport chain."
"Major trends in work at sea: outline of a political economy of maritime labour","https://scispace.com/paper/major-trends-in-work-at-sea-outline-of-a-political-economy-2abxejk60h","2023","Book Chapter","","Jörn Boewe","10.4337/9781839106583.00063","","Work conditions and economic trends in the maritime sector often only refer to seafarers on board merchant ships and dockworkers. This conventional view is no longer appropriate in the face of recent and long-term trends in the maritime economy. To understand what the political economy of maritime labour is, we must first take an integrated, overall view to define the field, including industries like fishery, off-shore-wind-energy or ship-building and ship wrecking, just to mention some. The article discusses what a meaningful description of the maritime-industrial-logistic complex could be and outlines some of its key structural features and trends. How many employees work ""around shipping,"" in which fields of activity and under which working conditions? How does the recruitment of maritime personnel work today? It provides an overview of the major global players among shipping companies, crewing agencies, port operators and shipyards. The long-term trends in the global labour market for seafarers, the global downward spiral in wages and working conditions triggered by the system of ""flags of convenience"" are portrayed, but also the partially successful efforts of the International Transport Workers' Federation and national trade unions to stop and maybe reverse the ""race to the bottom"". ","Major trends in work at sea encompass a wide range of maritime industries and activities beyond seafarers on board merchant ships and dockworkers. To understand the political economy of maritime labour, a comprehensive overview of the maritime-industrial-logistic complex is required, including industries like fishery, off-shore-wind-energy, and ship-building and ship wrecking."
"Developing a comprehensive approach to port performance assessment","https://scispace.com/paper/developing-a-comprehensive-approach-to-port-performance-4e0s7kkq7q","2020","Journal Article","The asian journal of shipping and logistics","Okan Duru
Cassia Bomer Galvao
Joan Mileski
Leo Tadeu Robles
Amir Gharehgozli","10.1016/J.AJSL.2020.03.001","https://dr.ntu.edu.sg/bitstream/10356/148700/2/1-s2.0-S2092521220300183-main.pdf","This paper investigates the port performance assessment and proposes a comprehensive framework with various perspectives as well as priority distributions of stakeholders’ expectations in port business and operations. One fundamental questions in port performance studies is how to evaluate and quantify intangible indicators on performance. There are definitely inputs and outputs, which may be measured and evaluated through conventional instruments. However, each instrument deals with a particular aspect of whole performance problem (e.g. port efficiency, port productivity,), and many of these instruments are limited to ‘measurable’ data on port management and operations. In this paper, these two common problems are put under the scope, and a comprehensive port performance assessment scheme is established by gathering various perspectives. Quality function deployment (QFD) approach is preferred to formulize the problem and define priority ratings of expectations by each stakeholder in the port domain. The framework can contribute to a broader understanding of ports as business units, its development drivers and interaction with community neighbors, and to shed light to port performance assessment considering both public and private entities.","This paper investigates the port performance assessment and proposes a comprehensive framework with various perspectives as well as priority distributions of stakeholders’ expectations in port business and operations, which can contribute to a broader understanding of ports as business units, its development drivers and interaction with community neighbors."
"Human Systems Integration and Design in Port Terminal Concessions: A Bibliometric Study of End – of – Life Management and Decommissioning Guidelines","https://scispace.com/paper/human-systems-integration-and-design-in-port-terminal-2k9j6erpdz9k","2025","Journal Article","AHFE international","Alen Jugović
Tanja Poletan
Goran Kolarić
Miljen Sirotić","10.54941/ahfe1005807","","This paper addresses the complexities in managing port terminal concessions, focusing on the final asset compensation sub – phase during the pre – biding phase, a critical yet under – researched area in maritime academic literature. The employment of bibliometric analysis revealed four key clusters: (1) Sustainable Concession Strategies in Port Management; (2) Evolving Governance Models in Port Concessions; (3) Sensor – Driven End – of – Life Management in Supply Chains; and (4) End – of – Life Recovery Strategies in Manufacturing Systems. Sixteen decommissioning guidelines are developed: (1) The first eight focus on organizational structures and human factors to establish a structured approach; and (2) The second eight centre on technical integration for enhancing end – of – life management. These guidelines align with Human Systems Integration and Design (HSID) principles to clarify decommissioning and asset recovery processes. The paper highlights the need for early planning and consistent compensation approaches in terminal concession agreements and emphasizes future research to explore the application of HSID in different regional and economic contexts. ","This study employs bibliometric analysis to identify key clusters and develop 16 decommissioning guidelines for port terminal concessions, aligning with Human Systems Integration and Design principles to enhance end-of-life management and asset recovery processes."
"The impact of changing market requirements on dock labour employment systems in northwest European seaports","https://scispace.com/paper/the-impact-of-changing-market-requirements-on-dock-labour-qcd3ssjv2v","2018","Journal Article","International Journal of Shipping and Transport Logistics","Theo Notteboom","10.1504/IJSTL.2018.10014642","https://scispace.com/pdf/the-impact-of-changing-market-requirements-on-dock-labour-qcd3ssjv2v.pdf","This paper contributes to existing dock labour literature by presenting a market-driven perspective on the organisation of dock work in light of changing market requirements. We conceptualise how changing market requirements affect the characteristics and the design of dock labour employment systems in seaports. The demand for a high dock labour performance is decomposed into three underlying dimensions: labour productivity, cost efficiency and more qualitative factors such as labour flexibility and service delivery. The internal organisation of dock labour takes place within a wider setting of legal and social conditions and the state of technology. Using the conceptual framework, we analyse how terminal operators try to meet changing market requirements through the deployment of new technology and advances in dock labour organisation. We provide empirical evidence by zooming in on the evolution of dock labour arrangements and employment systems in a number of northwest European ports.","In this paper, the authors present a market-driven perspective on the organization of dock work in light of changing market requirements, and analyse how terminal operators try to meet changing market demands through the deployment of new technology and advances in dock labour organisation."
"Modelling complexity in everyday operations: functional resonance in maritime mooring at quay","https://scispace.com/paper/modelling-complexity-in-everyday-operations-functional-v5by2jm8hn","2017","Journal Article","Cognition, Technology & Work","Riccardo Patriarca
Johan Bergström","10.1007/S10111-017-0426-2","","Maritime operations are complex socio-technical activities, with many interacting agents. Such agents are acting based on different, sometimes conflicting, goals. The traditional approach for safety, based on decomposition and bimodality, might lead to ineffective analyses, ignoring the transient and hidden links among activities as they are performed in everyday work. In this sense, the Functional Resonance Analysis Method (FRAM) offers a representation of work-as-done, acknowledging variability as unavoidable and desirable in order to avoid failures and maintain production. This paper adopts FRAM in combination with an Abstraction/Agency framework to understand and contribute with new perspectives to the complexity of processes. This approach, in line with the principles of Resilience Engineering, is adopted in the traditionally underspecified operation of mooring at quay. The detailed model confirms the benefits of FRAM in representing complex highly coupled tasks, especially in combination with an analysis at different levels of abstractions. The outcomes of the study show how a FRAM model offers systemic and punctual insights for understanding emergent criticalities, analysing complex incident scenarios, identifying potential mitigating actions, exploring different varieties of work and gaining systemic knowledge.","The outcomes of the study show how a FRAM model offers systemic and punctual insights for understanding emergent criticalities, analysing complex incident scenarios, identifying potential mitigating actions, exploring different varieties of work and gaining systemic knowledge."
"Ports: Economy, Institutions and Society","https://scispace.com/paper/ports-economy-institutions-and-society-fi2kvf3htaum","","","","Anna  Sergi
Alexandria  Reid
Luca  Storti
Marleen  Easton","10.1332/policypress/9781529217711.003.0002","","The first chapter adopts a political economy approach to define how institutional frameworks, the maritime economy embedded in large ports, and the social environment affect and influence each other, both at the local and the global scale. This approach has long been present in this field of study, but in a rather implicit way. The chapter tries to frame it more clearly. The first part of the chapter observes how ports are embedded in global trade networks and shaped by the national and local institutional frameworks. It then reconstructs the economic processes that actually happen in ports, and outline the individual and collective actors operating in the port economy. Last, the chapter lays out an analytical model to identify the endogenous mechanisms that generate an environment in ports in which informal, illegal actions and multi-faceted criminal activities tend to emerge.","This study examines the interplay between institutional frameworks, maritime economy, and social environment in ports, adopting a political economy approach to understand how they influence each other at local and global scales, and generate environments conducive to informal and criminal activities."
"Analyzing and Prioritizing the Effective Factors on the Job Satisfaction of Personnel of Ports and Maritime Organization in Imam Khomeini Port","https://scispace.com/paper/analyzing-and-prioritizing-the-effective-factors-on-the-job-3rdyj3iyav","2013","Journal Article","Journal of Oceanography","Sayareh Jafar
Iranshahi Sobhan
Tahmak Hamid Reza","","https://scispace.com/pdf/analyzing-and-prioritizing-the-effective-factors-on-the-job-3rdyj3iyav.pdf","There are many factors affecting job satisfaction which are different among organizations dependending on the culture, size, kind of the productions and services and other environmental conditions. The aim of the present research is to study and prioritize the factors influencing job satisfaction among the personnel of Imam Khomeini port main office of Ports and Maritime Organization. Data was collected from 140 employees using Randomsampling technique. The research tools included two questionnaires. The first questioner contained the questions related to the employees’ personal information and the second contained questions related to job satisfaction. The Analytical results obtained from the first questionnaires showed the relationship between personal characteristics and job satisfaction and the second one showed that the factors influencing job satisfaction by order of priority and specifies position of the needs in Maslow’s hierarchy of needs.","In this paper, the authors study and prioritize the factors influencing job satisfaction among the personnel of Imam Khomeini port main office of Ports and Maritime Organization (POMO) using Randomsampling technique."
"Union Networks and Global Unionism in Maritime Shipping","https://scispace.com/paper/union-networks-and-global-unionism-in-maritime-shipping-43bnkm7dtf","2005","Journal Article","Relations Industrielles-industrial Relations","Nathan Lillie","10.7202/011540AR","https://scispace.com/pdf/union-networks-and-global-unionism-in-maritime-shipping-43bnkm7dtf.pdf","Under the auspices of the International Transport Workers’ Federation’s (ITF) Flag of Convenience campaign, maritime unions have developed transnational global structures exploiting interdependencies in transportation production chains. The ITF, a London-based association of transport unions, connects the struggles of seafarers and port workers through a global strategy of union networking and coordinated industrial action. Seafaring unions draw on the industrial leverage of port workers to negotiate minimum standard pay agreements, while dock unions leverage the growing influence of the ITF in fighting union busting in ports. A global transnational ship inspector network provides the power basis for imposing collective agreements on shipowners. Although conceived as a resource for organizing seafarers, the inspectorate also provides port unions with leverage.","The International Transport Workers' Federation (ITF) flag of convenience campaign has been used to connect seafarers and port workers through a global strategy of union networking and coordinated industrial action as mentioned in this paper."
"“Decent Work” in the Port Industry- Resilience of Social Dialogue: A Scope Study with Related Analysis","https://scispace.com/paper/decent-work-in-the-port-industry-resilience-of-social-12hbih8z","2022","Journal Article","Journal of Scientific Research and Reports","Olusegun Olurotimi Oladeinde","10.9734/jsrr/2022/v28i430510","https://journaljsrr.com/index.php/JSRR/article/download/30510/57253","This paper endeavors to review the literature in a conceptual and practical mode with reference to the research work on workplace on a select area viz., labour relations practices at the ports and identifies the importance of theoretical analysis to support workplace social dialogue. The paper is explorative in attempting to provide theoretical imperatives of social dialogue at the waterfronts as institutional framework in the light of democratization of labour-management relations at the ports. The paper has underscored the significance of the institutional framework of Social Dialogue at the port to provide trade unions and other stakeholders with an opportunity to expand the benefits of port reforms, and labour-management relations, beyond the scope of collective bargaining. Further, the paper explores conceptual understanding of Research Methodology in workplace study. In particular, it engages with the epistemological issues surrounding the adoption of a particular method of doing research. This and the epistemic of research method are discussed along the conceptual framework.","In this paper , the authors have reviewed the literature in a conceptual and practical mode with reference to the research work on workplace on a select area viz., labour relations practices at the ports and identified the importance of theoretical analysis to support workplace social dialogue."
"Managing port e-services in a socio-technical context","https://scispace.com/paper/managing-port-e-services-in-a-socio-technical-context-2muw3l8qtj","2011","Journal Article","International Journal of Shipping and Transport Logistics","Nikolaos Marianos
Maria A. Lambrou
Nikitas Nikitakos
George K. Vaggelas","10.1504/IJSTL.2011.037818","","The paper presents a theoretical framework and an empirical examination of the provision of port e-services through exploratory research. The presented survey examines the socio-technical environment in which port e-services are developed and provided, as well as the related investment decision making and evaluation procedures, in the Greek port sector. A number of hindering and enabling management and organisational factors are identified towards fully exploiting ICT capabilities and port e-services; our framework is deemed to be applicable to ports with similar geopolitical, economic, industrial and management characteristics to those of the examined organisations. The research outcome is a first step towards the provision of a systematic, unified framework for analysing and planning port e-services initiatives, in a socio-technical context.","In this paper, the authors present a theoretical framework and an empirical examination of the provision of port e-services through exploratory research, which is applicable to ports with similar geopolitical, economic, industrial and management characteristics to those of the examined organisations."
"A theoretical framework for conceptualizing seaports as institutional and operational clusters","https://scispace.com/paper/a-theoretical-framework-for-conceptualizing-seaports-as-51llxlk48u","2017","Journal Article","Transportation research procedia","K Ibrahimi","10.1016/J.TRPRO.2017.05.393","","This paper shows how and why a theoretical framework to (re)conceptualize seaports as institutional and operational clusters may be constructed. Using a thorough review and content analysis of the seaport literature, six interrelated contextual dimensions will be fixed to comprehensively examining seaports: space, time, social-economic, functional, institutional and organisational, shrinkable to 2 clearly separable institutional and operational contexts. A port (re)conceptualization via a graphical representation and definition is needed to rightfully consider the relevant seaport institutional and operational actors and activities related to the port principal function, laying down fundamental bases for devising and implementing a successful seaport development strategy.","In this paper, a theoretical framework to re-conceptualize seaports as institutional and operational clusters is presented, based on a thorough review and content analysis of the seaport literature."
"Autonomous Maritime Logistics in the Age of Sustainable Digital Transformation: An Integrative Framework for Smart and Green Shipping","https://scispace.com/paper/autonomous-maritime-logistics-in-the-age-of-sustainable-34whalse7awa","2025","Journal Article","IJEBD (International Journal of Entrepreneurship and Business Development)","Iwan Weda","10.29138/ijebd.v8i3.3311","","The maritime logistics sector is undergoing a profound transformation driven by the convergence of automation, digitalization, and sustainability imperatives. This paper explores the emerging paradigm of autonomous maritime logistics within a sustainable digital framework, addressing both technological and regulatory dimensions. Using a multidisciplinary lens combining systems theory, environmental economics, and maritime informatics, this study synthesizes recent empirical findings and proposes a conceptual model integrating autonomous technologies with environmental and operational performance indicators. The novelty of this research lies in its articulation of a sustainable-autonomous symbiosis as the future backbone of maritime logistics infrastructure. The study also offers policy and managerial recommendations for fostering resilient and intelligent maritime supply chains. ","This study proposes an integrative framework for autonomous maritime logistics, combining automation, digitalization, and sustainability to create a smart and green shipping paradigm, addressing technological and regulatory dimensions through a multidisciplinary approach."
"Rethinking Standard Logistics Competencies for Managerial and Operational Positions in Maritime","https://scispace.com/paper/rethinking-standard-logistics-competencies-for-managerial-2et1wzievn","2020","Journal Article","Impresa Progetto - Electronic Journal of Management","Franca Cantoni
Paolo Gaetano Bisogni","10.15167/1824-3576/IPEJM2020.1.1247","https://www.impresaprogetto.it/sites/impresaprogetto.it/files/articles/ipejm_-_1_-_2020_-_saggio_cantoni.pdf","Compared to the traditional notion of logistics, a much more open and complex concept is rising in theory and practice, especially in the maritime sector. The complexity of the scenario makes us believe that standard skills to operate in logistics are a prerequisite but not sufficient. So, a revision and re-design of the standard competencies for both managerial and operational positions is needed. Aim of this paper is to start analysing logistics maritime competencies. The methodology is based on the comparison between the European Logistics Association (ELA) one of the world most recognised and accepted standards of competence for logistics professionals Qualification Framework (QF) and the needs expressed by Executives working for one of the top tier companies in the maritime shipping industry and three ports Authorities (two located in Italy and one in Spain).through interviews. Our conclusions show that most skills remain unaffected while some addition or cancellation changes should be made to the ELAQF in order to align it to the needs of the sector","In this paper, a comparison between the European Logistics Association Qualification Framework (ELA) and the needs expressed by Executives working for one of the top tier companies in the maritime shipping industry and three ports Authorities (two located in Italy and one in Spain)."
"More than just Piers : a multi-agent system in defining organisation in a seaport terminal management system","https://scispace.com/paper/more-than-just-piers-a-multi-agent-system-in-defining-3r510pe80d","2003","","","Lawrence Henesey","","","More than just Piers : a multi-agent system in defining organisation in a seaport terminal management system","More than just Piers : a multi-agent system in defining organisation in a seaport terminal management system as mentioned in this paper, Piers is more than just a Piers system."
"Emerging Dynamics of Training, Recruiting and Retaining a Sustainable Maritime Workforce: A Skill Resilience Framework","https://scispace.com/paper/emerging-dynamics-of-training-recruiting-and-retaining-a-2sanatq5tu","2023","Journal Article","Sustainability","Livingstone Divine Caesar","10.3390/su16010239","","The maritime industry is regarded as the fulcrum of the global economy. It contributes significantly in diverse ways to the movement of goods. To effectively deliver on its mandate, maritime transportation needs to be sustainable. In the absence of a resilient and highly adaptive workforce; however, it is impossible to address the tangible set of economic, environmental and social expectations for the sector. From a human capital perspective, this paper explores the emerging dynamics of producing a sustainable workforce for global maritime transportation. Results from a recent study involving 305 ship officers (web-based survey) are compared with new changes (from academic sources and industry reports) in the maritime transportation sector. The comparison (findings) highlights emerging changes within the global maritime workforce and the implications for skill development. It also emerged that the shortage of highly skilled talent (on both the landside and seaside) is a critical challenge and is being exacerbated by growing industry changes. Ultimately, these developments endanger sustainable maritime transportation. Consequently, the paper proposes a skill resilience framework with which industry stakeholders could identify skill gaps among the workforce and improve training content to produce an adaptive workforce capable of handling emerging challenges.","The maritime industry needs a resilient and highly adaptive workforce to address economic, environmental and social expectations. Skill gaps are increasing due to growing industry changes and the shortage of highly skilled talent. A skill resilience framework is proposed to address this issue."
"Mapping routine interactions in port operations: Insights from social network analysis","https://scispace.com/paper/mapping-routine-interactions-in-port-operations-insights-2rl7e1dpd6","2024","Journal Article","","José Francisco Ruschel Reckziegel
Stela Xavier Terra
Tarcísio Abreu Saurin","10.5565/rev/redes.1029","https://scispace.compdf/mapping-routine-interactions-in-port-operations-insights-2rl7e1dpd6.pdf","Social network analysis proves to be a valuable instrument for comprehending and visually representing intricate relationships among diverse entities within a network. This study aims to explore the application of social network analysis within the context of hinterland port operations. In pursuit of this aim, we examined the interactions amongst various stakeholders, including port authorities, truck drivers, port agent companies, vigilant guards, import/export firms, and terminal operators. As a result, we unveiled patterns, pinpointed bottlenecks, and unearthed opportunities to amplify efficiency and collaboration within this system. This inquiry contributes to the existing body of knowledge concerning the utilization of social network analysis within the maritime industry while also providing insights to enhance port performance.","Social network analysis applied to port operations unveils patterns, pinpoints bottlenecks, and identifies opportunities for efficiency and collaboration."
"Creating the system of management of human resources innovation activity in the sea ports","https://scispace.com/paper/creating-the-system-of-management-of-human-resources-2gc994dwdx","2019","Proceedings Article","","Vladyslav Onishchenko
Hanna Kalinina
Anna Gurenko
Evelina Kamyshnykova","10.2991/MDSMES-19.2019.48","https://scispace.com/pdf/creating-the-system-of-management-of-human-resources-2gc994dwdx.pdf","The importance of human resources for the activation of the innovative activity has been grounded. It is taken into account that there is a necessity in changes which provide required conditions of labor for innovative activity and, when implemented in practice, there is a possibility to adapt the human resources management system to the peculiarities of the sea port innovative development. The model of the functional system for human resources innovative activity management has been improved, it has its own goal, directing and directed subsystems and, in contrast to existing ones, establishes particular parameters of its own provision: corporate values, social and psychological climate, humanization of labor, quality of labor life, stimuli and motivation. These parameters create labor conditions the use of which allows the management to raise motivation and reach self-actualization of human resources for shaping the behavior which is directed to innovations in all spheres of the enterprise. The factors have been determined and systemized that characterize the state of human resources management in the sea ports by defining the following directions: human resources; conditions which support implementation of human resources innovative activity; economic efficiency of the sea port. It has been proved that application of this systematization allows defining in each direction corresponding blocks and indicators which characterize them for performing the assessment of conformity of innovative development management system in the port with the established goal. Keywords—innovative activity, human resources, rating estimation, seaports, human resources management","The importance of human resources for the activation of the innovative activity has been grounded in this article, where the model of the functional system for human resources innovative activity management has been improved, it has its own goal, directing and directed subsystems and, in contrast to existing ones, establishes particular parameters of its own provision: corporate values, social and psychological climate, humanization of labor, quality of labor life, stimuli and motivation."
"Exploring the Factors that Affect the Resilience of Port Organizational Ecosystems through a Survey of Common Uncertainties","https://scispace.com/paper/exploring-the-factors-that-affect-the-resilience-of-port-96fhdf7q7z","2024","Journal Article","TransNav: International Journal on Marine Navigation and Safety of Sea Transportation","Elena Valionienė
Erika Župerkienė","10.12716/1001.18.01.19","https://scispace.compdf/exploring-the-factors-that-affect-the-resilience-of-port-96fhdf7q7z.pdf","Reliable port services are key to the performance of port organizational ecosystems. These ecosystems are an integral part of the transportation system and are vulnerable to disasters of anthropogenic or natural causes, including natural disasters, malicious cyber-attacks, technological factors, organizational factors, economic factors, and human mistakes, and other uncertainties. To address the challenges triggered by these uncertainties, this research is dedicated to the detailed analysis of organizational resilience, the port organizational ecosystem’s resilience, and possible uncertainties which are the basic factors for modelling the resilience of the whole port organizational ecosystem. The research aim is to analyse the uncertainties influencing the port organizational ecosystem’s functioning in the context of the port organizational ecosystem’s resilience. Research methodology is based on theoretical modelling including analysis of port organizational parameters representing resilience level. The research results found that the port organizational ecosystem’s resilience could be defined by the main organizational resilience drivers such as leadership and adaptive capacity, which are interrelated and have the functions of main business excellence drivers. Also, it was found that the external and internal port resilience factors could be classified by their nature, field, and type of organizational resilience components. All uncertainties could be categorized in a three-dimensional uncertainties model which could be used for elaborating effective managerial interventions in future investigations. ","The research explores factors affecting the resilience of port organizational ecosystems through a survey of common uncertainties. The research findings suggest that organizational resilience drivers such as leadership and adaptive capacity are key to the resilience of port organizational ecosystems."
"Competencies required by port personnel in the new era: conceptual framework and case study","https://scispace.com/paper/competencies-required-by-port-personnel-in-the-new-era-22xv2dm9gj","2012","Journal Article","International Journal of Shipping and Transport Logistics","Vinh V. Thai","10.1504/IJSTL.2012.044135","","Nowadays, ports have transformed from a purely ship-shore interface into logistical platforms where logistics-related activities occur, and are also important clusters of economic activities. The role of seaports is therefore essential since these transport nodes are important and indispensable for the effective and efficient management of flows of products and information in the supply chain. With this new role, it is critical that port personnel possess necessary competencies to contribute to port efficiency and turn the port into an effective supply chain partner. This research issue is explored through a conceptual model of competencies constructed based on thorough literature review and in-depth interviews and validated by a survey with port personnel both in Singapore and Vietnam. As a result, important managerial insights are drawn to the design and implementation of human resource development policy for ports.","In this article, a conceptual model of competencies constructed based on thorough literature review and in-depth interviews and validated by a survey with port personnel both in Singapore and Vietnam is explored through a conceptual modeling approach."
"Particularities of Planning, Organizing and Managing Port Marketing","https://scispace.com/paper/particularities-of-planning-organizing-and-managing-port-26qid7i7lj","2017","Posted Content","Ovidius University Annals: Economic Sciences Series","Sorescu Florin","","","The study of planning and organizing activities starts from the knowledge of the port-specific characteristics of activities related to maritime and inland waterway transport that take place in or near the port. In this paper, the peculiarities of these activities were studied in order to be known by the marketing specialists, but also by the managers of the port operating companies, the administrations of the maritime and river ports. The result of the research is the systematization of the planning process, the organization of the port marketing activity and the deterioration of the particularities of the port marketing management.","In this article, the authors studied the peculiarities of port marketing activities in order to be known by marketing specialists, but also by the managers of the port operating companies, the administrations of the maritime and river ports."
"Towards a common trajectory of port labour systems in Europe? The case of the port of Antwerp","https://scispace.com/paper/towards-a-common-trajectory-of-port-labour-systems-in-europe-2nndb7hrsm","2020","Journal Article","Case studies on transport policy","A. Bottalico","10.1016/J.CSTP.2019.12.003","https://air.unimi.it/bitstream/2434/716677/2/1-s2.0-S2213624X1830333X-main.pdf","The purpose of this paper is to provide an analysis on the port labour system in Europe. The study aims at investigating the impact of the market players’ strategies along the maritime-logistics chain on port labour dynamics, stressing the role of the institutional constraints. The empirical findings gathered during the fieldwork in the port of Antwerp are presented and discussed. The paper shows how the strategic action of the main players along the maritime-logistics chain is modifying the port labour system analysed. The organizational model of labour in the port selected seems to be undermined by the institutional transition and the cutthroat competition along the entire logistics chain. The structure of the paper is as follows: After a critical appraisal of the literature review on port labour and the methodological approach used, in the second part the empirical findings are presented. The conclusions provide a summary and a reflection aimed at interpreting the ongoing, common changes of the port labour systems in Europe.","In this paper, the impact of market players' strategies along the maritime-logistics chain on port labour dynamics, stressing the role of the institutional constraints, is investigated and discussed during the fieldwork in the port of Antwerp."
"Li̇manlarda örgütsel deği̇şi̇m ve değer zi̇nci̇ri̇ si̇stemleri̇nde etki̇li̇li̇k anali̇zi̇: bi̇r saha araştirmasi","https://scispace.com/paper/limanlarda-orgutsel-degisim-ve-deger-zinciri-sistemlerinde-2s7hkwjlfj","2014","Journal Article","","Çimen KarataşÇetin
A Güldem Cerit","10.24889/IFEDE.268172","https://scispace.com/pdf/limanlarda-orgutsel-degisim-ve-deger-zinciri-sistemlerinde-2s7hkwjlfj.pdf","Calismanin amaci, liman orgutlerinde ortaya cikan degisimleri belirlemek ve bu degisimler ve liman etkililigi arasindaki iliskileri ortaya cikarmaktir. Bu amacla, Turkiye’deki 51 liman ornekleminde bir saha arastirmasi gerceklestirilmistir. Orgutsel degisim uygulamalarini gruplandirmak icin faktor analizi uygulanmistir. Hipotez testleri icin ise, Mann-Whitney U testi, korelasyon ve regresyon analizleri gerceklestirilmistir. Sonuc olarak, limanlardaki degisim uygulamalari ve etkililik olcutlerine iliskin algilar, limanlarin ozelliklerine gore karsilastirmali olarak incelenmis ve orgutsel degisim ve etkililik arasindaki sebep-sonuc iliskileri deger zinciri sistemleri kapsaminda belirlenmistir","In this article, Liman etkililigi arasindaki iliskileri ortaya cikarmaktir, Turkiye’deki 51 liman ornekleminde bir saha arastirmasi gerceklestirilmistir."
