"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Maritime labour, transnational political trajectories and decolonization from below: the opposition to the 1935 British Shipping Assistance Act","https://scispace.com/paper/maritime-labour-transnational-political-trajectories-and-5dlpmgpm9i","2019","Journal Article","Global Networks-a Journal of Transnational Affairs","David Featherstone","10.1111/GLOB.12228","https://scispace.com/pdf/maritime-labour-transnational-political-trajectories-and-5dlpmgpm9i.pdf","This paper uses a discussion of struggles over attempts by the National Union of Seamen to exclude seafarers form the maritime labour market in the inter-war period to contribute todebates at the intersection of maritime spaces and transnational labour geographies (cf Balachandran, 2012, Hogsbjerg, 2013). Through a focus on struggles over the British Shipping Assistance Act of 1935 it explores some of the transnational dynamics through which racialized forms of trade unionism were contested. I argue that the political trajectories, solidarities and spaces of organising constructed through the alliances which were produced to oppose the effects of the Act shaped articulations of ‘decolonisation from below’ (James, 2015). Engaging with the political trajectories and activity of activists from organisaions like the Colonial Seamen’s Association can open up both new ways of understanding the spatial politics of decolonisation and new accounts of who or how such processes were articulated and contested. The paper concludes by arguing that engagement with these struggles can help assert the importance of forms of subaltern agency in shaping processes of decolonisation.","reflected the multi-ethnic communities in dockside areas of port cities such as Butetown in Cardiff. This emphasises that there were important relations between seafarers' trajectories and the ways opposition to racialized accounts of maritime labour were contested. Transnational Maritime Spaces, the Coloniality of Labour and the National Shipping Assistance Act:
 These articulations, shaped opposition to the coloniality of labour which were shaped through through plural trans-racial alliances and connections. The forms of maritime organizingwere shaped through transnational routes and trajectories which have often been marginalized in 'nationed', terracentric, understandings of labour movements and organizing  Fausette argues that this strike 'revealed the boundaries of West Indian working class agency in the age of empire' and usefully draws attention to forms of transnational agency shaped through these disputes. . She argues that these black longshoremen were '[a]ware of their strategic importance to the expansion of maritime commerce' and 'used their role at the hubs of imperial exchange to challenge the structure of the colonial labour market.' Her account also gives a strong sense of the ways in which port cities functioned as sites of the intersections of different trajectories and how this was productive in political and organising terms. She notes how 'the maritime linkages they maintained with itinerant sailors, Garveyite followers, and migrant kinsmen' enabled West Indian dockworkers to utilize 'knowledge obtained from the maritime grapevine and circulating radical newspapers in an attempt to appropriate the benefits of continental wartime labor accords and to contest racial exploitation in the Canal zone' . Transnational Maritime Spaces, the Coloniality of Labour and the National Shipping Assistance Act:
 Organisations involved in the struggle against the effects of the NSSA such as the Cardiff Coloured Seamen's Committee and the Colonial Seamen's Association were shaped in similar ways by diverse trajectories. They brought together seafarers of many different ethnicities and were shaped by seafarers with both Atlantic and Indian Ocean trajectories. Transnational Maritime Spaces, the Coloniality of Labour and the National Shipping Assistance Act:
 While maritime organising, as the spatial practices of the NUS testify, could be far more 'nationed' than stereotypes of motley crews suggest, it could also be decisively shaped by diverse forms of multi-ethnic politics which shaped organising practices in generative ways . Tracing trajectories, solidarities and articulations which cut across some of the neat spaces of politics imagined through some nationed articulations of anti-colonialisms can, then, be integral to thinking about the forms of spatial politics of decolonisation from below. Through adopting such a focus the rest of the paper seeks to assert forms of subaltern agency through the ways maritime labour functioned as a terrain of struggles over different articulations of coloniality. There were three particularly key aspects of these struggles. Transnational Maritime Spaces, the Coloniality of Labour and the National Shipping Assistance Act:
 Firstly, by contesting the role of maritime unions as strategic actors in shaping and attempting to entrench racialised hierarchies of labour, struggles like that over the NSSA challenged the ways colonial imaginaries shaped the structures and experience of maritime labour markets."
"Sustainable Maritime Labour Governance: The Role of Transformative Partnership in Seafarers' Welfare","https://scispace.com/paper/sustainable-maritime-labour-governance-the-role-of-zyp03gfndw","2021","Book Chapter","","Desai Shan
Pengfei Zhang","10.1007/978-3-030-69325-1_13","https://scispace.com/pdf/sustainable-maritime-labour-governance-the-role-of-zyp03gfndw.pdf","In the 2030 agenda for sustainable development, decent work and economic growth are the eighth sustainable development goal (SDG). Maritime transportation supports over 80% of the international trade, and more than 1.6 million seafarers work at sea to ensure marine transportation is safe, efficient and environmentally friendly. Seafarers make a critical contribution to sustainable maritime transportation. To ensure decent work conditions at sea and protect seafarers’ rights is an important sustainable development goal. Drawing upon the case of port-based welfare facilities, this chapter aims to examine the current partnership of maritime labour governance, different roles of governmental and non-governmental organisations and how they work together to ensure and promote well-being and welfare of seafarers. This chapter also discusses the current challenges faced by the public–private partnership in sustaining and developing seafarer welfare. We argue that a transformative partnership, involving both public and private actors, is required in the maritime labour governance and that sovereign states should recognise seafarers’ key workers’ status and assign more resources to international seafarers’ welfare facilities.","issue. On the other hand, the detailed provisions of public-private partnerships are provided as recommended practices rather than compulsory requirements in the Maritime Labour Convention, 2006, which is not sufficient to ensure the active participation of the government in some port states. Concluding Discussion:
 Efforts should be made to enhance shipping awareness, recognize seafarers' status as keyworkers, and to require the government of states to strengthen their collaboration with non-Governmental Organisations, including organisations of shipowners, seafarers, as well as voluntary organizations. The government is responsible for ensuring funding is available for portbased welfare facilities either through direct government funding or special port levies. Hohman, E. (1955). Merchant seamen's welfare services a plea for international action. International Labour Review, 72(5), 345-366   International Labour Organisation (2002). High level tripartite working group on maritime labour standards. Available at http://www.un.org/depts/los/general_assembly/contributions_texts/ilo.pdf International Labour Organisation (n.d.) Joint IMO/ILO activities on seafarers. https://www.ilo.org/global/standards/maritime-labour-convention/text/WCMS_162318/lang-en/index.htm International Labour Organisation (n.d.) Special Tripartite Committee."
"Global Migrations, Old Forms of Labor, and New Transborder Class Relations","https://scispace.com/paper/global-migrations-old-forms-of-labor-and-new-transborder-1gjz9ht1rp","2003","","","Filomeno V. Aguilar","10.20495/TAK.41.2_137","https://scispace.com/pdf/global-migrations-old-forms-of-labor-and-new-transborder-1gjz9ht1rp.pdf","With the labor market fed by international migrations, global capitalism has seen a resurgence of archaic forms of labor in certain industries since the s. The old capitalist strategy of employing multiethnic workforces has resurfaced in seafaring and transnational construction, which rely mainly on migrant male workers. In Western economies, the hiring of servants was thought to be a thing of the past, but today female migrants are widely employed as paid domestic workers. In industrializing Asia, the hiring of foreign domestic workers has also surged. Despite appearances, these old labor forms indicate a new set of contradictions directly implicated in the structuring of transnational social class and status relations. States play instrumental roles as labor recruiters and as users of migrant labor with few citizenship rights. The tighter interconnectedness of the global economy and of class practices notwithstanding, labor migrations deepen national attachment and reinforce the view of class structures as fundamentally national formations. This phenomenon is examined from the perspective of the Philippines.","workers, their salaries are paid by manning agencies right in the Philippines [Rodriguez ῍ῒ: ῍ῑῐ]. As labor exporter the Philippine state is a stakeholder in the global shipping industry . Differential Views of Transborder Migration:
 Filipinos work alongside Bangladeshi, British, Croatian, Indian, Maltese, Polish, Swedish, and other workers on the sea lanes of the world, where the dynamics of a working class that is cosmopolitan and national-particularist are simultaneously played out. Viewed from one angle, shipping crews traverse international waters and constitute a workforce that literally transcends all political borders. On the same floating space are mingled different ethnic, national and racial affinities. Concomitantly, however, the system of nation-states and the workers' own national sentiment fasten them to identifiable polities and homelands. This heterogeneous workforce owes to the shipping industry's deregulation since the ῍ΐῌs. Owners have been able to register their vessels using so-called flags of convenience ""to avoid the regulatory frameworks imposed by traditional maritime nations,"" freeing them to ""go global"" in search of cheap labor . The industry has sur- mounted the protectionist and racialized policies of ""white"" seamen's unions that surfaced in the early twentieth century, such as those in Scotland from ῍ῌΐ onwards [McFarland ῍῍]. Taking advantage of the socio-geographic disparities of world devel- ῒΐῌ῍ῌῐ῏ ῐ῍῎ ῎ ῑ opment, shipping capital enforces differential wage rates that embody capital's marriage with racism, in a wage scale determined by seemingly innate attributes of the workers' cultural-national geo-economies of origin. Consequently, nationals of ""First World"" states receive higher returns to labor than their counterparts from ""Third World"" states. Differential Views of Transborder Migration:
 Survey data for ῍῎ suggest that the monthly earnings of a German ""able seaman"" were ῍ times greater than that of a Bangladeshi; by ῍ῐ, Japanese able seamen earned ῏῏ times more than Bangladeshis. The use of cheap labor has increasingly cut the global average wage, the ῍ figure of US$῍῏῍ΐ being only three-quarters of the ῍῎ average [Kahveci ῎ῌῌ῏]. Despite data collection problems, the wage structure indicates that Americans and Britons earn substantially more than Filipinos, who are followed closely by Russians and Indians; beneath them are Bulgarians and, at the lowest, Bangladeshis [ibid.]. The reinvigorated universalism of sea transport capital, which allows for working class convergence across politico-cultural boundaries, works as a strategy to reduce the wage bill. On top of that, it obviates organized resistance, as in VOC days. With its multinational labor force, shipping capital thrives on disunity and harmony, cooperation and competition, fragmentation and stratification, as well as ethnic specialization."
"Sindicalistas marítimos españoles en la América atlántica (1875-1930). Un estudio comparativo","https://scispace.com/paper/sindicalistas-maritimos-espanoles-en-la-america-atlantica-5e2gsz7xme","2024","Journal Article","Drassana","Bieito Alonso Fernández","10.51829/drassana.31.705","https://scispace.compdf/sindicalistas-maritimos-espanoles-en-la-america-atlantica-5e2gsz7xme.pdf","Aunque el Atlántico es un elemento retórico que aparece en multitud de historias y análisis, en realidad es un permanente desconocido. Sabemos de muchos aspectos relacionados con el océano, pero desconocemos aquello que es fundamental; su protagonismo en la vida de las personas y de las sociedades. Esta es la historia de los individuos que lo recorrieron, que lo padecieron y que supieron organizarse a caballo de sus olas. Muchos de ellos fueron anarquistas, o mejor anarcosindicalistas, otros, simples sindicalistas, o también reformistas, que aspiraban a mejorar su vida cotidiana y a deshacerse de las lacras de su oficio. ","vinculados al trabajo marítimo en los países de acogida, pero que también habían estado relacionados con el trabajo en el mar en España. Eran marineros, fogoneros, engrasadores o pescadores. LABORALES:
 Conocían las características del oficio y se fueron para mejorar sus condiciones económicas. Eran habitantes de las zonas costeras, muy mayoritariamente de Galicia, y se dirigieron, fundamentalmente, hacia la costa este de Estados Unidos. LABORALES:
 Otros muchos, en cambio, no habían tenido con anterioridad ningún contacto con los trabajos en los barcos. Se trataba de migrantes no cualificados. LABORALES:
 En ocasiones eran originarios de las provincias del interior, que decidieron incorporarse al ámbito marítimo como una solución temporal para acomodarse a las crisis económicas que afectaron a las riberas atlánticas entre las últimas décadas del siglo XIX y el primer tercio del siglo XX. LABORALES:
 Algunos de ellos responden, con exactitud, al perfil transnacional del mundo del mar. Fueron ""agitadores móviles"" que se desplazaron por los países costeros del Atlántico americano para construir un movimiento con voluntad continental, cuando no universal. LABORALES:
 El Atlántico y sus puertos fueron el espacio en el que individuos como Xan da Graña, en Estados Unidos, o Constante Carballo, en Buenos Aires, trabajaron para articular una multinacional de los trabajadores del mar, una red dirigida por estibadores que chocó con la trama represiva de los gobiernos y de los Estados, y con la alerta desatada después del triunfo de la revolución soviética. LABORALES:
 Pero también hubo proyectos y tendencias claramente diferenciados como, pongamos por caso, el que protagonizó Juan Arévalo en Cuba, teñido por el reformismo y por un vago socialismo de vocación panamericanista, y muy predispuesto a mantener una presencia efectiva en la vida política del país, al estilo de un lobby sindical que negociase con los gobiernos de turno un espacio propio de poder institucional. LABORALES:
 Este modelo contrasta absolutamente con el proyecto radical y libertario, que parecía (Paraguay). Todas ellas constituyeron el núcleo de activistas que impulsó la fundación de la anarquista Federación Obrera Regional Argentina (FORA). LABORALES:
 Esos trabajadores marítimos organizados impulsaron en los puertos una cadena de huelgas en demanda de conquistas prácticas, como la subida salarial, la reducción de la jornada laboral y la mejora de las condiciones generales de trabajo."
"The Social World of Seafarers. A Sociological Research in Central Italy","https://scispace.com/paper/the-social-world-of-seafarers-a-sociological-research-in-41hspe02mf","2013","Journal Article","Advances in Applied Sociology","Esposito Maurizio","10.4236/AASOCI.2013.34027","https://scispace.com/pdf/the-social-world-of-seafarers-a-sociological-research-in-41hspe02mf.pdf","Background: This article analyzes the social world of seafarers, with the aim of crossing the boundary defining the field of social sciences and entering the area of knowledge, where, to paraphrase Marcel Mauss, scientists argue for a place. Methods and Instruments: The research is based on an empirical study carried out at port authorities, fishermen’s cooperatives and fish markets in a few regions of central Italy during a two year period using empirical research methods utilized in fields of sociological knowledge, such as: semi-structured interviews, talks and informal conversations. The qualitative research was conducted through Computer Assisted Qualitative Data Analysis Software using the software Atlas.ti. Our attempt is to study in depth, through an empirical study conducted on a sample of 119 individuals, the heuristic subject on seafarers, in particular sailors and fishermen, specifically from a sociological point of view. The focus is an analysis of the life-worlds of these people in connection with variables such as the socio-economic characteristics of households, the relationship with the primary nuclear family, the element of solitude (in connection with individual feelings like melancholy and nostalgia), the relationship with peers and the crew. Results: From empirical research, it is seen that sailors and fishermen, despite their different local facets, represent a social world characterized by the richness of its material, social and symbolic expressions. The craft of the sea unites them, sometimes creating a subculture absolutely different from that of other populations and subcultures.","Title: The Social World of Seafarers. A Sociological Research in Central Italy Authors: Esposito Maurizio (Corresponding Author) Keywords: Sociology, Qualitative, Society, Seafarers, Community"
"Seamen on Late Eighteenth-Century European Warships","https://scispace.com/paper/seamen-on-late-eighteenth-century-european-warships-8dagej6ghk","2009","Journal Article","International Review of Social History","Niklas Frykman","10.1017/S0020859009000030","https://scispace.com/pdf/seamen-on-late-eighteenth-century-european-warships-8dagej6ghk.pdf","The Dutch navy barely managed to scrape together two-thirds of its manpower-requirements for the Fourth Anglo-Dutch War in 1780-1784, and Sweden suffered acute shortages of men during its war with Russia 1788-1790. European navies met this emergency by expanding their coercive recruitment systems to include groups previously safe from non-voluntary service at sea, and by allowing proportion of foreign-born seamen on-board their ships to expand. At the end of century, class-war was no longer a metaphor in wooden world of European warships. Seamen loved to talk about their lives, 'a subject', noted Melville, 'upon which most high-bred castaways in man-of-war are very diffuse', and the boredom of naval service gave them plenty of opportunity to do so. On half of the Dutch ships, the crews now rose on their officers, broke into the spirit-rooms, and nearly beat to death several of their shipmates who were known as Patriots. Keywords: eighteenth-century European warships; European navies; foreign-born seamen; man-of-war; mobilising manpower","population -and the substantial presence of Bohemians in the Dutch navy at the same time. This is, of course, merely suggestive, but similar developments can be observed in Ireland, where peasants flooded into the British navy, and rural France where they filled the lower decks of their own country's fleet. M O B I L I Z I N G M A N P O W E R:
 Many new seafarers also came from Europe's urban centers where capitalist deregulation, together with the imposition of the wage-form, smashed the moral economy of the guild system and released artisans, journeymen, laborers, and low-level intellectual workers into market freedom by the hundreds of thousands.  Wartime recession drove them into unemployment and to the brink of starvation. They were easy targets for naval recruiters. M O B I L I Z I N G M A N P O W E R:
 The largest group on board European warships, however, remained the men who were born and bred to the sea.  But these came from two relatively distinct sectors. One was made up of the men of the deep-sea trades who sailed out across the world's oceans to carry back capital and commodities to Europe's major port cities. These were the proletarianized mariners whose dreary lives were essentialized into the well-known stereotype of Jack Tar: deracinated, spendthrift, and impulsive. Their working conditions had been steadily deteriorating since the late Middle Ages, and by the late eighteenth century co-ownership of the cargo had been replaced with straightforward wage payments and limited collective decision-making with the almost boundless powers of the captain.  In the other sector, however, that of local fishing and short-distance merchant shipping, the patriarchal relations of old-regime rural Europe still prevailed. Crews were small, hierarchies flat, cargo ownership shared, and the powers of the captain limited both by custom and the force of communal disapproval in the home port, usually a small town or village where most of the crewmen lived with their families.  Movement between these two sectors was limited, but it appears that an increasing number of men shifted from the shallow-to the deep-sea trades in the later eighteenth century. Long years of naval service, with its socially corrosive and individualizing effects, often made this move one of permanent proletarianization. Many old seafarers struggled to reintegrate into landed society when the wars drew to a close. 42 M O B I L I Z I N G M A N P O W E R:
 Whatever their life may have been before -experienced mariner, landless peasant, or unemployed artisan -new naval recruits found themselves in a profoundly alien environment. Only very rarely in the eighteenth century did hundreds of men work together in one place, let alone at a single machine as they did on board a warship. Few people had experience with industrial labor discipline, and most barely accepted that the clock might have anything to do with when they ought to be working.  But coming into a warship, new recruits suddenly found themselves in a miniature mass society, physically isolated for long periods of time, with extraordinary levels of internal stratification, complex organizational structures, 24-hour work cycles, constant, close surveillance, and a terroristic justice system. This regime shock-proletarianized tens of thousands."
"Understanding the Plight and Challenges Facing South African","https://scispace.com/paper/understanding-the-plight-and-challenges-facing-south-african-27abs0xf","2023","Journal Article","American Journal of Industrial and Business Management","Leticia Grimett","10.4236/ajibm.2023.136033","https://scispace.com/pdf/understanding-the-plight-and-challenges-facing-south-african-27abs0xf.pdf","The issue of seafarer placement has been continually raised in the context of South African seafarers. Because of the limited domestic shipping reach, South African seafarers have had to rely upon the international merchant navy for jobs and practical training. Given that the global supply of seafarers is close to 2milion strong, the pool of South African cadets and seafarers must compete with the global supply pool for jobs and training. While the issue of training berths has been published, the sector has been shrouded in mystery, as very little has been reported about their experiences globally, their struggles and the opportunities available to them. In this study, the global backdrop has been provided, together with insights about their struggles and challenges. The paper ends with an assessment of their placement within the changing global shipping environment and the interventions required if they are to thrive and prosper in the changing global context. ","lack of work experience, is a lack of work ethic and bad attitude. Analysis and Recommendations: This can also be gleaned from the seafarer responses, where some seafarers mentioned that increased discipline would assist with their career advancement. Analysis and Recommendations:
 From the responses of both the seafarers and the manning companies, there is an understanding of the changing tide within the maritime shipping sector. Those on the frontlines are witnessing the impacts of increasing technology on board vessels. This is manifesting in their understanding of their need for increased technical and digital skills. On the other hand, the fact that they must work on foreign vessels has increased their understanding of the impacts of cultural differences on communication and language, with their inability to communicate being a real barrier. In addition to the above, there are the issues of bullying, verbal abuse and sexual abuse on vessels that are seldom spoken of or dealt with openly. As expressed by respondents, there is a need for these issues to be aired so that new cadets are aware of the issues they will be facing aboard vessels. The seafarer community is an extremely small community, which is highly reliant on the good will of foreign ship owners. While our seafarers have spoken of unionization and the protections of domestic unions, they do not appear to be aware of the limitations of the reach of the South African government. Some spoke of MOUs and quotas, even cabotage rules. There does not appear to be a proper comprehension of the power of the shipping company alliances and their ability to dictate terms to the various governments. With increased vertical integration and the acquisition of smaller regional shipping-lines by dominant global players, discussions with these major groups are mostly at the will and pace of global shipping lines, as opposed to the individual governments. While SAMSA has authority to deal with abuses within its waters, and within its jurisdictions, where South African seafarers are in international waters, they are reliant on the reach of international unions like the International Transport Federation. On the same issue of union activity, our seafarers seem unaware that militant protection of their rights on global vessels is one of the factors that has worked against their placement on foreign vessels. This could also be attributed to their lack of understanding of the overall global shipping sector and the precariousness of their position, which depends not only on supply and demand dynamics but also the ability of cadets to align with the needs of shipping lines. American Journal of Industrial and Business Management Analysis and Recommendations:
 In an environment where time is money and supply chain security is key, loose cannons are not tolerated."
"Mutiny, Shipboard Strikes, and the Supreme Court's Subversion of New Deal Labor Law","https://scispace.com/paper/mutiny-shipboard-strikes-and-the-supreme-court-s-subversion-3qg51ihphv","2004","Journal Article","Berkeley Journal of Employment and Labor Law","Ahmed A. White","10.15779/Z38792P","https://scispace.com/pdf/mutiny-shipboard-strikes-and-the-supreme-court-s-subversion-3qg51ihphv.pdf","","1920s, though, the shipboard strike tactic was seldom undertaken with any regularity. And none of these strikes did much either to undermine employer hegemony. It would take another decade and a new labor movement with altogether new organizations to begin to accomplish this. C. The Rise of Militant and Radical Shipboard Labor:
 The decline of seamen's unions in the 1920s and first few years of the 1930s was slowly halted and then reversed beginning about 1933. This revival of unionism among seamen, which would prove nothing short of spectacular, was the product of a number of complex forces. The most obvious of these included the very high levels of unemployment and pauperization caused by the Depression, the final culmination of industrialization in the maritime industry, as well as the rise in workers' expectations and ambitions brought about by apparent legitimation of organized labor on the part of the Franklin Roosevelt administration and the New Deal Congress.    As much as any of these factors, though, it was effective organizing that made the second half of the 1930s so different for seamen than previous years. By vigorous and intelligent organizing, seamen were finally able to convert awful working conditions, industrialization, and the apparent promise of a more progressive political and legal order, into unions able to challenge employer hegemony. This renewed success in organizing seamen was largely the work of leftist organizers. Many of these organizers were associated with the Committee for Industrial Organization (CIO), which emerged in 1935 with a mission to organize the millions of industrial workers so far largely ignored by its parent organization, the craft-oriented American Federation of Labor (AFL).' 43 Many of the most capable of these CIO organizers were members or allies of the Communist Party.' Typically disciplined, principled, and well trained, these communists were instrumental in organizing seamen and other maritime workers. It is no exaggeration to say that communists were ultimately vital to the successful organization of shipboard labor in the 1930s."
"Labour Market, Work Mentality and Syndicalism: Dock Labour in the United States and Hamburg, 1900–1950s","https://scispace.com/paper/labour-market-work-mentality-and-syndicalism-dock-labour-in-4aa01p4oj5","1997","Journal Article","International Review of Social History","Klaus Weinhauer","10.1017/S0020859000114890","https://scispace.com/pdf/labour-market-work-mentality-and-syndicalism-dock-labour-in-4aa01p4oj5.pdf","This international comparison firstly examines labour market organization, casual labour and work mentality in North American seaports and in Hamburg. By contrast to British ports, these ports finally dispensed with casual labour between the world economic crisis and the Second World War, and labour markets there were centralized. Secondly, the industrial militancy of mobile dockworkers without permanent jobs is examined through a consideration of syndicalist organizations (1919–1921), and interpreted as an interplay of experiences with power in the network of labour market, workplace and docklands. The study refers repeatedly to the decisive dividing line between regularly and irregularly employed dockworkers. National differences in trade union representation and dispute behaviour are analysed by reference to dockworkers' direct actions.","politicized job actions, like the syndicalist tendencies, are not a fact of nature, as Bruce Nelson appears to imply; they arise in consequence of behaviour patterns developed in the network of the labour market, the workplace and the harbour areas. In view of the current state of research it is still unclear to what extent this involved the consolidation of pre-existing informal divisions and subcultural milieus or the creation of new ones.:
 The strong collective confidence of the longshoremen was also evident in San Francisco during the Second World War, when the ILWU tried in vain to introduce piece-work. Rather than rashly politicizing every job action, it should be argued that these dockworkers saw their workplace as a territory which they alone wanted to control -employers, trade unions and political parties had to accept a subordinate role. For the West Coast dockworkers during the Second World War, this meant that ""The longshoremen worked longer hours, put up with annoying military regulations, and even speeded up when they were convinced that doing so would aid the war effort, but they alone decided how, when and to what degree such sacrifices were to be made. [...] In this way, the wartime ethic code of personal sacrifice was held in check by the strong tradition of job control on the docks [.. .]""  From the start of the twentieth century, direct actions aimed at gaining influence on working conditions -that is, job actions -were no longer common in Hamburg or in the German-speaking area in general. The same was true of the control of the labour market.  In pre-1914 Germany the high mobility of journeymen in particular had led the early trade unions to concentrate their union activity outside the workplace. As for dock work in particular, from the start of the twentieth century the well-organized and highly centralized employers in Hamburg managed to suppress every attempt by workers and trade unions to intervene in the sphere of internal company power, where they claimed absolute authority. As a result, after the lost lock-out of 1907 the social-democratic dockworkers' trade union in Hamburg had withdrawn from all disputes on basic issues of work organization and the labour market and instead had concentrated on wages and working hours. As shown above, this tradition was interrupted only briefly in the exceptional years of 1919-1920, when power relationships in the workplace and on the labour market were called into question mainly by the syndicalist-oriented irregular dockers. CONCLUSION:
 As shown in the above discussion, socio-historical studies should not treat dockworkers as a unified occupational group. Instead, there was an important dividing line between the regularly employed on the one hand and the irregularly employed and casual labourers on the other, even if it is not always possible to distinguish precisely between the last two groups in particular. The casual labourers' behaviour regarding disputes and organization was long presented as typical of all dockworkers. However, as has been shown here, this no longer coincided with the employment structures in dock work after roughly the beginning of the twentieth century. From this time on, the era of casual labour was drawing to an end in all the ports examined here, despite national differences, and was finally laid to rest by the developments of the mid-1930s and the Second World War. Workers regularly employed by individual companies now played an increasingly important role. By contrast, casual labour survived in British ports well into the 1960s."
"The ‘Yellow Danger’? Global forces and global fears in the North Sea and beyond (1600–1950)","https://scispace.com/paper/the-yellow-danger-global-forces-and-global-fears-in-the-2cnddisk8c","2015","Journal Article","The International Journal of Maritime History","Matthias van Rossum","10.1177/0843871415610502","https://scispace.com/pdf/the-yellow-danger-global-forces-and-global-fears-in-the-2cnddisk8c.pdf","Since direct shipping routes between Europe and Asia opened up at the end of the
15th century, the growing intercontinental and regional shipping connections resulted
in increasing entanglements between European and Asian maritime labour markets. This
article analyses the long term development of the connections between European and
Asian maritime labour markets and its impact on socio-cultural (and labour) relations
through three elements: first, the changing connections between European and Asian
maritime labour markets; second, the changing nature of European and Asian maritime
labour markets and its influence on the positions of sailors; and third, the changing
relations between European and Asian sailors and its effects on the reactions and
interactions in a globalising maritime labour market. It explores how these changing
global connections shaped encounters between European and Asian sailors on
(intercontinental) shipping in and from the North Sea region, and how it affected the
positions and reactions of its workers.","parties, attempts were made to introduce new health and safety regulations that would make it more difficult for foreign, especially Asian, seamen to work on European vessels. In some cases, the plea was heard to exclude non-European sailors from the fleet. Strategies and conflict:
 Other groups, often revolutionary organisations of European and Asian sailors, opted for the opposite strategy of internationalist solidarity by attempting to cultivate links between the two groups. International centres for seafarers irrespective of nationality and race set up in important port cities such as Rotterdam and Hamburg. In the principal Dutch port cities, Rotterdam and Amsterdam, radical European union leaders also tried to bridge the divide by directly contacting and organising Chinese and Javanese sailors. In the second half of the 1920s, these attempts were outpaced by initiatives aimed at selforganisation by Asian sailors and organisers, such as the communist Indonesian sailors' union Sarikat Pegawei Laoet India (SPLI).  The conflicts created by the employment of these different strategies reverberated until the Second World War. The war quickly disrupted this landscape in which nationalist and even racist strategies of exclusion were mainly employed by social-democratic unions and parties, while revolutionary and communist organisations aimed at more internationalist strategies of inclusion. After the war, the scene changed again, drastically, as the result of decolonisation, changing regulation, but also maritime industries going footloose through the construction of the flags of convenience. Conclusions -global forces, global fears:
 Forces of globalisation reshaped the maritime landscape of the North Sea region long before globalisation accelerated through the rise of steam shipping and global 34. Versus the explanations of Tabili and Wubben. communication networks. The moment of globalisation was not as unique as presented by Dutch 'modernist' labour unions in their racist campaigns against Asian sailors. The 1920s, or even the 1910s, were not the first moments in which connections were created between different labour markets around the world and sailors from different continents worked side by side. The stages of globalisation and integration can best be categorised according to the degree of connectedness of labour markets. Differing stages can be explained not only by technological developments, but also must be related to regulatory regimes and the actual recruitment practices that underpin these markets. Conclusions -global forces, global fears:
 It is important to note that other parts of the picture painted by European unions are deceptive as well. Asian sailors were portrayed as cheap and unorganised, employed in coolie-type relationships, and used by shipowners as a reserve force of labour with the intention to depress wages and hinder the organisation of European workers. By the time European and Asian sailors were pitched against each other in the globalised maritime labour markets of the early twentieth century, Asian sailors were indeed in a different position than Europeans. This, however, was not consequent upon backward, underdeveloped Asian societies -which supposedly were ripe for modernisation according to colonial narratives -and nor were Asian workers ignorant of labour markets, organisations and the representation of labour's interests. More likely, it was the actual consequence of the combined influences of high colonialism and capitalism that actively worsened the position of Asian maritime workers during the nineteenth century."
