sector,sector_label,axis_group,axis_code,evidence_surface,realm,candidate_evidence_count,fractional_candidate_weight,validated_demand_count,validated_translation_count,validated_supply_count,screening_validation_state,coding_status,analysis_scope,zero_interpretation
maritime_transport,Maritime Transport,MARITIME,T,title,CULTURE_LEARNING,14,10.666666666666666,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_transport,Maritime Transport,OCEANIC,O,title,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_transport,Maritime Transport,OCEANIC,O,title,TECHNOLOGY,2,1.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_transport,Maritime Transport,OCEANIC,O,title,POLICY_GOVERNANCE,13,12.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_transport,Maritime Transport,OCEANIC,O,title,CULTURE_LEARNING,5,3.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_transport,Maritime Transport,HYDRONIZATION,H,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_transport,Maritime Transport,HYDRONIZATION,H,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_transport,Maritime Transport,HYDRONIZATION,H,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_transport,Maritime Transport,HYDRONIZATION,H,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
port_activities,Port Activities,MARINE,M,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
port_activities,Port Activities,MARINE,M,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
port_activities,Port Activities,MARINE,M,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
port_activities,Port Activities,MARINE,M,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
port_activities,Port Activities,MARITIME,T,title,ECONOMY,5,3.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
port_activities,Port Activities,MARITIME,T,title,TECHNOLOGY,55,46.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
port_activities,Port Activities,MARITIME,T,title,POLICY_GOVERNANCE,38,30.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
port_activities,Port Activities,MARITIME,T,title,CULTURE_LEARNING,4,2.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
port_activities,Port Activities,OCEANIC,O,title,ECONOMY,1,0.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
port_activities,Port Activities,OCEANIC,O,title,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
port_activities,Port Activities,OCEANIC,O,title,POLICY_GOVERNANCE,8,7.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
port_activities,Port Activities,OCEANIC,O,title,CULTURE_LEARNING,1,1.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
port_activities,Port Activities,HYDRONIZATION,H,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
port_activities,Port Activities,HYDRONIZATION,H,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
port_activities,Port Activities,HYDRONIZATION,H,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
port_activities,Port Activities,HYDRONIZATION,H,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,MARINE,M,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,MARINE,M,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,MARINE,M,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,MARINE,M,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,MARITIME,T,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,MARITIME,T,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,MARITIME,T,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,MARITIME,T,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,OCEANIC,O,title,ECONOMY,9,8.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
r_i,R&I,OCEANIC,O,title,TECHNOLOGY,25,19.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
r_i,R&I,OCEANIC,O,title,POLICY_GOVERNANCE,32,25.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
r_i,R&I,OCEANIC,O,title,CULTURE_LEARNING,27,21.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
r_i,R&I,HYDRONIZATION,H,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,HYDRONIZATION,H,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,HYDRONIZATION,H,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
r_i,R&I,HYDRONIZATION,H,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
ship_repair,Ship Repair,MARINE,M,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
ship_repair,Ship Repair,MARINE,M,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
ship_repair,Ship Repair,MARINE,M,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
ship_repair,Ship Repair,MARINE,M,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
ship_repair,Ship Repair,MARITIME,T,title,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
ship_repair,Ship Repair,MARITIME,T,title,TECHNOLOGY,8,7.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
ship_repair,Ship Repair,MARITIME,T,title,POLICY_GOVERNANCE,2,1.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
ship_repair,Ship Repair,MARITIME,T,title,CULTURE_LEARNING,1,1.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
ship_repair,Ship Repair,OCEANIC,O,title,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
ship_repair,Ship Repair,OCEANIC,O,title,TECHNOLOGY,4,3.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
ship_repair,Ship Repair,OCEANIC,O,title,POLICY_GOVERNANCE,7,6.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
ship_repair,Ship Repair,OCEANIC,O,title,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
ship_repair,Ship Repair,HYDRONIZATION,H,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
ship_repair,Ship Repair,HYDRONIZATION,H,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
ship_repair,Ship Repair,HYDRONIZATION,H,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
ship_repair,Ship Repair,HYDRONIZATION,H,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
