run_id,run_path,timestamp_utc,manifest_timestamp_utc,dataset,record_index,dedupe_value,dedupe_field_used,doi,source_id,title,record_origin,axis_name
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1337,10.5194/oos2025-363,doi,10.5194/oos2025-363,crossref:10.5194/oos2025-363,From Ocean Observation to Socio-Economic Benefits: Mapping the Value Chains of Open Marine Data,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,371,10.5194/oos2025-590,source_id,,10.5194/oos2025-590,Hydrosocial literacy and ocean citizenship: Aligning the social sciences with the deep ocean: developments and def,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,233,10.5194/oos2025-687,source_id,,10.5194/oos2025-687,Cumulative impacts on marine ecosystems: Integrating Social-Environmental Systems in Coastal Well-being Assessm,STATIC_LITERATURE,MARINE
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1299,10.5194/oos2025-754,doi,10.5194/oos2025-754,crossref:10.5194/oos2025-754,The French public debates on maritime spatial planning: an innovative public consultation to disseminate knowledge on offshore wind energy and marine biodiversity?,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,833,10.5194/oos2025-754,doi,10.5194/oos2025-754,crossref:10.5194/oos2025-754,The French public debates on maritime spatial planning: an innovative public consultation to disseminate knowledge on offshore wind energy and marine biodiversity?,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,833,10.5194/oos2025-754,doi,10.5194/oos2025-754,crossref:10.5194/oos2025-754,The French public debates on maritime spatial planning: an innovative public consultation to disseminate knowledge on offshore wind energy and marine biodiversity?,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1842,10.5194/oos2025-842,doi,10.5194/oos2025-842,crossref:10.5194/oos2025-842,Harnessing Open Ocean Data for Global Solutions: Empowering International Collaboration Through FAIR and CARE Principles,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1376,10.5194/oos2025-842,doi,10.5194/oos2025-842,crossref:10.5194/oos2025-842,Harnessing Open Ocean Data for Global Solutions: Empowering International Collaboration Through FAIR and CARE Principles,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1376,10.5194/oos2025-842,doi,10.5194/oos2025-842,crossref:10.5194/oos2025-842,Harnessing Open Ocean Data for Global Solutions: Empowering International Collaboration Through FAIR and CARE Principles,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,537,10.5194/oos2025-922,doi,10.5194/oos2025-922,crossref:10.5194/oos2025-922,"Marine Genetic Resources under BBNJ Agreement: interactions with TRIPS, CBD and GRATK and the challenges for effective implementation of benefit sharing.",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,71,10.5194/oos2025-922,doi,10.5194/oos2025-922,crossref:10.5194/oos2025-922,"Marine Genetic Resources under BBNJ Agreement: interactions with TRIPS, CBD and GRATK and the challenges for effective implementation of benefit sharing.",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,71,10.5194/oos2025-922,doi,10.5194/oos2025-922,crossref:10.5194/oos2025-922,"Marine Genetic Resources under BBNJ Agreement: interactions with TRIPS, CBD and GRATK and the challenges for effective implementation of benefit sharing.",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,280,10.5194/oos2025-934,source_id,,10.5194/oos2025-934,Transdisciplinary ocean research co-production: Blue Economy in the face of Climate Change: Insights from resource ava,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1846,10.5194/oos2025-939,doi,10.5194/oos2025-939,crossref:10.5194/oos2025-939,iPlaces: Operationalizing FAIR and CARE Data Principles in coastal communities worldwide,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1380,10.5194/oos2025-939,doi,10.5194/oos2025-939,crossref:10.5194/oos2025-939,iPlaces: Operationalizing FAIR and CARE Data Principles in coastal communities worldwide,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1380,10.5194/oos2025-939,doi,10.5194/oos2025-939,crossref:10.5194/oos2025-939,iPlaces: Operationalizing FAIR and CARE Data Principles in coastal communities worldwide,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1819,10.5194/os-18-143-2022,doi,10.5194/os-18-143-2022,crossref:10.5194/os-18-143-2022,Wind-driven upwelling and surface nutrient delivery in a semi-enclosed coastal sea,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1353,10.5194/os-18-143-2022,doi,10.5194/os-18-143-2022,crossref:10.5194/os-18-143-2022,Wind-driven upwelling and surface nutrient delivery in a semi-enclosed coastal sea,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1353,10.5194/os-18-143-2022,doi,10.5194/os-18-143-2022,crossref:10.5194/os-18-143-2022,Wind-driven upwelling and surface nutrient delivery in a semi-enclosed coastal sea,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1785,10.51952/9781529250046.ch002,doi,10.51952/9781529250046.ch002,crossref:10.51952/9781529250046.ch002,Adaptation: Heatwaves and Sea Level Rise,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1319,10.51952/9781529250046.ch002,doi,10.51952/9781529250046.ch002,crossref:10.51952/9781529250046.ch002,Adaptation: Heatwaves and Sea Level Rise,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1319,10.51952/9781529250046.ch002,doi,10.51952/9781529250046.ch002,crossref:10.51952/9781529250046.ch002,Adaptation: Heatwaves and Sea Level Rise,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,515,10.5204/thesis.eprints.266090,doi,10.5204/thesis.eprints.266090,crossref:10.5204/thesis.eprints.266090,Coordinating Innovation Systems in the Circular Bioeconomy Transition: Multiscalar Governance for High-Value Bioproducts From Horticultural Losses in Australia,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,49,10.5204/thesis.eprints.266090,doi,10.5204/thesis.eprints.266090,crossref:10.5204/thesis.eprints.266090,Coordinating Innovation Systems in the Circular Bioeconomy Transition: Multiscalar Governance for High-Value Bioproducts From Horticultural Losses in Australia,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,49,10.5204/thesis.eprints.266090,doi,10.5204/thesis.eprints.266090,crossref:10.5204/thesis.eprints.266090,Coordinating Innovation Systems in the Circular Bioeconomy Transition: Multiscalar Governance for High-Value Bioproducts From Horticultural Losses in Australia,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,614,10.5220/0008653801760183,doi,10.5220/0008653801760183,crossref:10.5220/0008653801760183,"Sustainability Analysis of Coastal Eco-tourism Management of Bawean Island, East Java",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,148,10.5220/0008653801760183,doi,10.5220/0008653801760183,crossref:10.5220/0008653801760183,"Sustainability Analysis of Coastal Eco-tourism Management of Bawean Island, East Java",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,148,10.5220/0008653801760183,doi,10.5220/0008653801760183,crossref:10.5220/0008653801760183,"Sustainability Analysis of Coastal Eco-tourism Management of Bawean Island, East Java",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,919,10.5220/0011272100003271,doi,10.5220/0011272100003271,crossref:10.5220/0011272100003271,A Digital Twin Setup for Safety-aware Optimization of a Cyber-physical System,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,453,10.5220/0011272100003271,doi,10.5220/0011272100003271,crossref:10.5220/0011272100003271,A Digital Twin Setup for Safety-aware Optimization of a Cyber-physical System,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,453,10.5220/0011272100003271,doi,10.5220/0011272100003271,crossref:10.5220/0011272100003271,A Digital Twin Setup for Safety-aware Optimization of a Cyber-physical System,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1141,10.5220/0014602200005059,doi,10.5220/0014602200005059,crossref:10.5220/0014602200005059,"The Impact of Equity Concentration on Corporate Performance under the Environmental, Social, Governance Framework: Based on A-Share Manufacturing Listed Companies",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,675,10.5220/0014602200005059,doi,10.5220/0014602200005059,crossref:10.5220/0014602200005059,"The Impact of Equity Concentration on Corporate Performance under the Environmental, Social, Governance Framework: Based on A-Share Manufacturing Listed Companies",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,675,10.5220/0014602200005059,doi,10.5220/0014602200005059,crossref:10.5220/0014602200005059,"The Impact of Equity Concentration on Corporate Performance under the Environmental, Social, Governance Framework: Based on A-Share Manufacturing Listed Companies",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1106,10.5220/0014889300005059,doi,10.5220/0014889300005059,crossref:10.5220/0014889300005059,"Supply Chain Risk: Environmental, Social and Governance Three-Dimensional Impact and Challenges",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,640,10.5220/0014889300005059,doi,10.5220/0014889300005059,crossref:10.5220/0014889300005059,"Supply Chain Risk: Environmental, Social and Governance Three-Dimensional Impact and Challenges",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,640,10.5220/0014889300005059,doi,10.5220/0014889300005059,crossref:10.5220/0014889300005059,"Supply Chain Risk: Environmental, Social and Governance Three-Dimensional Impact and Challenges",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1792,10.52227/26565.2023,doi,10.52227/26565.2023,crossref:10.52227/26565.2023,Climate risks in the commercial mortgage portfolios of life insurers: A focus on sea level rise and flood risks,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1326,10.52227/26565.2023,doi,10.52227/26565.2023,crossref:10.52227/26565.2023,Climate risks in the commercial mortgage portfolios of life insurers: A focus on sea level rise and flood risks,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1326,10.52227/26565.2023,doi,10.52227/26565.2023,crossref:10.52227/26565.2023,Climate risks in the commercial mortgage portfolios of life insurers: A focus on sea level rise and flood risks,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1860,10.52399/001c.138720,doi,10.52399/001c.138720,crossref:10.52399/001c.138720,On the Transposition of FAIR Data Principles to Financial Services: An Adapted FAAIR Guideline,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1394,10.52399/001c.138720,doi,10.52399/001c.138720,crossref:10.52399/001c.138720,On the Transposition of FAIR Data Principles to Financial Services: An Adapted FAAIR Guideline,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1394,10.52399/001c.138720,doi,10.52399/001c.138720,crossref:10.52399/001c.138720,On the Transposition of FAIR Data Principles to Financial Services: An Adapted FAAIR Guideline,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1736,10.5256/f1000research.194303.r455641,doi,10.5256/f1000research.194303.r455641,crossref:10.5256/f1000research.194303.r455641,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Transformational Organization in Indonesian Container Ports [version 1; peer review: 1 approved with reservations],LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1270,10.5256/f1000research.194303.r455641,doi,10.5256/f1000research.194303.r455641,crossref:10.5256/f1000research.194303.r455641,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Transformational Organization in Indonesian Container Ports [version 1; peer review: 1 approved with reservations],,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1270,10.5256/f1000research.194303.r455641,doi,10.5256/f1000research.194303.r455641,crossref:10.5256/f1000research.194303.r455641,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Transformational Organization in Indonesian Container Ports [version 1; peer review: 1 approved with reservations],,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1735,10.5256/f1000research.194303.r460975,doi,10.5256/f1000research.194303.r460975,crossref:10.5256/f1000research.194303.r460975,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Transformational Organization in Indonesian Container Ports [version 1; peer review: 2 approved with reservations],LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1269,10.5256/f1000research.194303.r460975,doi,10.5256/f1000research.194303.r460975,crossref:10.5256/f1000research.194303.r460975,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Transformational Organization in Indonesian Container Ports [version 1; peer review: 2 approved with reservations],,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1269,10.5256/f1000research.194303.r460975,doi,10.5256/f1000research.194303.r460975,crossref:10.5256/f1000research.194303.r460975,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Transformational Organization in Indonesian Container Ports [version 1; peer review: 2 approved with reservations],,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1715,10.5256/f1000research.197091.r467159,doi,10.5256/f1000research.197091.r467159,crossref:10.5256/f1000research.197091.r467159,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 1 approved, 1 approved with reservations]",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1249,10.5256/f1000research.197091.r467159,doi,10.5256/f1000research.197091.r467159,crossref:10.5256/f1000research.197091.r467159,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 1 approved, 1 approved with reservations]",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1249,10.5256/f1000research.197091.r467159,doi,10.5256/f1000research.197091.r467159,crossref:10.5256/f1000research.197091.r467159,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 1 approved, 1 approved with reservations]",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1714,10.5256/f1000research.197091.r467160,doi,10.5256/f1000research.197091.r467160,crossref:10.5256/f1000research.197091.r467160,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 2 approved, 1 approved with reservations]",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1248,10.5256/f1000research.197091.r467160,doi,10.5256/f1000research.197091.r467160,crossref:10.5256/f1000research.197091.r467160,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 2 approved, 1 approved with reservations]",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1248,10.5256/f1000research.197091.r467160,doi,10.5256/f1000research.197091.r467160,crossref:10.5256/f1000research.197091.r467160,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 2 approved, 1 approved with reservations]",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1718,10.5256/f1000research.197091.r467632,doi,10.5256/f1000research.197091.r467632,crossref:10.5256/f1000research.197091.r467632,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 1 approved, 2 approved with reservations]",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1252,10.5256/f1000research.197091.r467632,doi,10.5256/f1000research.197091.r467632,crossref:10.5256/f1000research.197091.r467632,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 1 approved, 2 approved with reservations]",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1252,10.5256/f1000research.197091.r467632,doi,10.5256/f1000research.197091.r467632,crossref:10.5256/f1000research.197091.r467632,"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 1 approved, 2 approved with reservations]",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1707,10.5256/f1000research.198827.r480269,doi,10.5256/f1000research.198827.r480269,crossref:10.5256/f1000research.198827.r480269,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 3; peer review: 3 approved],LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1241,10.5256/f1000research.198827.r480269,doi,10.5256/f1000research.198827.r480269,crossref:10.5256/f1000research.198827.r480269,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 3; peer review: 3 approved],,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1241,10.5256/f1000research.198827.r480269,doi,10.5256/f1000research.198827.r480269,crossref:10.5256/f1000research.198827.r480269,Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 3; peer review: 3 approved],,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,419,10.5281/zenodo.8242209,source_id,,10.5281/zenodo.8242209,Socio-technical transitions in shipping: Marine Sociology: Towards a Sustainable Future,STATIC_LITERATURE,MARITIME
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1944,10.52970/grmapb.v5i1.828,doi,10.52970/grmapb.v5i1.828,crossref:10.52970/grmapb.v5i1.828,"The Influence of Words of Mouth, Company Credibility, and Price on the Decision to Purchase Ship Repair Services from Shipyard Companies",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1478,10.52970/grmapb.v5i1.828,doi,10.52970/grmapb.v5i1.828,crossref:10.52970/grmapb.v5i1.828,"The Influence of Words of Mouth, Company Credibility, and Price on the Decision to Purchase Ship Repair Services from Shipyard Companies",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1478,10.52970/grmapb.v5i1.828,doi,10.52970/grmapb.v5i1.828,crossref:10.52970/grmapb.v5i1.828,"The Influence of Words of Mouth, Company Credibility, and Price on the Decision to Purchase Ship Repair Services from Shipyard Companies",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1885,10.53347/rid-81680,doi,10.53347/rid-81680,crossref:10.53347/rid-81680,Findable accessible interoperable reusable data principles (FAIR),LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1419,10.53347/rid-81680,doi,10.53347/rid-81680,crossref:10.53347/rid-81680,Findable accessible interoperable reusable data principles (FAIR),,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1419,10.53347/rid-81680,doi,10.53347/rid-81680,crossref:10.53347/rid-81680,Findable accessible interoperable reusable data principles (FAIR),,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1757,10.5353/th_b5325146,doi,10.5353/th_b5325146,crossref:10.5353/th_b5325146,"Wanqingsha : agriculture, urbanization, sea level rise : climate change adaptation in estuarine urbanizing area",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1291,10.5353/th_b5325146,doi,10.5353/th_b5325146,crossref:10.5353/th_b5325146,"Wanqingsha : agriculture, urbanization, sea level rise : climate change adaptation in estuarine urbanizing area",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1291,10.5353/th_b5325146,doi,10.5353/th_b5325146,crossref:10.5353/th_b5325146,"Wanqingsha : agriculture, urbanization, sea level rise : climate change adaptation in estuarine urbanizing area",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,722,10.5367/000000008785633613,doi,10.5367/000000008785633613,crossref:10.5367/000000008785633613,Taxing Cruise Tourism: Alaska's Head Tax on Cruise Ship Passengers,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,256,10.5367/000000008785633613,doi,10.5367/000000008785633613,crossref:10.5367/000000008785633613,Taxing Cruise Tourism: Alaska's Head Tax on Cruise Ship Passengers,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,256,10.5367/000000008785633613,doi,10.5367/000000008785633613,crossref:10.5367/000000008785633613,Taxing Cruise Tourism: Alaska's Head Tax on Cruise Ship Passengers,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,187,10.53955/jhcls.v3i3.159,source_id,,10.53955/jhcls.v3i3.159,Indigenous and traditional fishing rights advocacy: A Social Justice Legitimacy to Protect Coastal Residents,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,101,10.53955/jsderi.v2i1.23,source_id,,10.53955/jsderi.v2i1.23,Community participation in marine spatial planning: Strengthening Blue Economy Policy to Achieve Sustainable Fisheries,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,212,10.53963/pjmr.2021.006.3,source_id,,10.53963/pjmr.2021.006.3,Open science and FAIR data in blue economy: Exploring the role of Blue Economy in sustainable development: A persp,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1143,10.54377/ed5a-5a0e,doi,10.54377/ed5a-5a0e,crossref:10.54377/ed5a-5a0e,Deep impact: ocean seabed mining,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,677,10.54377/ed5a-5a0e,doi,10.54377/ed5a-5a0e,crossref:10.54377/ed5a-5a0e,Deep impact: ocean seabed mining,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,677,10.54377/ed5a-5a0e,doi,10.54377/ed5a-5a0e,crossref:10.54377/ed5a-5a0e,Deep impact: ocean seabed mining,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1636,10.54394/ehuz5570,doi,10.54394/ehuz5570,crossref:10.54394/ehuz5570,Compendium of maritime labour instruments,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1170,10.54394/ehuz5570,doi,10.54394/ehuz5570,crossref:10.54394/ehuz5570,Compendium of maritime labour instruments,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1170,10.54394/ehuz5570,doi,10.54394/ehuz5570,crossref:10.54394/ehuz5570,Compendium of maritime labour instruments,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1763,10.5463/thesis.705,doi,10.5463/thesis.705,crossref:10.5463/thesis.705,Floods of movement,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1297,10.5463/thesis.705,doi,10.5463/thesis.705,crossref:10.5463/thesis.705,Floods of movement,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1297,10.5463/thesis.705,doi,10.5463/thesis.705,crossref:10.5463/thesis.705,Floods of movement,,
